Store #,Store Type,Shipping City,State,Zip Code,Tier Name,Article #
4104,Neighborhood Market,Denton,TX,76210,Tier 03,100673607
4105,Neighborhood Market,El Paso,TX,79932,Tier 05,100673609
4108,Supercenter,Springdale,AR,72762,Tier 03,100673607
4111,Supercenter,Richmond,TX,77406,Tier 03,100673607
4112,Supercenter,Brownsville,TX,78526,Tier 03,100673607
4114,Neighborhood Market,Longview,TX,75604,Tier 04,100673608
4115,Supercenter,Cibolo,TX,78108,Tier 03,100673607
4118,Supercenter,Shepherdsville,KY,40165,Tier 04,100673608
4127,Neighborhood Market,Woodland,CA,95776,Tier 05,100673609
4128,Neighborhood Market,Russellville,AR,72801,Tier 04,100673608
4129,Supercenter,Ponchatoula,LA,70454,Tier 05,100673609
4130,Supercenter,Kyle,TX,78640,Tier 03,100673607
4131,Supercenter,San Antonio,TX,78251,Tier 03,100673607
4132,Supercenter,Downey,CA,90242,Tier 05,100673609
4134,Neighborhood Market,Stanton,CA,90680,Tier 05,100673609
4137,Supercenter,Tacoma,WA,98405,Tier 05,100673609
4138,Neighborhood Market,Omaha,NE,68164,Tier 05,100673609
4139,Neighborhood Market,Omaha,NE,68131,Tier 05,100673609
4140,Neighborhood Market,Miami,FL,33134,Tier 02 ,100673606
4141,Neighborhood Market,Largo,FL,33771,Tier 02 ,100673606
4142,Neighborhood Market,Orlando,FL,32822,Tier 02 ,100673606
4144,Supercenter,Augusta,GA,30909,Tier 01 ,100673605
4145,Neighborhood Market,Greer,SC,29650,Tier 04,100673608
4147,Neighborhood Market,Morrisville,NC,27560,Tier 04,100673608
4148,Neighborhood Market,Charlotte,NC,28227,Tier 03,100673607
4153,Supercenter,Old Bridge,NJ,08857,Tier 05,100673609
4156,Supercenter,Derby,VT,05829,Tier 02 ,100673606
4157,Neighborhood Market,Cary,NC,27519,Tier 04,100673608
4159,Neighborhood Market,Kissimmee,FL,34743,Tier 02 ,100673606
4160,Neighborhood Market,Orlando,FL,32805,Tier 01 ,100673605
4161,Supercenter,Miami,FL,33174,Tier 02 ,100673606
4162,Supercenter,San Antonio,TX,78231,Tier 03,100673607
4163,Supercenter,Cedar Park,TX,78613,Tier 03,100673607
4164,Supercenter,Kaufman,TX,75142,Tier 03,100673607
4165,Supercenter,Ft Worth,TX,76114,Tier 04,100673608
4166,Supercenter,Sweetwater,TN,37874,Tier 02 ,100673606
4168,Supercenter,Beebe,AR,72012,Tier 03,100673607
4169,Neighborhood Market,El Cajon,CA,92021,Tier 05,100673609
4171,Supercenter,Garden Grove,CA,92841,Tier 05,100673609
4174,Neighborhood Market,San Jose Sun Garden,CA,95112,Tier 05,100673609
4176,Supercenter,Sherwood,OR,97140,Tier 05,100673609
4178,Neighborhood Market,Springfield,OR,97478,Tier 05,100673609
4180,Neighborhood Market,Nampa,ID,83653,Tier 05,100673609
4182,Neighborhood Market,Plano,TX,75025,Tier 03,100673607
4183,Supercenter,Bryan,TX,77807,Tier 03,100673607
4184,Neighborhood Market,Levittown,NY,11756,Tier 03,100673607
4185,Supercenter,Cummings,GA,30041,Tier 02 ,100673606
4187,Supercenter,Florence,AL,35633,Tier 02 ,100673606
4188,Neighborhood Market,Florence,AL,35633,Tier 03,100673607
4189,Neighborhood Market,Helena,AL,35080,Tier 02 ,100673606
4191,Supercenter,Richmond,VA,23220,Tier 04,100673608
4193,Neighborhood Market,Tyler,TX,75703,Tier 04,100673608
4194,Supercenter,Victoria,TX,77901,Tier 03,100673607
4195,Supercenter,Choctaw,OK,73020,Tier 03,100673607
4196,Neighborhood Market,Aurora,CO,80014,Tier 05,100673609
4197,Neighborhood Market,Orlando,FL,32810,Tier 02 ,100673606
4198,Neighborhood Market,Olathe,KS,66062,Tier 05,100673609
4200,Supercenter,Columbus,GA,31909-5636,Tier 01 ,100673605
4201,Supercenter,Edgewood,NM,87015,Tier 05,100673609
4202,Supercenter,Roseville,CA,95661,Tier 05,100673609
4203,Supercenter,Ft Mohave,AZ,86426,Tier 05,100673609
4206,Neighborhood Market,Augusta,GA,30907,Tier 01 ,100673605
4208,Supercenter,Salt Lake City,UT,84109,Tier 04,100673608
4209,Supercenter,Nebraska City,NE,68410,Tier 04,100673608
4210,Neighborhood Market,Mobile,AL,36618,Tier 01 ,100673605
4211,Neighborhood Market,Orlando,FL,32810-4057,Tier 02 ,100673606
4215,Supercenter,Quilan,TX,75474,Tier 04,100673608
4216,Supercenter,Columbus,IN,47201,Tier 03,100673607
4218,Neighborhood Market,Surprise,AZ,85374,Tier 04,100673608
4219,Supercenter,Buda,TX,78610,Tier 03,100673607
4220,Neighborhood Market,Virginia Beach,VA,23451,Tier 04,100673608
4221,Supercenter,Cornelius,OR,97113,Tier 05,100673609
4223,Supercenter,Maryville,TN,37801,Tier 02 ,100673606
4224,Supercenter,Conover,NC,28613,Tier 03,100673607
4226,Supercenter,Dunlap,TN,37327,Tier 04,100673608
4230,Supercenter,Fort Wayne,IN,46818,Tier 04,100673608
4231,Supercenter,Fort Wayne,IN,46816,Tier 04,100673608
4232,Supercenter,Phoenix,AZ,85032,Tier 04,100673608
4233,Neighborhood Market,Glendale,AZ,85310,Tier 04,100673608
4235,Supercenter,Terre Haute,IN,47803,Tier 03,100673607
4237,Supercenter,Indian Land,SC,29707,Tier 04,100673608
4238,Supercenter,Sanger,CA,93657,Tier 05,100673609
4239,Supercenter,Reno,NV,89506,Tier 05,100673609
4240,Supercenter,Highland Village,TX,75077,Tier 03,100673607
4241,Supercenter,Stillwater,OK,74074,Tier 05,100673609
4243,Supercenter,Clio,MI,48420,Tier 05,100673609
4244,Supercenter,Park Rapids,MN,56470,Tier 05,100673609
4246,Supercenter,Wadena,MN,56482,Tier 05,100673609
4247,Supercenter,Havre,MT,59501,Tier 05,100673609
4249,Supercenter,Smelterville,ID,83868,Tier 05,100673609
4250,Supercenter,Morrisville,NC,27560,Tier 04,100673608
4252,Supercenter,Flagstaff,AZ,86004,Tier 05,100673609
4253,Supercenter,Sauk Centre,MN,56378,Tier 05,100673609
4255,Supercenter,Elyria,OH,44035,Tier 05,100673609
4257,Supercenter,Austin,MN,55912,Tier 05,100673609
4258,Supercenter,Fredricksburg,VA,22406,Tier 04,100673608
4259,Supercenter,Shelbyville,IL,62565,Tier 01 ,100673605
4260,Supercenter,Port St Lucie,FL,34953,Tier 03,100673607
4262,Supercenter,The Villages,FL,32162-9329,Tier 01 ,100673605
4264,Neighborhood Market,Ono Valley,AZ,85704,Tier 05,100673609
4272,Supercenter,Logan,UT,84321,Tier 04,100673608
4273,Supercenter,Leland,NC,28451,Tier 04,100673608
4274,Supercenter,Denver,NC,28037,Tier 04,100673608
4275,Neighborhood Market,Peoria,AZ,85381,Tier 04,100673608
4276,Supercenter,Taylor,PA,18517,Tier 03,100673607
4277,Supercenter,Hurricane,WV,25526,Tier 04,100673608
4278,Supercenter,Quincy,WV,25015,Tier 04,100673608
4279,Supercenter,Midlothian,TX,76065,Tier 03,100673607
4281,Supercenter,Ladysmith,WI,54848,Tier 05,100673609
4283,Supercenter,Columbus,GA,31909,Tier 01 ,100673605
4284,Supercenter,Denver,CO,80226,Tier 05,100673609
4285,Supercenter,Cleveland,OH,44109,Tier 04,100673608
4286,Supercenter,Montgomery,IL,60538,Tier 05,100673609
4288,Supercenter,Broomfield,CO,80020,Tier 05,100673609
4293,Neighborhood Market,Phoenix,AZ,85042,Tier 04,100673608
4295,Supercenter,Alexandria,LA,71303,Tier 03,100673607
4298,Supercenter,Humble,TX,77396,Tier 03,100673607
4299,Supercenter,Lubbock,TX,79424,Tier 05,100673609
4303,Supercenter,Miami,FL,33147,Tier 02 ,100673606
4309,Supercenter,Orangeville,CA,95662,Tier 05,100673609
4317,Supercenter,Tehachapi,CA,93561,Tier 05,100673609
4318,Supercenter,Millbrook,AL,36054,Tier 02 ,100673606
4321,Supercenter,Wichita,KS,67204,Tier 05,100673609
4322,Supercenter,Crete,NE,68333,Tier 04,100673608
4323,Supercenter,Kankakee,IL,60901,Tier 01 ,100673605
4324,Neighborhood Market,Chandler,AZ,85224,Tier 04,100673608
4325,Supercenter,Yuma,AZ,85365,Tier 04,100673608
4330,Supercenter,Chelsea,AL,35043,Tier 02 ,100673606
4332,Supercenter,Orlando,FL,32819-7320,Tier 01 ,100673605
4333,Supercenter,Fairhope,AL,36532,Tier 01 ,100673605
4334,Supercenter,Weaverville,NC,28787,Tier 04,100673608
4335,Supercenter,Peyton,CO,80831,Tier 05,100673609
4336,Supercenter,El Mirage,AZ,85335,Tier 04,100673608
4337,Supercenter,San Luis,AZ,85336,Tier 05,100673609
4339,Neighborhood Market,North Las Vegas,NV,89081,Tier 04,100673608
4340,Supercenter,Hesperia,CA,92345,Tier 05,100673609
4341,Supercenter,Truth Or Consequences,NM,87901,Tier 05,100673609
4348,Supercenter,Duncansville,PA,16635,Tier 04,100673608
4350,Supercenter,Kilmarnock,VA,22482,Tier 04,100673608
4352,Supercenter,Fargo,ND,58104,Tier 05,100673609
4354,Neighborhood Market,Naples,FL,34105,Tier 02 ,100673606
4355,Supercenter,Taylor,AZ,85939,Tier 05,100673609
4356,Supercenter,Las Vegas,NV,89113,Tier 04,100673608
4357,Neighborhood Market,Pensacola,FL,32526,Tier 01 ,100673605
4358,Supercenter,Omaha,NE,68124,Tier 04,100673608
4359,Supercenter,Anchorage (Ne),AK,99504, Tier HIAK,100674085
4365,Supercenter,Orlando,FL,32832,Tier 02 ,100673606
4366,Neighborhood Market,El Paso,TX,79912,Tier 05,100673609
4367,Neighborhood Market,Texarkana,TX,75503,Tier 05,100673609
4368,Supercenter,Ocala,FL,34472,Tier 01 ,100673605
4370,Supercenter,Fernley,NV,89408,Tier 05,100673609
4371,Neighborhood Market,Texarkana,TX,75503,Tier 04,100673608
4372,Supercenter,Kingwood,WV,26537,Tier 04,100673608
4373,Neighborhood Market,Wake Villiage,TX,75503,Tier 04,100673608
4374,Supercenter,Litchfield,MN,55355,Tier 05,100673609
4375,Neighborhood Market,Springdale,AR,72762,Tier 03,100673607
4376,Neighborhood Market,Bentonville,AR,72712,Tier 04,100673608
4377,Supercenter,Craig,CO,81625,Tier 05,100673609
4378,Supercenter,Onley,VA,23418,Tier 04,100673608
4379,Supercenter,Columbia,SC,29210,Tier 01 ,100673605
4380,Neighborhood Market,Coral Springs,FL,33071,Tier 03,100673607
4381,Supercenter,Branson,MO,65616,Tier 05,100673609
4383,Supercenter,Deaborn,MI,48126,Tier 04,100673608
4384,Supercenter,Mt Pleasant,SC,29466,Tier 04,100673608
4387,Supercenter,Worcester,MA,01607,Tier 02 ,100673606
4388,Neighborhood Market,Waynesboro,VA,22980,Tier 04,100673608
4389,Supercenter,Woodsville,NH,03785,Tier 02 ,100673606
4390,Neighborhood Market,Enid,OK,73703,Tier 05,100673609
4392,Supercenter,Victorville,CA,92392,Tier 05,100673609
4393,Supercenter,North Highlands,CA,95660,Tier 05,100673609
4394,Supercenter,Spokane,WA,99224,Tier 05,100673609
4395,Supercenter,Post Falls,ID,83854,Tier 05,100673609
4399,Supercenter,Elkhart,IN,46514,Tier 04,100673608
4403,Supercenter,Queensbury,NY,12804,Tier 02 ,100673606
4404,Supercenter,Etters,PA,17319,Tier 05,100673609
4405,Supercenter,Aurora,IL,60502,Tier 02 ,100673606
4407,Supercenter,Montgomery,AL,36117,Tier 02 ,100673606
4409,Supercenter,Rockmart,GA,30153,Tier 01 ,100673605
4410,Supercenter,Granite Falls,NC,28630,Tier 04,100673608
4412,Supercenter,Laurel,MT,59044,Tier 05,100673609
4413,Neighborhood Market,Lexington,KY,40515,Tier 04,100673608
4414,Supercenter,Smithville,TN,37166,Tier 02 ,100673606
4415,Neighborhood Market,El Paso,TX,79907,Tier 05,100673609
4416,Supercenter,Houston,TX,77086,Tier 03,100673607
4417,Supercenter,Camby,IN,46113,Tier 04,100673608
4420,Supercenter,Leesville,SC,29070,Tier 04,100673608
4421,Neighborhood Market,Columbus,GA,31909,Tier 01 ,100673605
4423,Supercenter,Martinsburg,WV,25404,Tier 04,100673608
4424,Supercenter,Warren,MI,48093,Tier 01 ,100673605
4425,Neighborhood Market,Orlando,FL,32818-6674,Tier 02 ,100673606
4426,Neighborhood Market,Columbus,GA,31904,Tier 02 ,100673606
4427,Supercenter,Tallahassee,FL,32303,Tier 01 ,100673605
4428,Supercenter,Ashville,NC,28803,Tier 04,100673608
4430,Supercenter,Maricopa,AZ,85138,Tier 05,100673609
4431,Neighborhood Market,Mooresville,NC,28115,Tier 03,100673607
4432,Neighborhood Market,Newton,NC,28658,Tier 03,100673607
4434,Neighborhood Market,Ocala,FL,34476,Tier 02 ,100673606
4435,Supercenter,Nashville,TN,37207,Tier 03,100673607
4436,Supercenter,Alpharetta,GA,30004,Tier 02 ,100673606
4438,Supercenter,Saratoga Springs,UT,84045,Tier 04,100673608
4439,Supercenter,Paw Paw,MI,49079,Tier 05,100673609
4440,Supercenter,Irmo,SC,29063,Tier 04,100673608
4441,Neighborhood Market,Palm Springs Village,FL,33406,Tier 03,100673607
4443,Neighborhood Market,Anderson,SC,29621,Tier 04,100673608
4444,Supercenter,Jacksonville,FL,32258-7406,Tier 01 ,100673605
4445,Neighborhood Market,Clemson,SC,29631,Tier 03,100673607
4446,Supercenter,West Palm Beach,FL,33407,Tier 03,100673607
4450,Supercenter,Middletown,KY,40243,Tier 05,100673609
4451,Supercenter,Queen Creek,AZ,85242,Tier 04,100673608
4452,Neighborhood Market,Greenville,SC,29606,Tier 04,100673608
4453,Neighborhood Market,Greenville,TX,75401,Tier 03,100673607
4456,Supercenter,Somerdale,NJ,08083,Tier 03,100673607
4457,Supercenter,Bennettsville,SC,29512,Tier 04,100673608
4458,Supercenter,Holly Springs,NC,27540,Tier 03,100673607
4459,Supercenter,Nashville,NC,27856,Tier 03,100673607
4460,Supercenter,Maumelle,AR,72113,Tier 03,100673607
4461,Supercenter,Louisa,KY,41230,Tier 04,100673608
4464,Neighborhood Market,Amarillo,TX,79110,Tier 05,100673609
4465,Neighborhood Market,Cypress,TX,77433,Tier 03,100673607
4466,Neighborhood Market,Sugar Land,TX,77478,Tier 03,100673607
4468,Neighborhood Market,Katy,TX,77450,Tier 03,100673607
4469,Neighborhood Market,Clarksville,TN,37040,Tier 03,100673607
4470,Neighborhood Market,Joplin,MO,64801,Tier 05,100673609
4471,Supercenter,Rawlins,WY,82301,Tier 05,100673609
4472,Supercenter,Lithonia,GA,30038,Tier 02 ,100673606
4473,Neighborhood Market,Tucson,AZ,85705,Tier 05,100673609
4474,Supercenter,Kenai,AK,99611, Tier HIAK,100674085
4475,Supercenter,Olathe,KS,66061,Tier 05,100673609
4476,Supercenter,Chesterfield,VA,23832,Tier 03,100673607
4477,Supercenter,High Point,NC,27265,Tier 03,100673607
4478,Neighborhood Market,Joplin,MO,64804,Tier 05,100673609
4479,Supercenter,Perrysburg,OH,43551,Tier 04,100673608
4482,Supercenter,Mount Juliet,TN,37122,Tier 03,100673607
4483,Supercenter,White House,TN,37188,Tier 03,100673607
4484,Supercenter,Raleigh,NC,27616,Tier 03,100673607
4487,Supercenter,Aiken,SC,29801,Tier 03,100673607
4488,Supercenter,Marina,CA,93933,Tier 05,100673609
4490,Neighborhood Market,Tucson,AZ,85706,Tier 05,100673609
4491,Neighborhood Market,Grand Junstion,CO,81504,Tier 05,100673609
4494,Neighborhood Market,Caldwell,ID,83605,Tier 05,100673609
4497,Supercenter,Hueytown,AL,35023,Tier 01 ,100673605
4498,Neighborhood Market,Coral Springs,FL,33067,Tier 03,100673607
4499,Supercenter,Zebulon,NC,27597,Tier 03,100673607
4501,Supercenter,West Brownsville,PA,15417,Tier 04,100673608
4503,Supercenter,Grand Praire,TX,75052,Tier 03,100673607
4504,Neighborhood Market,Birmingham,AL,35209-5148,Tier 02 ,100673606
4506,Supercenter,Columbia,SC,29203,Tier 03,100673607
4508,Supercenter,Penitas,TX,78576,Tier 03,100673607
4509,Supercenter,Benbrook,TX,76126,Tier 04,100673608
4511,Supercenter,Silvis,IL,61282,Tier 05,100673609
4512,Supercenter,Katy,TX,77449,Tier 03,100673607
4514,Supercenter,Winchester,VA,22603,Tier 04,100673608
4516,Neighborhood Market,Fayetteville,AR,72701,Tier 03,100673607
4517,Neighborhood Market,Albany,GA,31701,Tier 02 ,100673606
4519,Neighborhood Market,Hinesville,GA,31313,Tier 01 ,100673605
4520,Supercenter,Tallahassee,FL,32317-1201,Tier 01 ,100673605
4521,Supercenter,Lexington,SC,29073,Tier 01 ,100673605
4523,Supercenter,Louisville,KY,40243,Tier 05,100673609
4524,Neighborhood Market,Louisville,KY,40216,Tier 04,100673608
4525,Neighborhood Market,Hinesville,GA,31313,Tier 02 ,100673606
4526,Supercenter,Houston,TX,77022,Tier 04,100673608
4527,Neighborhood Market,Waycross,GA,31501,Tier 02 ,100673606
4528,Neighborhood Market,Dalton,GA,30720,Tier 04,100673608
4529,Supercenter,New Lenox,IL,60451,Tier 05,100673609
4530,Neighborhood Market,Savannah,GA,31419,Tier 02 ,100673606
4531,Supercenter,Romeoville,IL,60446,Tier 02 ,100673606
4533,Supercenter,Oakland,TN,38060,Tier 03,100673607
4538,Supercenter,Katy,TX,77449,Tier 03,100673607
4540,Supercenter,Fowlerville,MI,48836,Tier 04,100673608
4543,Supercenter,Parker,AZ,85344,Tier 04,100673608
4545,Neighborhood Market,Wilson,NC,27893,Tier 04,100673608
4546,Neighborhood Market,Vero Beach,FL,32960,Tier 02 ,100673606
4553,Supercenter,Kansas City,MO,64133,Tier 05,100673609
4554,Supercenter,Austin,TX,78759,Tier 03,100673607
4556,Supercenter,Savannah,GA,30813,Tier 02 ,100673606
4557,Supercenter,Las Vegas,NV,89121,Tier 05,100673609
4558,Supercenter,Covington,GA,30016,Tier 01 ,100673605
4560,Neighborhood Market,West Palm Beach,FL,33411,Tier 03,100673607
4561,Neighborhood Market,Jacksonville,FL,32256,Tier 02 ,100673606
4563,Neighborhood Market,Dania Beach,FL,33004,Tier 03,100673607
4564,Supercenter,Goldsboro,NC,27530,Tier 01 ,100673605
4565,Neighborhood Market,The Villages,FL,32163,Tier 05,100673609
4567,Supercenter,Brighton,CO,80602,Tier 05,100673609
4568,Supercenter,Blair,NE,68008,Tier 04,100673608
4569,Supercenter,Bottineau,ND,58318,Tier 05,100673609
4570,Supercenter,Napanoch,NY,12458,Tier 02 ,100673606
4574,Supercenter,Concord,NC,28027,Tier 04,100673608
4577,Neighborhood Market,Ruston,LA,71270,Tier 03,100673607
4579,Neighborhood Market,Fort Smith,AR,72908,Tier 03,100673607
4580,Neighborhood Market,Vestavia,AL,35216-2702,Tier 02 ,100673606
4581,Supercenter,Mobile,AL,36695,Tier 01 ,100673605
4582,Neighborhood Market,Navarre,FL,32566,Tier 02 ,100673606
4583,Supercenter,Greenville,SC,29615,Tier 04,100673608
4585,Neighborhood Market,Owasso,OK,74055,Tier 03,100673607
4586,Neighborhood Market,Biloxi,MS,39532,Tier 02 ,100673606
4588,Supercenter,Orlando,FL,32808-5600,Tier 01 ,100673605
4589,Neighborhood Market,Clarksville,TN,37042,Tier 03,100673607
4590,Supercenter,Lee'S Summit,MO,64082,Tier 05,100673609
4591,Neighborhood Market,Clarksville,TN,37042,Tier 03,100673607
4593,Supercenter,Rockhill,SC,29732,Tier 03,100673607
4594,Supercenter,Cherryville,NC,28021,Tier 04,100673608
4595,Neighborhood Market,Plantation,FL,33322,Tier 03,100673607
4597,Supercenter,North Tonawanda,NY,14120,Tier 02 ,100673606
4599,Supercenter,Timnath,CO,80547,Tier 05,100673609
4600,Supercenter,Grethna,NE,68028,Tier 04,100673608
4601,Supercenter,Las Cruces,NM,88012,Tier 05,100673609
4603,Neighborhood Market,Tucson,AZ,85711,Tier 05,100673609
4605,Neighborhood Market,Tyler,TX,75703,Tier 04,100673608
4606,Supercenter,Osceola,IA,50213,Tier 05,100673609
4607,Neighborhood Market,Lexington,KY,40513,Tier 04,100673608
4609,Supercenter,Cincinnati,OH,45251,Tier 04,100673608
4611,Supercenter,Shawnee,KS,66226,Tier 05,100673609
4612,Supercenter,Hamburg,PA,19526,Tier 04,100673608
4615,Supercenter,Glenpool,OK,74033,Tier 03,100673607
4616,Supercenter,Cleveland,GA,30528-7185,Tier 02 ,100673606
4617,Neighborhood Market,Pompano Beach,FL,33062,Tier 03,100673607
4618,Neighborhood Market,League City,TX,77573,Tier 04,100673608
4619,Neighborhood Market,Tupelo,MS,38801,Tier 03,100673607
4623,Supercenter,Newport News,VA,23605,Tier 03,100673607
4625,Neighborhood Market,Garden City,KS,67846,Tier 05,100673609
4626,Neighborhood Market,Junction City,KS,66441,Tier 05,100673609
4627,Supercenter,Denton,TX,76201,Tier 04,100673608
4631,Supercenter,Hammond,IN,46320,Tier 05,100673609
4635,Supercenter,Clinton,TN,37716,Tier 02 ,100673606
4636,Supercenter,Appomattox,VA,24522,Tier 04,100673608
4637,Supercenter,Broken Arrow,OK,74014,Tier 03,100673607
4638,Supercenter,Ruckersivlla,VA,22968,Tier 03,100673607
4639,Supercenter,Elizabeth,CO,80107,Tier 05,100673609
4641,Supercenter,Huntley,IL,60142,Tier 05,100673609
4643,Supercenter,Baden,PA,15005,Tier 04,100673608
4644,Supercenter,Moon Township,PA,15108,Tier 02 ,100673606
4648,Neighborhood Market,Mobile,AL,36608,Tier 02 ,100673606
4653,Supercenter,Cheyenne,WY,82007,Tier 05,100673609
4654,Neighborhood Market,Marion,AR,72364,Tier 03,100673607
4655,Neighborhood Market,Broken Arrow,OK,74012,Tier 05,100673609
4657,Neighborhood Market,Mobile,AL,36609,Tier 02 ,100673606
4659,Neighborhood Market,Baton Rouge,LA,70808,Tier 05,100673609
4660,Supercenter,Clinton Township,MI,48038,Tier 04,100673608
4664,Supercenter,Conway,SC,29526,Tier 03,100673607
4667,Neighborhood Market,Clearwater,FL,33755,Tier 02 ,100673606
4669,Neighborhood Market,Pinnellas Park,FL,33781,Tier 02 ,100673606
4672,Neighborhood Market,Montgomery,AL,36109,Tier 02 ,100673606
4673,Neighborhood Market,Auburn,AL,36832,Tier 02 ,100673606
4674,Neighborhood Market,Nacodoches,TX,75961,Tier 04,100673608
4676,Neighborhood Market,Albuquerque,NM,87120,Tier 05,100673609
4677,Supercenter,Muskego,WI,53150,Tier 05,100673609
4678,Supercenter,Hurricane,UT,84737,Tier 04,100673608
4679,Supercenter,Denham Springs,LA,70706,Tier 05,100673609
4681,Supercenter,Tampa,FL,33611,Tier 02 ,100673606
4682,Supercenter,Gordonsville,VA,22942,Tier 04,100673608
4683,Supercenter,Baton Rouge,LA,70810,Tier 05,100673609
4686,Neighborhood Market,Bentonville,AR,72713,Tier 04,100673608
4687,Supercenter,King Of Prussia,PA,19406,Tier 04,100673608
4689,Supercenter,Pleasant Grove,UT,84062,Tier 04,100673608
4690,Supercenter,Saint Petersburg,FL,33713,Tier 01 ,100673605
4691,Neighborhood Market,Montgomery,AL,36116,Tier 01 ,100673605
4692,Neighborhood Market,East Ridge,TN,37412,Tier 04,100673608
4695,Supercenter,Godfrey,IL,62035,Tier 04,100673608
4696,Supercenter,Heber City,UT,84032,Tier 04,100673608
4697,Supercenter,Lynchburg,VA,24501,Tier 04,100673608
4699,Supercenter,Streator,IL,61364,Tier 05,100673609
4700,Neighborhood Market,Pleasant Grove,UT,84062,Tier 04,100673608
4706,Neighborhood Market,Magna,UT,84044,Tier 04,100673608
4734,Supercenter,Arvada,CO,80002,Tier 05,100673609
4747,Neighborhood Market,Northglenn,CO,80263,Tier 05,100673609
4756,Neighborhood Market,Alabaster,AL,35007,Tier 01 ,100673605
4757,Neighborhood Market,Lacey,WA,98503,Tier 05,100673609
4759,Neighborhood Market,Citrus Heights,CA,95610,Tier 05,100673609
4762,Neighborhood Market,Diamond Bar,CA,91765,Tier 05,100673609
4826,Neighborhood Market,Davie,FL,33024,Tier 02 ,100673606
4848,Neighborhood Market,Charlotte,NC,28226,Tier 05,100673609
4849,Supercenter,Mountain Iron,MN,55768,Tier 05,100673609
4865,Supercenter,Sioux Falls,SD,57107,Tier 04,100673608
5003,Supercenter,Pagosa Springs,CO,81147,Tier 05,100673609
5005,Neighborhood Market,Jacksonville,FL,32210,Tier 02 ,100673606
5007,Neighborhood Market,Vacaville,CA,95687,Tier 05,100673609
5008,Neighborhood Market,Hemet,CA,92543,Tier 05,100673609
5012,Supercenter,Hamilton,NJ,08619,Tier 04,100673608
5013,Neighborhood Market,High Point,NC,27265,Tier 04,100673608
5014,Neighborhood Market,Greensboro,NC,27407,Tier 04,100673608
5021,Neighborhood Market,Dallas,TX,75228,Tier 03,100673607
5022,Supercenter,New Orleans,LA,70130,Tier 05,100673609
5023,Supercenter,National City,CA,91950,Tier 05,100673609
5025,Supercenter,Fort Wayne,IN,46835,Tier 04,100673608
5027,Supercenter,Depew,NY,14043,Tier 02 ,100673606
5028,Supercenter,Toledo,OH,43614,Tier 03,100673607
5029,Supercenter,Oregon,OH,43616,Tier 04,100673608
5030,Supercenter,Toledo,OH,43615,Tier 04,100673608
5031,Supercenter,Tucson,AZ,85653,Tier 05,100673609
5032,Wal-Mart,Buena Park,CA,90620,Tier 05,100673609
5033,Supercenter,Fort Morgan,CO,80701,Tier 05,100673609
5034,Supercenter,Fort Meyers,FL,33966,Tier 02 ,100673606
5035,Supercenter,Mulberry,FL,33860-2080,Tier 01 ,100673605
5036,Supercenter,Tampa,FL,33625,Tier 01 ,100673605
5037,Supercenter,Yulee,FL,32097,Tier 01 ,100673605
5038,Supercenter,Plainfield,IL,60585,Tier 05,100673609
5039,Supercenter,Camden,DE,19934,Tier 05,100673609
5040,Wal-Mart,Carnegie,PA,15106,Tier 02 ,100673606
5041,Supercenter,Bonney Lake,WA,98391,Tier 05,100673609
5043,Neighborhood Market,Memphis,TN,38125,Tier 03,100673607
5045,Supercenter,Tomball,TX,77375,Tier 03,100673607
5046,Supercenter,Clayton,NC,27520,Tier 03,100673607
5047,Wal-Mart,Audubon,NJ,08106,Tier 03,100673607
5048,Supercenter,New Hudson,MI,48165,Tier 04,100673608
5049,Supercenter,Littleton,CO,80127,Tier 05,100673609
5051,Supercenter,Greeley,CO,80634,Tier 05,100673609
5054,Supercenter,Jacksonville,FL,32225-2920,Tier 01 ,100673605
5055,Supercenter,Naples,FL,34114-2638,Tier 02 ,100673606
5056,Supercenter,Prairieville,LA,70769,Tier 05,100673609
5057,Supercenter,Murfreesboro,TN,37130,Tier 03,100673607
5058,Supercenter,Antioch,TN,37013,Tier 03,100673607
5059,Neighborhood Market,Hopkinsville,KY,42240,Tier 04,100673608
5062,Neighborhood Market,Auburn,AL,36830,Tier 02 ,100673606
5063,Supercenter,Charlotte,NC,28270,Tier 03,100673607
5064,Supercenter,Kalamazoo,MI,49048,Tier 05,100673609
5065,Supercenter,Kalamazoo,MI,49009,Tier 05,100673609
5066,Supercenter,Avon,OH,44011,Tier 05,100673609
5070,Supercenter,Las Vegas,NV,89148,Tier 04,100673608
5071,Supercenter,Lawton,OK,73505,Tier 03,100673607
5072,Wal-Mart,Torrance,CA,90501,Tier 05,100673609
5073,Wal-Mart,Covington,WA,98042,Tier 05,100673609
5075,Supercenter,Oceanside,CA,92056,Tier 05,100673609
5076,Supercenter,Brewer,ME,04412,Tier 03,100673607
5077,Wal-Mart,Boonton,NJ,07005,Tier 05,100673609
5078,Supercenter,Yakima,WA,98908,Tier 04,100673608
5079,Supercenter,Pass Christian,MS,39571-4914,Tier 01 ,100673605
5080,Supercenter,Hurst,TX,76054,Tier 03,100673607
5081,Neighborhood Market,Meraux,LA,70075,Tier 05,100673609
5082,Supercenter,Parma,OH,44129,Tier 05,100673609
5083,Wal-Mart,Mayfield Hts,OH,44124,Tier 03,100673607
5085,Supercenter,Belmont,NC,28012,Tier 03,100673607
