STORE_NBR,Kayak On Hands Qty,Total On Order Qty,Season to Date Sales,TY Planned Forecasted Sales,LY Total Sales
1187,0,0,0,0,19
1188,0,0,0,0,0
1189,0,0,0,0,3
1190,12,3,7,92,27
1191,5,6,6,32,17
1192,26,7,7,85,39
1193,16,12,20,65,32
1194,15,8,29,82,64
1195,11,10,34,145,77
1196,7,6,4,15,2
1197,10,2,7,45,15
1198,10,4,9,29,13
1199,36,9,16,91,54
1200,0,0,0,0,0
1201,7,7,12,45,30
1202,20,10,59,110,88
1203,7,4,14,33,12
1204,12,6,5,59,21
1205,9,7,18,89,46
1206,21,5,0,43,4
1207,10,20,37,133,65
1209,9,3,10,79,18
1210,4,11,4,47,21
1211,7,6,5,39,20
1212,9,6,12,50,27
1213,4,11,18,72,52
1214,0,0,0,0,2
1215,10,4,24,62,35
1216,0,0,-1,0,-1
1217,21,2,24,147,74
1218,0,0,0,0,0
1219,27,1,3,68,8
1220,9,4,4,43,2
1221,3,6,12,54,32
1222,6,9,16,47,26
1223,13,5,7,62,29
1224,6,9,9,54,18
1225,25,7,22,72,50
1226,13,9,28,120,112
1227,22,3,14,35,15
1228,0,0,0,0,0
1229,11,10,9,44,25
1230,201,0,166,776,447
1231,0,0,0,0,11
1232,21,9,27,99,55
1233,10,6,30,107,55
1234,10,10,33,86,46
1235,0,0,0,0,0
1236,11,2,10,45,12
1237,16,5,14,76,30
1238,1,0,0,0,0
1239,0,0,0,0,0
1240,9,7,17,146,69
1241,16,3,23,86,52
1242,12,1,6,89,26
1243,8,7,13,81,43
1244,2,5,8,14,4
1245,14,20,20,56,27
1247,62,87,114,327,159
1248,1,0,0,0,0
1249,7,7,16,67,37
1252,19,4,14,103,61
1253,22,2,3,91,23
1254,15,9,25,81,38
1255,12,1,3,14,7
1256,0,0,0,0,0
1257,17,1,5,56,18
1259,45,4,88,195,169
1260,11,6,9,62,34
1261,6,7,8,36,19
1263,16,4,19,71,38
1264,0,0,0,0,0
1265,0,0,0,0,0
1266,0,0,2,0,0
1267,4,6,8,57,24
1268,32,3,19,43,23
1270,0,0,0,0,0
1271,13,14,13,94,56
1272,0,0,0,0,0
1273,23,14,20,82,37
1274,0,0,0,0,0
1275,0,0,0,0,0
1276,2,8,7,49,22
1277,46,3,41,75,52
1279,0,0,0,0,0
1280,32,10,19,133,75
1281,8,0,11,83,28
1282,0,0,0,0,5
1283,5,4,19,72,43
1284,14,1,15,34,19
1285,24,8,28,94,57
1286,0,0,0,0,4
1287,12,1,2,47,13
1288,8,6,6,76,44
1289,10,11,19,107,106
1290,33,2,12,157,33
1291,11,13,11,112,59
1292,92,18,130,354,134
1293,7,3,0,11,1
1294,1,0,0,0,11
1295,33,4,34,75,46
1296,0,0,0,0,0
1297,27,9,144,181,176
1298,6,7,11,71,18
1299,237,0,127,881,529
1300,188,3,16,49,23
1301,21,3,12,115,113
1302,47,10,96,966,192
1303,31,3,6,125,29
1304,6,10,56,166,42
1305,7,6,3,40,20
1306,0,0,0,0,0
1307,7,5,2,5,3
1308,0,0,0,0,0
1309,7,4,14,104,49
1310,9,5,6,69,28
1311,15,1,8,36,11
1312,12,3,4,108,14
1313,0,0,0,0,0
1314,12,2,15,28,15
1315,111,4,47,131,129
1316,5,6,7,57,23
1317,16,0,11,53,23
1318,11,3,20,59,29
1319,33,5,16,135,88
1320,0,5,21,72,44
1321,9,3,14,70,17
1322,8,1,17,76,33
1323,0,0,0,0,0
1324,17,0,16,0,57
1325,0,0,0,0,0
1326,23,3,25,60,57
1327,19,13,18,83,45
1328,99,0,68,0,80
1329,0,0,0,0,32
1330,0,0,0,0,3
1331,10,9,15,98,53
1332,0,0,1,0,17
1333,0,0,0,0,0
1334,0,0,0,0,0
1335,6,10,37,271,71
1336,1,5,7,59,25
1337,16,10,27,147,56
1338,2,0,0,0,-1
1339,22,3,2,71,33
1340,0,0,0,0,0
1341,5,6,12,55,26
1342,16,3,5,13,5
1344,34,7,32,271,120
1345,30,6,25,92,53
1346,7,13,11,73,44
1347,0,0,0,0,0
1348,79,12,76,167,157
1349,0,0,0,0,1
1350,6,8,18,100,61
1351,9,6,12,105,39
1352,5,0,8,28,14
1353,1,0,0,0,0
1354,10,3,16,28,15
1355,85,11,118,270,158
1356,0,0,0,0,0
1357,0,0,0,0,0
1358,18,7,17,111,47
1359,38,0,4,61,12
1360,65,14,52,156,147
1361,0,0,0,0,0
1362,45,11,16,145,78
1363,7,4,14,45,19
1364,49,8,113,339,159
1365,16,10,25,62,33
1366,3,5,7,45,22
1367,16,7,9,38,19
1368,0,0,0,0,36
1369,159,0,71,546,294
1370,135,4,120,162,83
1371,7,7,8,35,24
1372,0,0,0,0,0
1373,1,0,-1,0,1
1374,0,0,0,0,2
1375,22,19,22,136,106
1376,9,5,14,94,45
1377,3,7,7,48,26
1378,2,8,16,100,35
1379,16,1,5,31,22
1380,12,0,0,0,0
1381,41,13,246,230,166
1382,131,1,71,195,104
1383,126,7,40,185,88
1384,27,8,15,106,72
1385,7,4,10,40,27
1386,19,10,7,80,36
1387,12,2,2,20,6
1388,0,0,0,0,4
1389,5,0,4,0,8
1390,11,10,15,71,52
1391,21,6,8,84,32
1392,13,0,0,0,24
1393,3,7,46,75,45
1394,6,6,2,30,13
1395,0,0,0,0,0
1396,0,6,9,64,21
1397,20,8,32,103,50
1398,0,0,0,0,0
1399,4,6,7,75,48
1400,2,5,20,78,19
1401,0,0,0,0,0
1403,12,3,20,81,77
1404,6,4,5,51,21
1405,5,3,3,13,13
1406,3,7,7,76,43
1407,11,6,12,102,48
1408,11,7,7,60,26
1409,0,0,0,0,0
1410,11,5,9,103,51
1411,0,0,0,0,1
1412,0,0,0,0,7
1413,2,6,8,117,12
1414,0,0,0,0,0
1415,281,15,93,545,281
1416,15,5,5,46,29
1417,71,5,117,683,368
1418,0,0,0,0,0
1419,0,0,0,0,0
1420,0,0,0,0,0
1421,0,0,0,0,0
1422,26,5,14,101,48
1423,0,0,0,0,0
1424,8,9,7,70,46
1425,0,0,0,0,0
1426,12,9,15,96,43
1427,197,5,58,266,130
1428,18,6,20,113,49
1429,8,6,2,4,2
1430,8,5,3,91,19
1431,6,0,2,0,2
1432,10,6,15,131,129
1433,7,10,5,55,29
1434,15,4,16,71,39
1435,86,11,56,227,151
1436,8,2,5,27,15
1437,0,0,0,0,0
1438,107,14,88,267,173
1439,112,0,60,468,153
1440,74,14,85,305,138
1441,10,9,2,36,19
1442,129,6,18,226,126
1443,12,7,5,45,33
1444,11,5,14,68,32
1445,34,11,30,117,108
1446,48,5,17,156,95
1447,23,14,19,144,101
1448,4,10,9,104,54
1449,8,5,2,74,73
1450,18,11,24,124,76
1451,0,7,0,0,0
1452,11,1,4,25,0
1453,8,6,3,90,47
1454,0,5,23,77,46
1455,0,0,0,0,0
1456,0,4,0,0,112
1457,178,3,40,565,443
1458,6,13,69,131,88
1459,0,0,0,0,0
1460,9,5,10,66,32
1461,83,2,63,274,219
1462,15,2,4,47,16
1463,0,0,0,0,1
1464,8,2,7,15,6
1465,70,5,25,79,44
1466,47,2,114,214,131
1467,14,3,14,88,27
1468,6,4,10,52,27
1469,8,10,15,49,29
1470,8,10,15,94,42
1471,0,0,0,0,0
1472,19,3,16,63,35
1473,0,0,0,0,0
1474,15,17,50,121,61
1475,0,0,0,0,0
1476,10,8,5,62,20
1477,207,1,91,575,258
1478,10,9,13,110,53
1479,7,0,0,0,141
1480,0,0,0,0,0
1481,0,0,0,0,1
1482,10,7,3,39,4
1483,75,1,13,157,156
1485,197,107,23,327,200
1486,33,4,31,88,50
1487,24,6,5,110,42
1488,12,4,11,9,8
1489,0,0,0,0,0
1490,0,0,0,0,0
1491,69,0,61,305,143
1492,0,0,0,0,0
1493,2,5,3,23,4
1494,13,1,6,17,11
1495,7,11,21,0,0
1496,9,3,9,81,18
1497,0,0,0,0,0
1498,7,4,4,28,12
1499,67,3,108,497,295
1500,21,15,23,106,42
1501,0,0,-1,0,0
1502,21,8,6,48,29
1503,0,0,0,0,0
1504,0,0,0,0,0
1505,381,0,92,719,374
1506,30,0,29,80,43
1507,12,3,10,40,24
1508,137,116,59,323,181
1509,14,3,6,38,16
1510,4,8,11,43,25
1511,2,0,0,0,0
1512,0,0,0,0,0
1513,7,3,13,67,34
1514,5,2,2,61,19
1515,0,0,0,0,0
1516,23,7,28,125,63
1517,9,2,2,31,8
1518,0,0,0,0,0
1519,122,2,37,90,86
1520,32,1,3,54,36
1521,0,0,0,0,0
1522,6,9,17,64,31
1523,9,6,12,58,33
1524,15,5,4,30,19
1525,11,13,16,45,27
1526,7,3,11,69,25
1527,17,12,28,108,42
1528,12,6,13,49,29
1529,95,10,62,264,181
1530,11,3,6,32,17
1531,5,2,4,57,27
1532,0,0,0,0,0
1533,0,0,0,0,-2
1534,28,7,17,86,61
1535,13,4,11,59,22
1536,110,12,101,225,128
1537,1,7,13,56,25
1538,12,6,9,41,29
1539,0,0,0,0,0
1540,9,6,14,57,52
1541,7,2,5,51,15
1542,93,65,82,545,340
1543,113,14,53,241,152
1544,4,8,23,86,53
1545,0,0,0,0,5
1546,0,0,-2,0,0
1547,7,4,4,179,27
1548,0,0,0,0,0
1549,0,0,0,0,0
1550,53,5,5,132,95
1551,0,0,0,0,0
1552,9,6,5,51,20
1553,0,0,0,0,0
1554,6,5,5,75,39
1555,1,0,0,0,15
1556,0,0,0,0,0
1557,0,0,0,0,0
1558,10,5,2,20,14
1559,0,0,0,0,0
1560,7,9,4,54,21
1561,0,0,0,0,0
1562,0,0,0,0,0
1563,0,0,0,0,0
1564,68,4,48,77,55
1565,198,89,87,445,298
1566,1,7,15,124,85
1567,40,11,15,135,74
1568,8,10,32,293,122
1569,0,0,0,0,0
1570,0,0,0,0,0
1571,44,4,11,112,29
1572,312,7,54,705,494
1573,21,11,32,92,95
1574,0,0,1,0,21
1575,246,12,121,722,377
1576,23,2,1,63,31
1577,10,4,37,91,44
1578,16,2,1,55,17
1579,0,0,0,0,0
1580,0,0,0,0,0
1581,30,11,14,86,35
1583,28,6,14,90,39
1584,0,0,0,0,-1
1585,75,17,90,158,145
1586,0,0,0,0,0
1587,18,5,19,77,39
1588,7,5,4,77,37
1589,2,0,0,0,0
1590,10,7,9,90,15
1591,0,0,0,0,2
1592,17,5,1,42,35
1593,8,10,25,107,51
1594,8,11,17,138,55
1595,0,0,0,0,0
1596,0,0,0,0,0
1597,4,3,18,41,29
1598,0,0,0,0,0
1599,0,0,0,0,0
1600,0,0,0,0,0
1601,0,0,0,0,0
1602,5,4,11,21,11
1603,0,0,0,0,0
1604,137,5,77,209,133
1605,11,3,3,39,10
1606,14,4,13,110,36
1607,0,0,0,0,1
1608,283,6,13,288,199
1609,80,16,64,232,132
1610,4,7,13,71,31
1611,119,4,20,244,115
1612,10,6,11,91,52
1613,10,3,9,22,17
1614,4,3,12,20,12
1615,0,0,0,0,6
1616,138,8,36,275,145
1617,113,10,61,135,117
1618,0,0,0,0,0
1619,1,2,3,65,9
1620,-1,0,2,0,35
1621,36,5,38,93,53
1622,6,7,6,78,28
1623,23,8,15,57,31
1624,13,1,4,63,35
1625,0,0,0,0,38
1626,12,6,5,41,15
1627,27,1,6,50,35
1628,13,4,5,89,24
1629,0,0,0,0,0
1630,58,8,20,97,50
1631,16,7,2,40,21
1632,93,80,39,161,153
1633,15,11,32,104,52
1634,18,13,33,89,44
1635,5,6,4,36,16
1636,84,8,38,148,144
1637,0,0,0,0,0
1638,15,6,12,52,22
1639,1,15,33,93,44
1640,0,0,0,0,0
1641,14,2,4,53,10
1642,8,8,20,109,41
1643,0,3,0,0,0
1644,3,6,20,78,30
1645,9,3,9,87,46
1646,0,0,0,0,0
1647,1,0,0,0,8
1648,271,4,43,375,191
1649,20,4,15,90,51
1650,0,0,0,0,15
1651,16,4,5,71,35
1652,3,9,8,70,37
1653,5,6,14,121,62
1654,159,21,88,474,295
1655,13,7,1,49,18
1656,22,1,19,120,72
1657,9,7,10,61,32
1658,11,5,12,47,15
1659,28,8,15,104,78
1660,0,0,0,0,0
1661,12,2,7,41,19
1662,8,4,8,76,16
1663,7,7,27,113,57
1664,15,2,2,52,14
1665,0,0,0,0,10
1666,1,0,0,0,5
1667,1,0,0,0,9
1668,2,7,7,37,20
1669,40,12,52,135,62
1670,0,0,0,0,3
1671,16,4,6,97,21
1672,16,2,14,56,29
1673,32,22,128,276,149
1674,12,7,10,73,38
1675,0,0,0,0,9
1676,1,0,0,0,0
1677,13,8,25,67,53
1678,4,5,6,80,39
1679,22,8,35,136,134
1680,0,0,0,0,0
1681,0,0,0,0,0
1682,10,5,5,62,22
1683,0,0,0,0,0
1684,5,5,12,70,28
1685,88,7,33,76,53
1686,16,7,10,68,46
1687,17,7,14,56,32
1688,16,7,3,111,24
1689,24,6,18,92,58
1690,0,0,0,0,0
1691,0,0,0,0,0
1692,0,0,0,0,0
1693,0,0,0,0,-2
1694,8,6,20,49,24
1695,43,5,13,108,83
1696,19,13,23,168,63
1697,17,2,7,65,37
1698,138,10,139,591,372
1699,92,6,10,151,140
1700,8,7,5,58,31
1701,0,0,0,0,0
1702,14,6,8,74,27
1703,8,6,16,65,24
1704,11,4,6,68,42
1705,10,7,14,86,86
1707,0,0,0,0,0
1708,22,7,9,135,118
1709,24,1,104,131,131
1710,0,0,0,0,0
1711,13,4,3,21,13
1712,11,5,11,53,24
1713,0,6,0,0,0
1714,11,6,21,145,119
1715,7,10,25,78,36
1716,0,0,0,0,0
1717,0,0,0,0,1
1718,0,0,0,0,0
1719,7,6,20,170,93
1720,14,2,7,11,5
1721,28,2,10,0,0
1722,13,5,11,59,27
1723,25,4,18,87,50
1724,4,8,5,94,13
1726,5,7,6,79,38
1727,4,13,6,27,14
1728,0,0,0,0,0
1729,0,0,0,0,31
1730,3,6,11,159,45
1731,6,0,2,0,29
1732,0,0,0,0,0
1733,4,2,14,77,40
1734,0,0,0,0,0
1735,0,0,0,0,0
1736,18,1,5,45,27
1737,0,0,0,0,0
1738,0,0,0,0,1
1739,2,5,22,77,33
1740,0,0,0,0,0
1741,15,9,45,106,69
1742,26,1,19,99,57
1743,6,2,27,129,62
1744,11,6,22,89,50
1745,0,0,0,0,0
1746,1,0,-1,0,-1
1747,0,0,0,0,0
1748,3,0,0,0,12
1749,91,6,66,239,136
1750,6,5,4,36,18
1751,6,3,3,8,4
1752,4,6,12,70,27
1753,12,10,11,60,31
1754,8,7,7,55,27
1755,49,5,12,98,52
1756,0,0,0,0,0
1757,6,7,18,38,22
1758,0,0,0,0,0
1759,10,9,29,75,48
1760,65,0,76,152,150
1761,0,0,0,0,0
1762,18,0,32,133,54
1763,12,3,27,115,60
1764,0,0,0,0,0
1765,0,0,0,0,31
1766,0,0,0,0,1
1767,64,6,89,610,203
1768,21,10,13,102,57
1769,19,6,24,71,31
1770,6,0,10,30,14
1771,4,7,9,51,35
1772,349,6,102,934,554
1773,5,6,4,15,6
1774,10,3,12,34,13
1775,11,14,36,120,73
1776,33,10,18,61,37
1777,0,0,0,0,2
1778,123,0,57,254,128
1779,0,0,0,0,0
1780,6,6,4,49,26
1781,106,9,53,500,196
1782,5,11,16,141,87
1783,3,5,14,73,29
1784,1,0,0,0,2
1785,12,8,27,68,44
1786,6,8,11,26,12
1787,51,2,48,137,134
1788,18,10,17,44,28
1789,55,20,71,130,124
1790,19,3,12,138,47
1791,28,5,11,114,113
1792,12,0,13,78,26
1793,0,0,0,0,97
1794,33,2,16,166,78
1795,6,3,8,30,17
1796,96,8,97,243,123
1797,95,25,86,398,177
1798,3,3,16,75,40
1799,4,4,13,69,56
1800,0,0,0,0,0
1801,14,3,14,63,11
1802,3,6,17,51,27
1803,0,0,0,0,0
1804,0,0,0,0,0
1805,0,0,0,0,0
1806,1,18,17,143,142
1807,14,12,21,132,45
1808,40,9,18,105,75
1809,153,5,85,599,512
1810,17,1,24,61,36
1811,10,1,3,10,4
1812,8,4,5,47,19
1813,0,0,0,0,2
1814,0,0,0,0,0
1815,8,3,5,73,46
1816,0,0,0,0,1
1817,248,3,82,358,195
1819,14,10,35,86,52
1820,8,8,40,86,50
1821,0,0,0,0,0
1822,15,6,17,23,22
1823,0,0,0,0,0
1825,0,0,0,0,0
1826,1,4,6,0,5
1827,14,7,8,66,57
1828,10,5,5,87,37
1829,10,2,6,67,16
1830,25,6,26,112,112
1831,9,7,13,69,39
1832,0,0,0,0,0
1833,4,7,6,50,28
1834,104,11,56,211,113
1835,5,14,23,69,44
1836,4,6,9,57,20
1837,0,0,0,0,0
1838,0,0,0,0,0
1839,0,0,0,0,0
1840,50,2,14,90,48
1841,8,6,4,30,19
1842,0,0,0,0,0
1843,0,0,0,0,55
1844,15,11,26,99,49
1845,5,6,12,57,25
1846,0,0,0,0,0
1847,13,4,27,71,28
1848,0,0,0,0,0
1849,7,3,11,49,11
1850,5,5,10,54,35
1851,11,2,0,3,3
1852,0,0,0,0,0
1853,8,5,1,64,29
1854,25,2,13,0,33
1855,7,5,11,56,32
1856,21,18,133,262,139
1857,10,3,12,34,4
1858,0,0,0,0,0
1859,10,17,3,40,25
1860,0,0,0,0,0
1861,13,7,5,42,21
1862,0,0,0,0,0
1863,0,0,0,0,0
1864,0,0,-1,0,0
1865,0,0,0,0,0
1866,13,9,43,135,67
1867,0,0,0,0,1
1868,84,6,53,144,144
1869,10,5,18,59,38
1870,1,0,0,0,20
1871,388,4,159,739,427
1872,384,1,174,983,758
1873,-1,0,0,0,0
1874,8,3,17,147,38
1875,14,5,16,118,75
1876,161,1,37,145,132
1877,4,7,20,76,38
1878,309,2,63,606,437
1879,0,0,0,0,0
1880,63,23,98,354,142
1881,0,0,0,0,7
1882,0,0,0,0,0
1883,0,0,0,0,0
1884,6,12,19,75,34
1885,7,3,14,51,22
1886,9,6,36,139,104
1887,99,4,61,262,141
1888,70,7,60,145,83
1889,23,0,10,0,49
1890,7,6,16,75,52
1891,7,3,5,37,25
1892,0,0,0,0,0
1893,0,0,0,0,2
1894,8,4,7,134,21
1895,0,0,0,0,0
1896,23,6,15,117,56
1897,0,0,0,0,0
1898,0,0,0,0,0
1899,0,0,0,0,15
1900,293,0,62,595,408
1901,191,6,86,373,298
1902,51,17,96,295,212
1903,42,12,18,138,67
1904,0,0,0,0,-1
1905,8,0,14,0,159
1906,8,8,31,66,49
1907,12,6,26,97,46
1908,1,0,-1,0,-2
1909,11,9,23,167,85
1910,90,12,8,170,157
1911,6,0,10,60,39
1912,0,0,0,0,0
1913,1,0,0,0,10
1914,0,0,0,0,0
1915,0,0,0,0,0
1916,8,2,3,14,8
1917,18,22,24,88,67
1918,15,12,33,100,57
1919,0,7,0,0,3
1920,0,0,0,0,0
1921,21,70,47,135,64
1922,8,17,2,57,27
1923,14,6,11,89,54
1924,7,49,22,55,17
1925,220,3,72,508,365
1926,2,0,1,0,7
1927,0,0,0,0,0
1928,0,0,0,0,0
1929,73,7,68,162,161
1930,32,4,12,92,49
1931,137,153,139,774,520
1932,22,23,148,303,170
1933,0,0,0,0,0
1934,11,9,21,82,49
1935,0,0,0,0,0
1936,4,118,21,90,79
1937,0,0,0,0,0
1938,0,0,0,0,0
1939,104,8,67,383,215
1940,14,3,8,106,26
1941,0,0,0,0,0
1942,22,3,4,144,33
1943,4,5,8,59,15
1945,15,8,47,145,110
1946,220,114,125,697,387
1947,365,1,52,759,629
1948,0,0,0,0,2
1949,217,2,51,430,240
1950,0,0,0,0,0
1951,75,10,118,271,148
1952,0,0,0,0,0
1953,0,0,0,0,0
1954,24,13,44,154,153
1955,18,7,7,80,39
1956,106,7,59,155,84
1957,3,7,8,47,18
1958,2,0,0,0,2
1959,0,0,0,0,1
1960,0,0,-1,0,17
1961,9,5,4,48,30
1962,15,7,13,106,45
1963,60,1,23,91,54
1964,98,8,75,148,114
1965,8,6,22,53,33
1966,4,13,32,86,79
1967,6,2,7,51,29
1968,0,0,0,0,0
1969,11,3,4,46,14
1970,0,0,0,0,3
1971,5,8,16,60,30
1972,12,7,8,81,28
1973,60,13,94,149,142
1974,1,0,-1,0,0
1975,40,15,117,172,147
1976,6,6,-1,0,17
1977,107,6,35,134,134
1978,12,22,88,261,176
1979,119,20,76,138,86
1980,35,7,33,219,98
1981,0,0,0,0,0
1982,0,0,0,0,21
1983,-12,12,72,107,67
1984,12,2,17,71,44
1985,6,0,3,27,14
1986,0,0,0,0,0
1987,13,7,23,114,115
1988,20,14,16,122,49
1989,0,0,0,0,0
1990,0,0,0,0,0
1991,0,0,0,0,-1
1992,10,8,6,19,9
1993,7,10,19,94,51
1994,19,7,25,120,68
1995,56,11,102,165,160
1996,6,2,6,53,17
1997,7,3,17,54,30
1998,0,0,0,0,0
1999,8,5,23,83,81
2000,14,13,20,173,35
2001,30,1,0,42,19
2002,5,3,4,30,15
2003,0,0,0,0,0
2004,9,6,3,65,18
2005,0,0,0,0,1
2006,196,1,61,274,128
2007,128,7,59,800,473
2008,2,0,5,0,20
2009,0,0,0,0,1
2010,14,5,14,146,97
2012,0,0,0,0,-1
2013,40,0,136,248,173
2014,252,2,107,398,347
2015,0,0,0,0,0
2016,176,19,100,811,421
2019,8,5,13,49,25
2020,0,0,0,0,0
2021,5,12,40,52,25
2022,6,3,8,58,40
2023,13,8,26,65,41
2024,7,13,21,101,39
2025,16,2,11,77,35
2026,19,5,18,23,20
2027,13,7,6,83,41
2028,0,0,0,0,1
2030,241,1,69,624,388
2031,0,0,0,0,0
2032,5,2,4,39,23
2033,13,8,9,43,32
2035,2,0,0,0,24
2036,111,118,210,754,576
2037,335,8,52,1132,639
2038,1,5,9,43,20
2039,0,0,0,0,-1
2040,0,0,0,0,2
2041,1,0,0,0,0
2043,10,10,11,143,143
2044,103,19,46,233,186
2045,0,0,0,0,7
2046,28,27,147,286,166
2047,23,31,186,216,121
2048,15,4,6,50,23
2049,0,0,1,0,15
2050,87,3,44,133,88
2051,0,0,0,0,1
2052,41,13,23,116,95
2053,62,5,9,149,87
2054,29,7,15,107,64
2055,98,1,56,161,94
2056,2,12,28,56,29
2057,5,14,39,109,62
2058,1,0,0,0,0
2059,0,0,0,0,0
2061,1,8,17,152,33
2062,16,4,2,63,35
2063,8,5,21,85,35
2064,8,17,24,108,54
2065,13,3,17,144,26
2066,0,0,0,0,0
2067,16,2,19,0,39
2068,19,4,27,85,56
2069,131,8,37,153,144
2070,233,7,22,300,191
2071,403,61,79,899,457
2072,17,2,10,0,9
2073,0,0,0,0,0
2074,329,395,284,1358,1126
2075,355,3,84,978,636
2077,15,22,11,149,73
2078,73,19,123,324,145
2079,73,24,55,241,137
2080,1,0,0,0,17
2081,13,7,13,71,39
2082,0,0,0,0,0
2083,5,7,8,68,35
2084,393,27,53,724,609
2085,17,2,12,30,31
2086,0,0,0,0,3
2087,0,0,0,0,0
2088,85,7,36,194,68
2089,-1,6,15,86,34
2090,8,15,24,76,46
2091,4,2,8,25,14
2092,6,0,7,158,139
2093,8,6,23,92,38
2094,25,7,3,69,36
2095,19,15,41,121,124
2096,2,3,0,0,2
2097,12,6,18,143,27
2098,0,0,0,0,0
2099,9,0,-1,0,19
2100,86,40,10,73,34
2101,95,3,37,154,151
2102,59,6,11,127,127
2103,0,0,0,0,0
2104,16,6,9,57,37
2105,0,0,0,0,0
2106,22,7,9,92,49
2107,93,2,27,133,133
2108,12,10,22,71,36
2109,15,6,10,61,26
2110,0,0,0,0,0
2111,13,7,15,60,28
2112,16,7,9,92,54
2113,0,0,0,0,0
2114,18,12,44,100,55
2115,7,8,17,123,93
2116,186,16,193,625,399
2117,6,3,0,28,7
2118,11,4,20,56,24
2119,15,5,1,23,5
2120,42,20,111,324,190
2121,420,5,109,1160,963
2122,0,0,0,0,0
2123,0,0,0,0,0
2124,0,0,0,0,0
2125,0,0,0,0,0
2126,0,15,0,0,-1
2127,7,10,10,94,45
2128,6,9,15,50,32
2129,12,6,55,96,92
2130,17,7,15,136,35
2131,32,8,6,33,18
2132,23,0,0,0,0
2133,10,3,7,22,7
2134,0,0,0,0,0
2135,8,14,17,53,26
2136,3,8,7,105,27
2137,0,0,0,0,0
2138,43,23,136,586,135
2139,0,0,-1,0,4
2140,126,112,97,660,372
2141,1,0,0,0,0
2142,10,17,43,117,52
2143,25,29,70,210,182
2144,1,10,21,103,38
2145,0,0,0,0,4
2146,7,7,25,69,21
2147,215,99,77,821,404
2149,5,11,20,176,61
2150,36,5,5,73,32
2151,0,0,1,0,1
2152,0,0,0,0,1
2153,9,14,32,92,67
2154,0,0,0,0,0
2155,7,13,26,187,80
2156,19,2,8,44,22
2157,6,5,19,67,19
2158,0,0,0,0,0
2159,81,7,79,337,150
2160,0,0,0,0,0
2161,7,5,6,23,13
2163,0,0,0,0,2
2164,127,22,145,441,343
2166,5,6,17,51,51
2167,0,0,0,0,1
2169,63,23,95,248,143
2170,8,4,25,52,22
2174,16,5,7,40,20
2175,58,15,145,522,290
2176,4,5,25,38,17
2177,0,0,-1,0,0
2178,30,45,36,69,36
2180,14,3,11,36,20
2181,0,0,0,0,0
2183,120,55,75,420,331
2184,9,6,29,45,23
2185,81,2,63,238,119
2187,27,9,22,114,111
2188,373,188,66,556,445
2189,21,6,14,133,66
2190,20,4,3,110,45
2191,1,7,13,57,19
2192,37,4,12,157,130
2193,3,4,28,38,19
2194,0,0,0,0,0
2195,6,9,18,54,24
2196,306,1,42,821,421
2197,15,3,8,88,71
2198,0,0,0,0,1
2199,167,14,51,460,155
2200,12,4,21,80,29
2202,67,15,143,211,154
2204,0,0,0,0,0
2205,10,3,22,64,36
2206,16,1,4,57,29
2207,0,0,0,0,0
2208,3,3,19,47,21
2209,10,4,5,94,20
2210,14,4,12,90,29
2211,0,0,0,0,0
2213,4,8,3,24,13
2214,5,4,6,31,9
2215,0,0,0,0,0
2218,21,2,1,28,12
2221,118,23,123,466,166
2222,9,4,16,32,8
2223,0,0,0,0,3
2224,6,3,5,51,27
2225,11,5,14,33,17
2226,0,0,0,0,0
2227,0,0,0,0,0
2228,6,6,21,131,47
2230,3,0,2,0,3
2231,0,0,0,0,0
2232,20,11,9,59,31
2233,0,0,0,0,0
2234,8,12,28,111,51
2236,9,10,34,64,39
2237,5,4,12,35,16
2238,23,2,7,74,38
2239,1,0,0,0,0
2240,27,2,14,0,35
2241,0,0,0,0,4
2242,0,0,0,0,0
2243,148,22,108,617,431
2244,9,9,13,79,47
2245,3,17,16,48,20
2247,0,0,0,0,0
2248,0,0,0,0,0
2249,194,74,112,721,509
2250,0,0,0,0,0
2251,0,0,0,0,0
2252,1,0,-1,0,4
2253,8,7,9,60,35
2254,0,0,0,0,6
2255,17,0,7,0,36
2256,12,9,14,67,20
2257,0,0,0,0,-1
2258,4,4,5,15,10
2259,133,192,229,1316,923
2261,8,10,19,71,44
2262,11,11,29,265,45
2263,0,0,0,0,6
2264,17,1,2,44,24
2265,0,0,0,0,3
2266,0,0,0,0,0
2267,0,0,0,0,0
2269,-2,0,0,0,109
2270,35,4,86,267,149
2271,6,3,7,46,32
2272,6,8,17,49,20
2273,14,4,5,64,25
2274,39,2,111,200,142
2275,0,0,0,0,0
2276,11,5,17,120,119
2277,6,2,11,72,41
2278,50,5,87,149,90
2279,0,0,0,0,0
2280,1,0,0,0,0
2281,0,0,0,0,0
2282,3,3,16,67,36
2283,11,5,25,125,23
2284,14,12,13,62,30
2285,15,12,23,134,100
2286,23,6,9,97,26
2287,11,5,16,66,24
2288,0,0,0,0,0
2289,49,12,124,217,156
2290,0,0,0,0,0
2291,11,14,9,186,37
2292,0,0,0,0,0
2293,47,11,24,239,129
2294,8,4,7,63,27
2295,5,6,7,42,15
2297,0,0,0,0,9
2299,14,4,6,80,29
2300,0,0,0,0,-1
2302,18,1,5,0,25
2306,16,5,10,41,20
2307,50,7,13,124,81
2308,2,103,0,80,58
