1163,4.37,4.52,4.32,76%,Process Only,Foundation + Process,Foundation + Process,Process Only
1164,4.42,4.60,4.24,76%,Process Only,Foundation + Process,Foundation + Process,Process Only
1165,4.46,4.78,4.54,62%,Process Only,Process Only,Process Only,Foundation + Process
1166,4.34,4.76,4.66,78%,Process Only,Process Only,Process Only,Process Only
1167,4.33,4.65,4.40,64%,Process Only,Foundation + Process,Process Only,Foundation + Process
1168,4.60,4.68,4.48,88%,Process Only,Process Only,Process Only,Process Only
1169,4.44,4.69,4.48,62%,Process Only,Process Only,Process Only,Foundation + Process
1170,4.41,4.74,4.52,75%,Process Only,Process Only,Process Only,Process Only
1171,4.35,4.66,4.57,82%,Process Only,Foundation + Process,Process Only,Process Only
1172,4.50,4.69,4.62,79%,Process Only,Process Only,Process Only,Process Only
1173,4.58,4.65,4.58,75%,Process Only,Foundation + Process,Process Only,Process Only
1174,4.38,4.80,4.47,78%,Process Only,Process Only,Process Only,Process Only
1175,4.35,4.78,4.60,73%,Process Only,Process Only,Process Only,Process Only
1176,4.37,4.72,4.55,65%,Process Only,Process Only,Process Only,Foundation + Process
1177,4.36,4.63,4.38,73%,Process Only,Foundation + Process,Process Only,Process Only
1178,4.39,4.66,4.34,80%,Process Only,Foundation + Process,Foundation + Process,Process Only
1179,4.36,4.71,4.33,75%,Process Only,Process Only,Foundation + Process,Process Only
1180,4.48,4.79,4.53,74%,Process Only,Process Only,Process Only,Process Only
1181,4.37,4.49,4.52,67%,Process Only,Foundation + Process,Process Only,Foundation + Process
1182,4.29,4.60,4.14,66%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
1183,4.41,4.54,4.27,67%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
1184,4.44,4.63,4.56,71%,Process Only,Foundation + Process,Process Only,Process Only
1185,4.37,4.53,4.37,79%,Process Only,Foundation + Process,Foundation + Process,Process Only
1186,4.55,4.77,4.51,70%,Process Only,Process Only,Process Only,Process Only
1187,4.44,4.78,4.60,73%,Process Only,Process Only,Process Only,Process Only
1188,3.99,4.24,4.05,68%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
1189,4.50,4.92,4.74,90%,Process Only,Process Only,Process Only,Process Only
1190,4.42,4.73,4.59,79%,Process Only,Process Only,Process Only,Process Only
1191,4.48,4.72,4.40,68%,Process Only,Process Only,Process Only,Process Only
1192,4.48,4.58,4.36,67%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
1193,4.42,4.69,4.40,81%,Process Only,Process Only,Process Only,Process Only
1194,4.43,4.63,4.48,73%,Process Only,Foundation + Process,Process Only,Process Only
1195,4.51,4.75,4.52,66%,Process Only,Process Only,Process Only,Foundation + Process
1196,4.56,4.79,4.64,77%,Process Only,Process Only,Process Only,Process Only
1197,4.50,4.71,4.48,76%,Process Only,Process Only,Process Only,Process Only
1198,4.48,4.71,4.52,74%,Process Only,Process Only,Process Only,Process Only
1199,4.40,4.68,4.40,87%,Process Only,Process Only,Process Only,Process Only
1200,4.40,4.60,4.49,68%,Process Only,Foundation + Process,Process Only,Process Only
1201,4.34,4.66,4.24,68%,Process Only,Foundation + Process,Foundation + Process,Process Only
1202,4.42,4.75,4.61,71%,Process Only,Process Only,Process Only,Process Only
1203,4.44,4.71,4.34,74%,Process Only,Process Only,Foundation + Process,Process Only
1204,4.44,4.61,4.35,80%,Process Only,Foundation + Process,Foundation + Process,Process Only
1205,4.54,4.80,4.60,72%,Process Only,Process Only,Process Only,Process Only
1206,4.41,4.49,4.33,79%,Process Only,Foundation + Process,Foundation + Process,Process Only
1207,4.41,4.75,4.53,72%,Process Only,Process Only,Process Only,Process Only
1209,4.43,4.64,4.55,63%,Process Only,Foundation + Process,Process Only,Foundation + Process
1210,4.43,4.65,4.39,67%,Process Only,Foundation + Process,Process Only,Foundation + Process
1211,4.58,4.78,4.64,71%,Process Only,Process Only,Process Only,Process Only
1212,4.51,4.67,4.53,77%,Process Only,Foundation + Process,Process Only,Process Only
1213,4.45,4.69,4.52,69%,Process Only,Process Only,Process Only,Process Only
1214,4.07,4.51,4.26,64%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
1215,4.44,4.74,4.50,71%,Process Only,Process Only,Process Only,Process Only
1216,4.45,4.66,4.52,75%,Process Only,Foundation + Process,Process Only,Process Only
1217,4.24,4.69,4.23,62%,Foundation + Process,Process Only,Foundation + Process,Foundation + Process
1218,4.35,4.70,4.46,71%,Process Only,Process Only,Process Only,Process Only
1219,4.38,4.52,4.33,73%,Process Only,Foundation + Process,Foundation + Process,Process Only
1220,4.57,4.35,4.57,83%,Process Only,Foundation + Process,Process Only,Process Only
1221,4.38,4.57,4.32,73%,Process Only,Foundation + Process,Foundation + Process,Process Only
1222,4.27,4.55,4.19,68%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
1223,4.50,4.73,4.61,78%,Process Only,Process Only,Process Only,Process Only
1224,4.29,4.61,4.46,73%,Foundation + Process,Foundation + Process,Process Only,Process Only
1225,4.56,4.75,4.56,74%,Process Only,Process Only,Process Only,Process Only
1226,4.41,4.73,4.52,71%,Process Only,Process Only,Process Only,Process Only
1227,4.46,4.56,4.48,70%,Process Only,Foundation + Process,Process Only,Process Only
1228,4.40,4.69,4.50,70%,Process Only,Process Only,Process Only,Process Only
1229,4.41,4.46,4.41,72%,Process Only,Foundation + Process,Process Only,Process Only
1230,4.41,4.77,4.32,72%,Process Only,Process Only,Foundation + Process,Process Only
1231,4.27,4.55,4.43,66%,Foundation + Process,Foundation + Process,Process Only,Foundation + Process
1232,4.60,4.75,4.61,72%,Process Only,Process Only,Process Only,Process Only
1233,4.58,4.76,4.61,87%,Process Only,Process Only,Process Only,Process Only
1234,4.40,4.81,4.61,71%,Process Only,Process Only,Process Only,Process Only
1235,4.43,4.70,4.57,85%,Process Only,Process Only,Process Only,Process Only
1236,4.41,4.70,4.20,73%,Process Only,Process Only,Foundation + Process,Process Only
1237,4.43,4.67,4.32,60%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
1238,4.38,4.66,4.10,64%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
1239,4.38,4.78,4.39,64%,Process Only,Process Only,Process Only,Foundation + Process
1240,4.37,4.74,4.48,67%,Process Only,Process Only,Process Only,Foundation + Process
1241,4.51,4.69,4.57,62%,Process Only,Process Only,Process Only,Foundation + Process
1242,4.28,4.61,4.41,60%,Foundation + Process,Foundation + Process,Process Only,Foundation + Process
1243,4.33,4.65,4.33,73%,Process Only,Foundation + Process,Foundation + Process,Process Only
1244,4.41,4.68,4.34,69%,Process Only,Process Only,Foundation + Process,Process Only
1245,4.36,4.67,4.32,70%,Process Only,Foundation + Process,Foundation + Process,Process Only
1247,4.49,4.66,4.44,82%,Process Only,Foundation + Process,Process Only,Process Only
1248,4.23,4.41,4.34,69%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
1249,4.46,4.76,4.43,72%,Process Only,Process Only,Process Only,Process Only
1252,4.31,4.52,4.54,68%,Foundation + Process,Foundation + Process,Process Only,Process Only
1253,4.40,4.60,4.25,74%,Process Only,Foundation + Process,Foundation + Process,Process Only
1254,4.50,4.65,4.53,73%,Process Only,Foundation + Process,Process Only,Process Only
1255,4.38,4.61,4.21,66%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
1256,4.50,4.55,4.38,68%,Process Only,Foundation + Process,Process Only,Process Only
1257,4.37,4.68,4.65,74%,Process Only,Process Only,Process Only,Process Only
1259,4.53,4.66,4.62,80%,Process Only,Foundation + Process,Process Only,Process Only
1260,4.40,4.79,4.55,78%,Process Only,Process Only,Process Only,Process Only
1261,4.44,4.66,4.33,67%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
1263,4.41,4.56,4.50,69%,Process Only,Foundation + Process,Process Only,Process Only
1264,4.44,4.61,4.49,68%,Process Only,Foundation + Process,Process Only,Process Only
1265,4.25,4.57,4.29,77%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
1266,4.31,4.56,4.31,78%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
1267,4.40,4.68,4.40,73%,Process Only,Process Only,Process Only,Process Only
1268,4.37,4.70,4.14,73%,Process Only,Process Only,Foundation + Process,Process Only
1270,4.50,4.63,4.59,70%,Process Only,Foundation + Process,Process Only,Process Only
1271,4.34,4.62,4.25,72%,Process Only,Foundation + Process,Foundation + Process,Process Only
1272,4.21,4.79,4.25,72%,Foundation + Process,Process Only,Foundation + Process,Process Only
1273,4.18,4.56,4.25,67%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
1274,4.19,4.77,4.35,71%,Foundation + Process,Process Only,Foundation + Process,Process Only
1275,4.40,4.79,4.24,62%,Process Only,Process Only,Foundation + Process,Foundation + Process
1276,4.47,4.70,4.55,71%,Process Only,Process Only,Process Only,Process Only
1277,4.50,4.86,4.70,71%,Process Only,Process Only,Process Only,Process Only
1279,4.52,4.54,4.48,72%,Process Only,Foundation + Process,Process Only,Process Only
1280,4.29,4.76,4.35,64%,Foundation + Process,Process Only,Foundation + Process,Foundation + Process
1281,4.36,4.68,4.30,72%,Process Only,Process Only,Foundation + Process,Process Only
1282,4.38,4.89,4.51,66%,Process Only,Process Only,Process Only,Foundation + Process
1283,4.50,4.74,4.53,73%,Process Only,Process Only,Process Only,Process Only
1284,4.40,4.55,4.29,78%,Process Only,Foundation + Process,Foundation + Process,Process Only
1285,4.48,4.76,4.52,79%,Process Only,Process Only,Process Only,Process Only
1286,4.38,4.56,4.22,69%,Process Only,Foundation + Process,Foundation + Process,Process Only
1287,4.42,4.60,4.37,69%,Process Only,Foundation + Process,Foundation + Process,Process Only
1288,4.34,4.75,4.27,67%,Process Only,Process Only,Foundation + Process,Foundation + Process
1289,4.49,4.80,4.49,82%,Process Only,Process Only,Process Only,Process Only
1290,4.52,4.65,4.43,72%,Process Only,Foundation + Process,Process Only,Process Only
1291,4.40,4.73,4.45,75%,Process Only,Process Only,Process Only,Process Only
1292,4.45,4.73,4.50,65%,Process Only,Process Only,Process Only,Foundation + Process
1293,4.50,4.57,4.64,70%,Process Only,Foundation + Process,Process Only,Process Only
1294,4.51,4.70,4.45,68%,Process Only,Process Only,Process Only,Process Only
1295,4.50,4.75,4.52,79%,Process Only,Process Only,Process Only,Process Only
1296,4.61,4.79,4.49,85%,Process Only,Process Only,Process Only,Process Only
1297,4.42,4.77,4.44,75%,Process Only,Process Only,Process Only,Process Only
1298,4.46,4.71,4.53,67%,Process Only,Process Only,Process Only,Foundation + Process
1299,4.28,4.74,4.40,63%,Foundation + Process,Process Only,Process Only,Foundation + Process
1300,4.51,4.71,4.40,66%,Process Only,Process Only,Process Only,Foundation + Process
1301,4.44,4.50,4.41,66%,Process Only,Foundation + Process,Process Only,Foundation + Process
1302,4.45,4.73,4.55,71%,Process Only,Process Only,Process Only,Process Only
1303,4.42,4.64,4.41,74%,Process Only,Foundation + Process,Process Only,Process Only
1304,4.30,4.71,4.31,69%,Foundation + Process,Process Only,Foundation + Process,Process Only
1305,4.31,4.68,4.44,62%,Foundation + Process,Process Only,Process Only,Foundation + Process
1306,4.50,4.74,4.42,71%,Process Only,Process Only,Process Only,Process Only
1307,4.23,4.61,4.09,57%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
1308,4.40,4.63,4.42,73%,Process Only,Foundation + Process,Process Only,Process Only
1309,4.17,4.60,4.32,67%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
1310,4.45,4.75,4.48,64%,Process Only,Process Only,Process Only,Foundation + Process
1311,4.52,4.71,4.50,83%,Process Only,Process Only,Process Only,Process Only
1312,4.53,4.70,4.34,74%,Process Only,Process Only,Foundation + Process,Process Only
1313,4.47,4.70,4.38,81%,Process Only,Process Only,Process Only,Process Only
1314,4.57,4.75,4.62,81%,Process Only,Process Only,Process Only,Process Only
1315,4.44,4.75,4.40,71%,Process Only,Process Only,Process Only,Process Only
1316,4.37,4.76,4.52,80%,Process Only,Process Only,Process Only,Process Only
1317,4.30,4.63,4.41,74%,Foundation + Process,Foundation + Process,Process Only,Process Only
1318,4.40,4.60,4.40,78%,Process Only,Foundation + Process,Process Only,Process Only
1319,4.42,4.71,4.51,73%,Process Only,Process Only,Process Only,Process Only
1320,4.46,4.65,4.46,66%,Process Only,Foundation + Process,Process Only,Foundation + Process
1321,4.38,4.71,4.29,72%,Process Only,Process Only,Foundation + Process,Process Only
1322,4.33,4.66,4.27,64%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
1323,4.50,4.58,4.64,75%,Process Only,Foundation + Process,Process Only,Process Only
1324,4.53,4.76,4.38,73%,Process Only,Process Only,Process Only,Process Only
1325,4.37,4.68,4.54,80%,Process Only,Process Only,Process Only,Process Only
1326,4.32,4.61,4.03,72%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
1327,4.53,4.79,4.60,73%,Process Only,Process Only,Process Only,Process Only
1328,4.56,4.85,4.63,78%,Process Only,Process Only,Process Only,Process Only
1329,4.41,4.75,4.30,60%,Process Only,Process Only,Foundation + Process,Foundation + Process
1330,4.41,4.70,4.68,60%,Process Only,Process Only,Process Only,Foundation + Process
1331,4.47,4.71,4.51,63%,Process Only,Process Only,Process Only,Foundation + Process
1332,4.55,4.56,4.56,79%,Process Only,Foundation + Process,Process Only,Process Only
1333,4.50,4.78,4.46,66%,Process Only,Process Only,Process Only,Foundation + Process
1334,4.27,4.83,4.34,70%,Foundation + Process,Process Only,Foundation + Process,Process Only
1335,4.35,4.65,4.56,60%,Process Only,Foundation + Process,Process Only,Foundation + Process
1336,4.38,4.83,4.54,69%,Process Only,Process Only,Process Only,Process Only
1337,4.48,4.85,4.52,71%,Process Only,Process Only,Process Only,Process Only
1338,4.50,4.60,4.50,73%,Process Only,Foundation + Process,Process Only,Process Only
1339,4.45,4.44,4.30,64%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
1340,4.46,4.59,4.44,70%,Process Only,Foundation + Process,Process Only,Process Only
1341,4.46,4.65,4.52,67%,Process Only,Foundation + Process,Process Only,Foundation + Process
1342,4.34,4.51,4.28,75%,Process Only,Foundation + Process,Foundation + Process,Process Only
1344,4.38,4.66,4.43,69%,Process Only,Foundation + Process,Process Only,Process Only
1345,4.33,4.76,4.25,75%,Process Only,Process Only,Foundation + Process,Process Only
1346,4.48,4.62,4.47,65%,Process Only,Foundation + Process,Process Only,Foundation + Process
1347,4.61,4.68,4.62,78%,Process Only,Process Only,Process Only,Process Only
1348,4.31,4.69,4.33,77%,Foundation + Process,Process Only,Foundation + Process,Process Only
1349,4.58,4.66,4.57,76%,Process Only,Foundation + Process,Process Only,Process Only
1350,4.43,4.65,4.49,70%,Process Only,Foundation + Process,Process Only,Process Only
1351,4.52,4.73,4.31,81%,Process Only,Process Only,Foundation + Process,Process Only
1352,4.44,4.80,4.28,75%,Process Only,Process Only,Foundation + Process,Process Only
1353,4.37,4.55,4.43,69%,Process Only,Foundation + Process,Process Only,Process Only
1354,4.46,4.74,4.51,67%,Process Only,Process Only,Process Only,Foundation + Process
1355,4.56,4.73,4.58,66%,Process Only,Process Only,Process Only,Foundation + Process
1356,4.42,4.73,4.38,77%,Process Only,Process Only,Process Only,Process Only
1357,4.14,4.67,4.30,58%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
1358,4.32,4.64,4.30,65%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
1359,4.17,4.46,3.93,66%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
1360,4.46,4.74,4.47,67%,Process Only,Process Only,Process Only,Foundation + Process
1361,4.53,4.67,4.52,67%,Process Only,Foundation + Process,Process Only,Foundation + Process
1362,4.60,4.73,4.66,81%,Process Only,Process Only,Process Only,Process Only
1363,4.41,4.76,4.51,75%,Process Only,Process Only,Process Only,Process Only
1364,4.44,4.74,4.49,65%,Process Only,Process Only,Process Only,Foundation + Process
1365,4.56,4.82,4.65,72%,Process Only,Process Only,Process Only,Process Only
1366,4.56,4.84,4.80,81%,Process Only,Process Only,Process Only,Process Only
1367,4.40,4.56,4.35,64%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
1368,4.49,4.79,4.61,49%,Process Only,Process Only,Process Only,Foundation + Process
1369,4.30,4.83,4.49,69%,Foundation + Process,Process Only,Process Only,Process Only
1370,4.47,4.76,4.58,72%,Process Only,Process Only,Process Only,Process Only
1371,4.50,4.69,4.50,60%,Process Only,Process Only,Process Only,Foundation + Process
1372,4.39,4.66,4.22,68%,Process Only,Foundation + Process,Foundation + Process,Process Only
1373,4.40,4.71,4.43,77%,Process Only,Process Only,Process Only,Process Only
1374,4.52,4.70,4.52,71%,Process Only,Process Only,Process Only,Process Only
1375,4.40,4.71,4.40,75%,Process Only,Process Only,Process Only,Process Only
1376,4.58,4.76,4.57,72%,Process Only,Process Only,Process Only,Process Only
1377,4.49,4.68,4.59,68%,Process Only,Process Only,Process Only,Process Only
1378,4.50,4.77,4.45,74%,Process Only,Process Only,Process Only,Process Only
1379,4.39,4.61,4.20,68%,Process Only,Foundation + Process,Foundation + Process,Process Only
1380,3.90,4.58,4.12,68%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
1381,4.34,4.71,4.33,70%,Process Only,Process Only,Foundation + Process,Process Only
1382,4.47,4.64,4.30,65%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
1383,4.19,4.49,4.22,63%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
1384,4.00,4.75,4.43,67%,Foundation + Process,Process Only,Process Only,Foundation + Process
1385,4.46,4.56,4.39,68%,Process Only,Foundation + Process,Process Only,Process Only
1386,4.26,4.81,4.41,65%,Foundation + Process,Process Only,Process Only,Foundation + Process
1387,4.54,4.58,4.50,80%,Process Only,Foundation + Process,Process Only,Process Only
1388,4.50,4.74,4.51,66%,Process Only,Process Only,Process Only,Foundation + Process
1389,4.39,4.81,4.39,70%,Process Only,Process Only,Process Only,Process Only
1390,4.37,4.53,4.48,70%,Process Only,Foundation + Process,Process Only,Process Only
1391,4.38,4.62,4.22,69%,Process Only,Foundation + Process,Foundation + Process,Process Only
1392,4.26,4.63,4.09,59%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
1393,4.42,4.74,4.69,72%,Process Only,Process Only,Process Only,Process Only
1394,4.41,4.65,4.32,74%,Process Only,Foundation + Process,Foundation + Process,Process Only
1395,4.44,4.80,4.24,72%,Process Only,Process Only,Foundation + Process,Process Only
1396,4.48,4.70,4.64,64%,Process Only,Process Only,Process Only,Foundation + Process
1397,4.53,4.75,4.59,71%,Process Only,Process Only,Process Only,Process Only
1398,4.49,4.67,4.51,83%,Process Only,Foundation + Process,Process Only,Process Only
1399,4.37,4.79,4.38,66%,Process Only,Process Only,Process Only,Foundation + Process
1400,4.40,4.65,4.39,71%,Process Only,Foundation + Process,Process Only,Process Only
1401,4.40,4.63,4.39,74%,Process Only,Foundation + Process,Process Only,Process Only
1403,4.38,4.65,4.37,71%,Process Only,Foundation + Process,Foundation + Process,Process Only
1404,4.55,4.63,4.60,73%,Process Only,Foundation + Process,Process Only,Process Only
1405,4.62,4.83,4.54,78%,Process Only,Process Only,Process Only,Process Only
1406,4.45,4.68,4.51,60%,Process Only,Process Only,Process Only,Foundation + Process
1407,4.38,4.72,4.39,65%,Process Only,Process Only,Process Only,Foundation + Process
1408,4.36,4.50,4.34,73%,Process Only,Foundation + Process,Foundation + Process,Process Only
1409,4.45,4.68,4.51,79%,Process Only,Process Only,Process Only,Process Only
1410,4.48,4.75,4.57,64%,Process Only,Process Only,Process Only,Foundation + Process
1411,4.47,4.77,4.52,72%,Process Only,Process Only,Process Only,Process Only
1412,4.27,4.77,4.40,63%,Foundation + Process,Process Only,Process Only,Foundation + Process
1413,4.61,4.59,4.59,67%,Process Only,Foundation + Process,Process Only,Foundation + Process
1414,4.43,4.79,4.43,71%,Process Only,Process Only,Process Only,Process Only
1415,4.43,4.77,4.55,69%,Process Only,Process Only,Process Only,Process Only
1416,4.51,4.74,4.60,70%,Process Only,Process Only,Process Only,Process Only
1417,4.43,4.78,4.58,79%,Process Only,Process Only,Process Only,Process Only
1418,4.39,4.61,4.25,60%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
1419,4.54,4.69,4.49,73%,Process Only,Process Only,Process Only,Process Only
1420,4.45,4.63,4.51,83%,Process Only,Foundation + Process,Process Only,Process Only
1421,4.45,4.71,4.47,62%,Process Only,Process Only,Process Only,Foundation + Process
1422,4.46,4.84,4.54,62%,Process Only,Process Only,Process Only,Foundation + Process
1423,4.49,4.79,4.54,67%,Process Only,Process Only,Process Only,Foundation + Process
1424,4.18,4.51,3.73,60%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
1425,4.25,4.81,4.40,62%,Foundation + Process,Process Only,Process Only,Foundation + Process
1426,4.44,4.74,4.33,80%,Process Only,Process Only,Foundation + Process,Process Only
1427,4.46,4.72,4.46,68%,Process Only,Process Only,Process Only,Process Only
1428,4.39,4.71,4.40,64%,Process Only,Process Only,Process Only,Foundation + Process
1429,4.46,4.77,4.63,69%,Process Only,Process Only,Process Only,Process Only
1430,4.43,4.69,4.55,71%,Process Only,Process Only,Process Only,Process Only
1431,4.57,4.80,4.55,76%,Process Only,Process Only,Process Only,Process Only
1432,4.40,4.76,4.55,69%,Process Only,Process Only,Process Only,Process Only
1433,4.49,4.74,4.51,69%,Process Only,Process Only,Process Only,Process Only
1434,4.30,4.58,4.37,70%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
1435,4.52,4.82,4.66,75%,Process Only,Process Only,Process Only,Process Only
1436,4.39,4.61,4.40,76%,Process Only,Foundation + Process,Process Only,Process Only
1437,4.40,4.85,4.41,77%,Process Only,Process Only,Process Only,Process Only
1438,4.26,4.64,4.38,69%,Foundation + Process,Foundation + Process,Process Only,Process Only
1439,4.43,4.71,4.49,65%,Process Only,Process Only,Process Only,Foundation + Process
1440,4.18,4.68,4.46,69%,Foundation + Process,Process Only,Process Only,Process Only
1441,4.29,4.53,4.33,79%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
1442,4.44,4.87,4.62,79%,Process Only,Process Only,Process Only,Process Only
1443,4.34,4.58,4.47,70%,Process Only,Foundation + Process,Process Only,Process Only
1444,4.43,4.71,4.52,76%,Process Only,Process Only,Process Only,Process Only
1445,4.53,4.80,4.50,62%,Process Only,Process Only,Process Only,Foundation + Process
1446,4.36,4.74,4.44,63%,Process Only,Process Only,Process Only,Foundation + Process
1447,4.34,4.72,4.42,73%,Process Only,Process Only,Process Only,Process Only
1448,4.33,4.73,4.50,64%,Process Only,Process Only,Process Only,Foundation + Process
1449,4.54,4.72,4.64,77%,Process Only,Process Only,Process Only,Process Only
1450,4.46,4.82,4.43,80%,Process Only,Process Only,Process Only,Process Only
1451,4.25,4.73,4.38,75%,Foundation + Process,Process Only,Process Only,Process Only
1452,4.47,4.58,4.41,77%,Process Only,Foundation + Process,Process Only,Process Only
1453,4.51,4.55,4.62,79%,Process Only,Foundation + Process,Process Only,Process Only
1454,4.35,4.65,4.40,64%,Process Only,Foundation + Process,Process Only,Foundation + Process
1455,4.45,4.61,4.33,77%,Process Only,Foundation + Process,Foundation + Process,Process Only
1456,4.33,4.77,4.45,68%,Process Only,Process Only,Process Only,Process Only
1457,4.38,4.84,4.38,63%,Process Only,Process Only,Process Only,Foundation + Process
1458,4.35,4.75,4.39,67%,Process Only,Process Only,Process Only,Foundation + Process
1459,4.47,4.63,4.51,74%,Process Only,Foundation + Process,Process Only,Process Only
1460,4.34,4.67,4.30,66%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
1461,4.37,4.76,4.58,60%,Process Only,Process Only,Process Only,Foundation + Process
1462,4.39,4.76,4.52,68%,Process Only,Process Only,Process Only,Process Only
1463,4.51,4.73,4.63,71%,Process Only,Process Only,Process Only,Process Only
1464,4.35,4.48,4.37,73%,Process Only,Foundation + Process,Foundation + Process,Process Only
1465,4.54,4.71,4.45,71%,Process Only,Process Only,Process Only,Process Only
1466,4.24,4.76,4.38,75%,Foundation + Process,Process Only,Process Only,Process Only
1467,4.17,4.77,4.41,76%,Foundation + Process,Process Only,Process Only,Process Only
1468,4.50,4.70,4.47,74%,Process Only,Process Only,Process Only,Process Only
1469,4.52,4.62,4.46,67%,Process Only,Foundation + Process,Process Only,Foundation + Process
1470,4.58,4.73,4.59,73%,Process Only,Process Only,Process Only,Process Only
1471,4.31,4.90,4.69,79%,Foundation + Process,Process Only,Process Only,Process Only
1472,4.39,4.70,4.45,64%,Process Only,Process Only,Process Only,Foundation + Process
1473,4.34,4.60,4.45,58%,Process Only,Foundation + Process,Process Only,Foundation + Process
1474,4.60,4.77,4.58,80%,Process Only,Process Only,Process Only,Process Only
1475,4.49,4.86,4.65,73%,Process Only,Process Only,Process Only,Process Only
1476,4.49,4.57,4.52,71%,Process Only,Foundation + Process,Process Only,Process Only
1477,4.32,4.79,4.26,74%,Foundation + Process,Process Only,Foundation + Process,Process Only
1478,4.45,4.70,4.50,73%,Process Only,Process Only,Process Only,Process Only
1479,4.44,4.73,4.50,69%,Process Only,Process Only,Process Only,Process Only
1480,4.51,4.80,4.62,60%,Process Only,Process Only,Process Only,Foundation + Process
1481,4.39,4.50,4.35,72%,Process Only,Foundation + Process,Foundation + Process,Process Only
1482,4.48,4.54,4.41,81%,Process Only,Foundation + Process,Process Only,Process Only
1483,4.42,4.69,4.34,74%,Process Only,Process Only,Foundation + Process,Process Only
1485,4.34,4.65,4.51,59%,Process Only,Foundation + Process,Process Only,Foundation + Process
1486,4.32,4.72,4.39,67%,Foundation + Process,Process Only,Process Only,Foundation + Process
1487,4.32,4.60,4.38,61%,Foundation + Process,Foundation + Process,Process Only,Foundation + Process
1488,4.47,4.59,4.51,69%,Process Only,Foundation + Process,Process Only,Process Only
1489,4.44,4.68,4.59,79%,Process Only,Process Only,Process Only,Process Only
1490,4.44,4.57,4.54,72%,Process Only,Foundation + Process,Process Only,Process Only
1491,4.61,4.73,4.67,71%,Process Only,Process Only,Process Only,Process Only
1492,4.09,4.62,4.18,68%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
1493,4.50,4.86,4.57,75%,Process Only,Process Only,Process Only,Process Only
1494,4.64,4.74,4.64,72%,Process Only,Process Only,Process Only,Process Only
1495,4.46,4.67,4.40,65%,Process Only,Foundation + Process,Process Only,Foundation + Process
1496,4.42,4.62,4.37,66%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
1497,4.38,4.53,4.24,64%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
1498,4.49,4.65,4.49,76%,Process Only,Foundation + Process,Process Only,Process Only
1499,4.18,4.73,4.36,68%,Foundation + Process,Process Only,Foundation + Process,Process Only
1500,4.50,4.76,4.50,60%,Process Only,Process Only,Process Only,Foundation + Process
1501,4.41,4.80,4.47,78%,Process Only,Process Only,Process Only,Process Only
1502,4.40,4.48,4.19,71%,Process Only,Foundation + Process,Foundation + Process,Process Only
1503,4.41,4.72,4.51,72%,Process Only,Process Only,Process Only,Process Only
1504,4.35,4.65,4.39,72%,Process Only,Foundation + Process,Process Only,Process Only
1505,4.48,4.65,4.55,81%,Process Only,Foundation + Process,Process Only,Process Only
1506,4.48,4.83,4.68,73%,Process Only,Process Only,Process Only,Process Only
1507,4.34,4.64,4.35,68%,Process Only,Foundation + Process,Foundation + Process,Process Only
1508,4.28,4.78,4.37,71%,Foundation + Process,Process Only,Foundation + Process,Process Only
1509,4.51,4.80,4.62,73%,Process Only,Process Only,Process Only,Process Only
1510,4.13,4.27,4.10,66%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
1511,4.50,4.65,4.50,76%,Process Only,Foundation + Process,Process Only,Process Only
