KEY,CATEGORY_NBR,CATEGORY_DESC,UPC,ITEM_NBRS,ITEM_DESC,REPLENISHMENT_NOTES,ESTIMATED_GET_WELL_ETA
1,08,PET SUPPLIES,7874222671,626428,MM TRAINING PADS 120 CT 23 X 24,Production delays at the supplier FH,12/30/2022
1,08,PET SUPPLIES,7874224815,628302,MM EXCEED SALMON 30 LB,Major delays FH,11/11/2022
1,08,PET SUPPLIES,7874224813,628317,MM CHICKEN & RICE 35 LB DOG FOOD,Production delays at the supplier FH,11/25/2022
1,08,PET SUPPLIES,7874224814,628353,MM EXCEED LAMB &RICE 35 LB DOG FOOD,Production delays at the supplier FH,11/11/2022
1,08,PET SUPPLIES,1780001529,806690,ONE LAMB & RICE 44 LBS,Production delays at the supplier FH,12/9/2022
1,08,PET SUPPLIES,2310012220,852120,TEMPTATIONS 3 LB VARIETY PACK,Production delays at the supplier FH,2/1/2023
1,08,PET SUPPLIES,2310012178,973909,CESAR VARIETY PACK 40 - 3.5 OZ TRAYS,Production delays at the supplier FH,11/1/2022
1,08,PET SUPPLIES,2310013372,973931,CESAR HOME DELIGHTS 40 - 3.5 OZ TRAYS,Production delays at the supplier FH,10/28/2022
1,08,PET SUPPLIES,1780018231,980131973,KIT & KABOODLE 38 LB,Production delays at the supplier FH,11/11/2022
1,08,PET SUPPLIES,1780018184,980134950,BENEFUL HEALTHY WT 48 LB,Production delays at the supplier FH,11/1/2022
1,08,PET SUPPLIES,5000017262,980207694,FRISKIES PATE 60 CT 60-5.5 OZ VARIETY PK,Production delays at the supplier FH,11/1/2022
1,08,PET SUPPLIES,82927421908,980228704,MEOW MIX 32 LB,Late Trucks LH,11/4/2022
1,08,PET SUPPLIES,19396802626,980232721,MM GRAIN FREE 5 LB DOG TREATS,Late Trucks LH,11/4/2022
1,08,PET SUPPLIES,5000054391,980313196,FRISKIES GRAVY 60-5.5OZ VARIETY PK,Production delays at the supplier FH,10/31/2022
1,08,PET SUPPLIES,1780019187,980314416,PURINA ONE GRAVY 24 - 13 OZ CANS,Production delays at the supplier FH,11/30/2022
1,08,PET SUPPLIES,5000054455,980335199,FANCY FEAST MEDLEYS 48 - 3 OZ CANS,Production delays at the supplier FH,12/1/2022
1,08,PET SUPPLIES,1.0194E+12,980409788,MM BOLSTER BED 30 X 40 PET BED,Late Trucks LH,11/4/2022
1,08,PET SUPPLIES,85000330142,990002076,SMOKED CHICKEN TREAT 3 LB,Limited Availability FH,11/11/2022
1,08,PET SUPPLIES,19396832098,990010120,MM GRAINFREE CHICKEN 28 LB,Production delays at the supplier FH,11/11/2022
1,08,PET SUPPLIES,1780019491,990015105,DOG CHOW CHICKEN 52.7 LB,Production delays at the supplier FH,11/1/2022
1,08,PET SUPPLIES,1780019492,990015108,DOG CHOW BEEF 52.7 LB,Production delays at the supplier FH,11/1/2022
1,08,PET SUPPLIES,1780017960,990015110,PUPPY CHOW 36 LB,Production delays at the supplier FH,12/2/2022
1,08,PET SUPPLIES,84024314779,990046022,NUDGES STEAK GRILLER 48 OZ,Sporadic supply LH,11/30/2022
1,09,SPORTING GOODS,8148382356,270463,ANGLER KAYAK ANGLER KAYAK,Major delays FH,4/1/2023
1,09,SPORTING GOODS,9473316043,710754,HOTHANDS HANDWARMERS HOTHANDS HANDWARMERS,Limited Availability LH,11/5/2022
1,09,SPORTING GOODS,40980003320,980003320,BABY EAR PRO BLUE BLUE,Limited Availability FH,11/1/2022
1,09,SPORTING GOODS,40980003321,980003321,BABY EAR PRO PINK PINK,Limited Availability FH,11/1/2022
1,09,SPORTING GOODS,40980003322,980003322,BABY EAR PRO GREEN GREEN,Major delays FH,10/29/2022
1,09,SPORTING GOODS,40980003323,980003323,BABY EAR PRO CAMO CAMO,Limited Availability FH,12/1/2022
1,09,SPORTING GOODS,73782650449,980130630,SNOW SHOE KIT,Late Trucks LH,11/5/2022
1,09,SPORTING GOODS,3422334782,980176000,60QT CORE COOLER,Late Trucks LH,11/15/2022
1,09,SPORTING GOODS,8148382074,980224036,65 QT COOLER,Late Trucks LH,10/29/2022
1,09,SPORTING GOODS,19396804915,980247411,MM BLUE HAMMOCK PORTABLE HAMMOCK,Late Trucks LH,11/15/2022
1,09,SPORTING GOODS,76516733006,980253824,BATTERY FAN + RADIO PUERTO RICO,Late Trucks LH,10/29/2022
1,09,SPORTING GOODS,3422342258,980275960,6 GAL WATER COOLER PUERTO RICO,Late Trucks LH,11/15/2022
1,09,SPORTING GOODS,2409901933,980284813,2PK SPORTSMAN TRUNK,Limited Availability FH,11/15/2022
1,09,SPORTING GOODS,4361990855,"980286707, 980286707...1 more item(s)",100LB DUMBBELL SET,Late Trucks LH,11/1/2022
1,09,SPORTING GOODS,9636299564,980287291,HOME STACK GYM,Late Trucks LH,10/29/2022
1,09,SPORTING GOODS,71509931974,980331376,NFL BACKPACK COOLER DALLAS COWBOYS,Limited Availability FH,11/5/2022
1,09,SPORTING GOODS,71509931983,980331385,NFL BACKPACK COOLER LOS ANGELES RAMS,Limited Availability FH,11/5/2022
1,09,SPORTING GOODS,71509931989,980331391,NFL BACKPACK COOLER OAKLAND RAIDERS,Limited Availability FH,10/29/2022
1,09,SPORTING GOODS,71509931991,980331394,NFL BACKPACK COOLER PITTSBURGH STEELERS,Late Trucks LH,7/1/2022
1,09,SPORTING GOODS,71509931539,980331464,NFL CANOPY LOS ANGELES RAMS,Limited Availability FH,11/5/2022
1,09,SPORTING GOODS,71509932146,980332789,NCAA BACKPACK COOLER MICHIGAN WOLVERINES,Limited Availability FH,10/29/2022
1,09,SPORTING GOODS,81000748403,980339880,2PK HEADLAMP 500L 2PK HEADLAMP,Late Trucks LH,11/15/2022
1,09,SPORTING GOODS,81000748211,980341582,2000L FLASHLIGHT,Late Trucks LH,10/29/2022
1,09,SPORTING GOODS,84304918181,980354663,MENS RIVERSHIRT,Late Trucks LH,10/29/2022
1,09,SPORTING GOODS,1265503548,980356186,BEACH CHAIR RAINBOW NAUTICA BEACH CHAIR,Late Trucks LH,10/29/2022
1,09,SPORTING GOODS,1265503549,980356190,BEACH CHAIR TIE DYE NAUTICA BEACH CHAIR,Late Trucks LH,10/29/2022
1,09,SPORTING GOODS,1265503551,980356193,BEACH CHAIR ASSORTED NAUTICA BEACH CHAIR,Late Trucks LH,10/29/2022
1,09,SPORTING GOODS,3087861835,980358690,1000L LANTERN,Late Trucks LH,11/5/2022
1,09,SPORTING GOODS,19396818491,980361445,ROCKING CHAIR MEMBER'S MARK,Late Trucks LH,10/29/2022
1,09,SPORTING GOODS,19396818501,980362986,MMFOLDCOT-BLUE FOLDINGCOTLOUNGE,Late Trucks LH,10/29/2022
1,09,SPORTING GOODS,19396818502,980362987,MMFOLDCOT-RED FOLDINGCOTLOUNGE,Late Trucks LH,11/15/2022
1,09,SPORTING GOODS,1265503634,980370238,2PC GOLF UMBRELLA PUERTO RICO,Delayed at Port in bound to US FH,11/5/2022
1,09,SPORTING GOODS,19396820144,980370589,MMHARDARMCH-GREY HARDARMCHAIR2022,Late Trucks LH,11/5/2022
1,09,SPORTING GOODS,70844750619,980375800,BOWFLEX 552,Late Trucks LH,11/1/2022
1,09,SPORTING GOODS,88293021063,980378173,MEN PFD SIZE M,Delayed at Port outbound from supplier FH,2/1/2023
1,09,SPORTING GOODS,88293021065,980378174,MEN PFD SIZE L T,Delayed at Port outbound from supplier FH,2/1/2023
1,09,SPORTING GOODS,88293021067,980378175,MEN PFD SIZE XL T,Delayed at Port outbound from supplier FH,2/1/2023
1,09,SPORTING GOODS,88293021069,980378176,MEN PFD SIZE XXL T,Delayed at Port outbound from supplier FH,2/1/2023
1,09,SPORTING GOODS,88293021071,980378177,WOMEN PFD SIZE S,Limited Availability LH,11/15/2022
1,09,SPORTING GOODS,88293021073,980378178,WOMEN PFD SIZE M,Limited Availability LH,11/15/2022
1,09,SPORTING GOODS,88293021075,980378179,WOMEN PFD SIZE L,Limited Availability LH,11/15/2022
1,09,SPORTING GOODS,88293021077,980378180,WOMEN PFD SIZE XL,Limited Availability LH,11/15/2022
1,09,SPORTING GOODS,88293021079,980378181,YOUTH BOY PFD,Limited Availability LH,11/15/2022
1,09,SPORTING GOODS,88293021081,980378182,YOUTH GIRL PFD,Limited Availability LH,11/15/2022
1,09,SPORTING GOODS,88293021083,980378183,CHILD BOY PFD,Limited Availability LH,11/15/2022
1,09,SPORTING GOODS,88293021085,980378184,CHILD GIRL PFD,Limited Availability LH,11/15/2022
1,09,SPORTING GOODS,88293021089,980378187,INFANT GIRL PFD,Limited Availability LH,11/15/2022
1,09,SPORTING GOODS,88293021087,980378188,INFANT BOY PFD,Limited Availability LH,11/15/2022
1,09,SPORTING GOODS,88293021109,980383893,MEN PFD SIZE M GEO BLACK,Delayed at Port outbound from supplier FH,12/1/2022
1,09,SPORTING GOODS,88293021135,980383918,INFANT GIRL PFD PALM PINK,Delayed at Port outbound from supplier FH,12/1/2022
1,09,SPORTING GOODS,19396823463,980395768,MM CAMPING BLANKET MEMBER'S MARK,Late Trucks LH,11/5/2022
1,09,SPORTING GOODS,71509939163,980405441,NFL FOOTBALL DETROIT LIONS,Limited Availability FH,11/15/2022
1,09,SPORTING GOODS,71509939166,980405444,NFL FOOTBALL LOS ANGELES CHARGERS,Limited Availability FH,11/15/2022
1,09,SPORTING GOODS,71509939169,980405447,NFL FOOTBALL NEW YORK GIANTS,Limited Availability FH,11/15/2022
1,09,SPORTING GOODS,71509939170,980405448,NFL FOOTBALL CLEVELAND BROWNS,Limited Availability FH,11/15/2022
1,09,SPORTING GOODS,71509918324,980405464,NCAA FOOTBALL AUBURN TIGERS,Limited Availability FH,11/5/2022
1,09,SPORTING GOODS,71509939158,980405465,NCAA FOOTBALL CINCINNATI BEARCATS,Limited Availability FH,11/15/2022
1,09,SPORTING GOODS,71509939076,980405489,NCAA FOOTBALL NORTH CAROLINA,Limited Availability FH,11/15/2022
1,09,SPORTING GOODS,71509918318,980405494,NCAA FOOTBALL TEXAS LONGHORNS,Limited Availability FH,11/5/2022
1,09,SPORTING GOODS,71509939160,980405497,NCAA FOOTBALL VIRGINIA TECH HOKIES,Limited Availability FH,11/15/2022
1,09,SPORTING GOODS,71509938962,980405518,NFL DELUXE CHAIR DALLAS COWBOYS,Limited Availability FH,11/5/2022
1,09,SPORTING GOODS,71509938963,980405521,NFL DELUXE CHAIR DENVER BRONCOS,Limited Availability FH,11/5/2022
1,09,SPORTING GOODS,71509938966,980405528,NFL DELUXE CHAIR HOUSTON TEXANS,Limited Availability FH,11/5/2022
1,09,SPORTING GOODS,71509938969,980405536,NFL DELUXE CHAIR KANSAS CITY CHIEFS,Limited Availability FH,11/15/2022
1,09,SPORTING GOODS,71509938976,980405548,NFL DELUXE CHAIR NEW ORLEANS SAINTS,Limited Availability FH,11/5/2022
1,09,SPORTING GOODS,71509938979,980405551,NFL DELUXE CHAIR PITTSBURGH STEELERS,Limited Availability FH,11/15/2022
1,09,SPORTING GOODS,71509918383,980406119,NFL FOOTBALL DALLAS COWBOYS,Limited Availability FH,11/5/2022
1,09,SPORTING GOODS,71509925500,980406120,NFL FOOTBALL DENVER BRONCOS,Limited Availability FH,11/5/2022
1,09,SPORTING GOODS,71509918322,980406126,NCAA FOOTBALL CLEMSON TIGERS,Limited Availability FH,11/5/2022
1,09,SPORTING GOODS,71509918321,980406127,NCAA FOOTBALL GEORGIA BULLDOGS,Limited Availability FH,10/29/2022
1,09,SPORTING GOODS,71509925496,980406133,NCAA FOOTBALL MICHIGAN WOLVERINES,Limited Availability FH,11/5/2022
1,09,SPORTING GOODS,4160437026,980408096,STANLEY 1.4QT BOTTLE VACUUM INSULATED,Late Trucks LH,11/5/2022
1,09,SPORTING GOODS,4160437028,980408237,1.4QT VAC BOTTLE STANLEY ADV GREEN,Delayed at Port in bound to US FH,11/15/2022
1,09,SPORTING GOODS,4160437029,980408238,1.4QT VAC BOTTLE STANLEY ADV POLAR,Delayed at Port in bound to US FH,11/15/2022
1,09,SPORTING GOODS,85001381929,980409009,ORIGINS BOXING KIT REFLEX KIT BLACK,Delayed at Port outbound from supplier FH,11/1/2022
1,09,SPORTING GOODS,73782650893,980413037,YC SNOWSHOES KIT RED,Limited Availability FH,11/15/2022
1,09,SPORTING GOODS,73782650892,980413038,YC SNOWSHOES KIT 8X21 BLUE,Limited Availability FH,11/15/2022
1,09,SPORTING GOODS,73782650894,980413039,YC SNOWSHOES KIT GREEN,Late Trucks LH,11/5/2022
1,09,SPORTING GOODS,1265503789,980414363,NAUTICA BEACH CHAIR RAINBOW,Late Trucks LH,10/29/2022
1,09,SPORTING GOODS,1265503801,980414372,BEACH UMBRELLA NAUTICA,Late Trucks LH,10/29/2022
1,09,SPORTING GOODS,1265503790,980415342,NAUTICA BEACH CHAIR TROPICAL,Late Trucks LH,10/29/2022
1,09,SPORTING GOODS,1265503791,980415343,NAUTICA BEACH CHAIR,Late Trucks LH,10/29/2022
1,09,SPORTING GOODS,19396832083,990009610,TACTICAL FLASHLIGHT 600 LUMEN FOCUS BEAM,Late Trucks LH,10/29/2022
1,09,SPORTING GOODS,19497905740,990011729,WILSON NBA SIGNATURE SERIES 29.5 IN BBALL,Late Trucks LH,10/29/2022
1,09,SPORTING GOODS,4361984587,990011795,PROFORM SPORT CX SPORT CX BIKE,Late Trucks LH,11/5/2022
1,09,SPORTING GOODS,81362800855,990014690,STEALTH CAM SONIX CELLULAR GAME CAMERA,Late Trucks LH,11/19/2022
1,09,SPORTING GOODS,9751262940,990015738,WILSON ULTRA COMP RACKET GRIP SIZE 3,Late Trucks LH,10/29/2022
1,09,SPORTING GOODS,19396832643,990084956,TACTICAL FLASHLIGHT 600 LUMEN FOCUS BEAM,Late Trucks LH,11/1/2022
1,09,SPORTING GOODS,75208225107,990283784,VICE PRO GOLF BALLS 24 PACK GOLF BALLS,Late Trucks LH,11/19/2022
1,10,POWER EQUIP,7874213874,56048,MM BLACK FLOORMAT ALL WEATHER,Delayed at Port in bound to US FH,10/31/2022
1,10,POWER EQUIP,7874213877,56118,MM TAN FLOORMAT ALL WEATHER,Delayed at Port in bound to US FH,10/31/2022
1,10,POWER EQUIP,7874213876,56125,MM GREY FLOORMAT ALL WEATHER,Delayed at Port in bound to US FH,10/31/2022
1,10,POWER EQUIP,7874213878,58519,MM CARGO MAT UNIVERSAL,Delayed at Port in bound to US FH,10/31/2022
1,10,POWER EQUIP,7874225590,980077826,2-PACK TARP 12X16,Sporadic supply LH,10/31/2022
1,10,POWER EQUIP,85121700655,980159441,A-I POWER SUA2300I INVERTER GENERATOR,Sporadic supply LH,10/30/2022
1,10,POWER EQUIP,85546500806,990011543,5 GAL SURECAN GAS SAFETY GAS CAN 5 GAL,Late Trucks LH,11/30/2022
1,11,HOME EFF AND IMPROVEMENT,2460003983,26624,PURE N NATURAL SALT MORTON SALT PELLETS,Sporadic supply LH,11/15/2022
1,11,HOME EFF AND IMPROVEMENT,2460001470,29056,RUST DEFENSE SALT MORTON SALT PELLETS,Sporadic supply LH,11/15/2022
1,11,HOME EFF AND IMPROVEMENT,19396803125,34687,UTILITY CART COMMERCIAL,Sporadic supply LH,11/15/2022
1,11,HOME EFF AND IMPROVEMENT,7874211838,517695,5 SHELF STORAGE RACK BOLTLESS,Sporadic supply LH,11/15/2022
1,11,HOME EFF AND IMPROVEMENT,7874217941,645658,6 SHELF STORAGE RACK,Late Trucks LH,11/15/2022
1,11,HOME EFF AND IMPROVEMENT,2460001503,689554,CLEANNPROTECT SALT MORTON SALT PELLETS,Limited Availability LH,11/15/2022
1,11,HOME EFF AND IMPROVEMENT,61799300120,70954,MOUNTED JET PUMP 110V 1/2 HP TANK PR,Late Trucks LH,7/31/2022
1,11,HOME EFF AND IMPROVEMENT,63806008067,980047127,ALGN FLTR 20X30X1 4 PACK,Limited Availability LH,11/15/2022
1,11,HOME EFF AND IMPROVEMENT,7874220300,980098865,MM 4 SHELF STORAGE,Sporadic supply LH,12/1/2022
1,11,HOME EFF AND IMPROVEMENT,1764120292,980160191,HEIGHT ADJ WORKBENCH ULTRAHD,Limited Availability LH,11/15/2022
1,11,HOME EFF AND IMPROVEMENT,84053810369,980182781,40G TOUGH BOX WITH LID,Sporadic supply LH,11/15/2022
1,11,HOME EFF AND IMPROVEMENT,19396800797,980197611,MM FINISIA TOILET MEMBER'S MARK,Sporadic supply LH,11/15/2022
1,11,HOME EFF AND IMPROVEMENT,19396803170,980213897,MM 4 SHELF RACK STORAGE RACK,Sporadic supply LH,11/15/2022
1,11,HOME EFF AND IMPROVEMENT,19396803124,980245707,COMMERCIAL WORKTABLE MEMBERS MARK,Limited Availability LH,11/15/2022
1,11,HOME EFF AND IMPROVEMENT,19396806750,980287476,MM TOILET,Sporadic supply LH,12/1/2022
1,11,HOME EFF AND IMPROVEMENT,4316852678,980297997,GE DL 100W 4PK LED A19 REPLACEMENT,Late Trucks LH,9/15/2022
1,11,HOME EFF AND IMPROVEMENT,19396813438,980325224,50PK VELVET HANGER MEMBERS MARK,Sporadic supply LH,11/15/2022
1,11,HOME EFF AND IMPROVEMENT,88561297689,980346335,RETMORE TOILET SEAT ROUND,Sporadic supply LH,11/15/2022
1,11,HOME EFF AND IMPROVEMENT,84235312118,980353238,5000LM SHOPLIGHT,Sporadic supply LH,11/15/2022
1,11,HOME EFF AND IMPROVEMENT,19396824839,980399855,8 CUBE ORGANIZER MEMBER'S MARK,Limited Availability LH,11/15/2022
1,11,HOME EFF AND IMPROVEMENT,1764198385,990001957,4 TIER STORAGE SHELF SEVILLE CLASSICS,Sporadic supply LH,11/15/2022
1,12,OUTDOOR LIVING,7874221812,980149237,ADIRONDACK GREY DOTCOM SPRING 2023,Sporadic supply LH,11/4/2022
1,12,OUTDOOR LIVING,19396814123,980355732,HOMEWOOD 7PC SET DINING SET WITH FIRE,Limited Availability FH,12/1/2022
1,12,OUTDOOR LIVING,19396814660,980357631,22IN WINE BARREL PLR MEMBER'S MARK,Major delays FH,11/15/2022
1,12,OUTDOOR LIVING,19396814680,980361545,5PK SOLAR LIGHT - SS MEMBER'S MARK,Sporadic supply LH,12/1/2022
1,12,OUTDOOR LIVING,19396815655,980367276,MM SOLAR LIGHTS SS DOTCOM 2022,Sporadic supply LH,12/1/2022
1,13,LAUNDRY AND HOME CARE,1920084644,442047,RID X 49.0 OZ SEPTIC SYSTEM,Production delays at the supplier FH,11/18/2022
1,13,LAUNDRY AND HOME CARE,4129497375,887703,PINE-SOL CLEANER 2 PACK - 100 FL OZ,Production delays at the supplier FH,11/4/2022
1,13,LAUNDRY AND HOME CARE,4129497376,887710,PINE-SOL LEMON 2 PACK - 100 FL OZ,Production delays at the supplier FH,12/31/2022
1,13,LAUNDRY AND HOME CARE,19396815296,980360880,WINDFRESH 215 LOAD 35 LB,Major delays FH,11/18/2022
1,13,LAUNDRY AND HOME CARE,19396815298,980361460,MM AUTO DISH PACKS 105 CT,Late Trucks LH,10/28/2022
1,13,LAUNDRY AND HOME CARE,75703783018,990024845,OXICLEAN MAX POWDER 8.08 LBS,Sporadic supply LH,11/30/2022
1,13,LAUNDRY AND HOME CARE,3077204692,990073644,SWIFFER DUSTER 360 HD 17CT,Production delays at the supplier FH,12/1/2022
1,14,HOUSEWARES,7169152259,980102633,50PC EASY FIND LIDS,Late Trucks LH,10/31/2022
1,14,HOUSEWARES,7169153193,980290609,RUBBERMAID 10PC EFL FOOD STORAGE SET,Late Trucks LH,11/7/2022
1,14,HOUSEWARES,62235656667,980357441,NINJA COOKWARE SET NINJA FOODI COOKWARE,Late Trucks LH,11/15/2022
1,14,HOUSEWARES,19396817910,980357705,MM 12PC DINERWRE RED 12PC DINNERWARE SET,Late Trucks LH,11/14/2022
1,14,HOUSEWARES,19396807238,980393006,MM 14PC COOKWARE SET MEMBER'S MARK,Late Trucks LH,10/28/2022
1,14,HOUSEWARES,19396824267,980397536,4PK SKINNY TUMBLER MEMBER'S MARK T,Late Trucks LH,10/28/2022
1,14,HOUSEWARES,19396824338,980398790,WOOD MARBLE SERVING MEMBER'S MARK,Late Trucks LH,10/31/2022
1,14,HOUSEWARES,1117210082,980400499,3PC BAKING SHEET SET NORDIC WARE,Late Trucks LH,11/1/2022
1,14,HOUSEWARES,19396824830,980402021,3PK CERAMIC FRY PAN MEMBER'S MARK,Late Trucks LH,11/7/2022
1,14,HOUSEWARES,19396824295,980402022,3PK CERAMIC FRY PAN MEMBER'S MARK,Late Trucks LH,10/28/2022
1,14,HOUSEWARES,19396824294,980402023,3PK CERAMIC FRY PAN MEMBER'S MARK,Late Trucks LH,10/28/2022
1,14,HOUSEWARES,19396824299,980402024,3PK CERAMIC FRY PAN MEMBER'S MARK,Late Trucks LH,10/28/2022
1,14,HOUSEWARES,19396824293,980402025,3PK CERAMIC FRY PAN MEMBER'S MARK,Late Trucks LH,10/28/2022
1,14,HOUSEWARES,19396824300,980402026,3PK CERAMIC FRY PAN MEMBER'S MARK,Late Trucks LH,10/28/2022
1,14,HOUSEWARES,19396824296,980402027,3PK CERAMIC FRY PAN MEMBER'S MARK,Late Trucks LH,10/28/2022
1,14,HOUSEWARES,19396824297,980402028,3PK CERAMIC FRY PAN MEMBER'S MARK,Late Trucks LH,10/28/2022
1,14,HOUSEWARES,19396824528,980402498,24PC DINNER ARTISAN MEMBER'S MARK,Late Trucks LH,10/28/2022
1,14,HOUSEWARES,19396824535,980402678,4PC MUG SET MEMBER'S MARK,Late Trucks LH,10/28/2022
1,14,HOUSEWARES,19396824534,980402679,4PC MUG SET MEMBER'S MARK,Late Trucks LH,10/28/2022
1,14,HOUSEWARES,19396824533,980402680,4PC MUG SET MEMBER'S MARK,Late Trucks LH,10/28/2022
1,14,HOUSEWARES,19396824536,980402681,4PC MUG SET MEMBER'S MARK,Late Trucks LH,10/28/2022
1,14,HOUSEWARES,19396824543,980402682,4PC MUG SET MEMBER'S MARK,Late Trucks LH,10/28/2022
1,14,HOUSEWARES,19396824544,980402683,4PC MUG SET MEMBER'S MARK,Late Trucks LH,10/28/2022
1,14,HOUSEWARES,19396824546,980402684,4PC MUG SET MEMBER'S MARK,Late Trucks LH,11/7/2022
1,14,HOUSEWARES,19396824545,980402685,4PC MUG SET MEMBER'S MARK,Late Trucks LH,11/7/2022
1,14,HOUSEWARES,19396823757,980402686,18/10STAINLESS STEEL  FLATWARE 20PC SET,Late Trucks LH,11/14/2022
1,14,HOUSEWARES,19396823755,980402767,20PC FLATWARE SET MEMBER'S MARK,Late Trucks LH,11/14/2022
1,14,HOUSEWARES,19396823756,980403063,20PC FLATWARE SET,Late Trucks LH,11/14/2022
1,14,HOUSEWARES,19396823752,980409975,65PC FLATWARE SET MEMBER'S MARK,Late Trucks LH,11/14/2022
1,14,HOUSEWARES,84728007653,980415213,OWALA 14OZ FLIP 2PK OWALA KIDS ASSORTED,Late Trucks LH,11/7/2022
1,14,HOUSEWARES,7116015264,990014676,PYREX 10PC GLASS SET STORAGE HELLO KITTY,Late Trucks LH,11/4/2022
1,14,HOUSEWARES,7116015265,990014678,PYREX 10PC GLASS SET STORAGE STAR WARS,Late Trucks LH,11/4/2022
1,14,HOUSEWARES,7116015266,990014679,PYREX 10PC GLASS SET STORAGE MICKEY & FND,Late Trucks LH,11/4/2022
1,14,HOUSEWARES,7169153757,990018338,TAKEALONGS 64-PIECE FOOD STORAGE SET,Limited Availability LH,11/1/2022
1,14,HOUSEWARES,85439700247,990019345,VINTURI 3PC WINE SET DELUXE 3PC BUNDLE,Late Trucks LH,11/16/2022
1,14,HOUSEWARES,7169154024,990023878,RUBBERMAID 50PC EASY FIND LIDS,Limited Availability LH,11/1/2022
1,14,HOUSEWARES,6025850759,990069235,BRITA ROSE BOTTLE BRITA STAINLESS ROSE,Late Trucks LH,10/31/2022
1,14,HOUSEWARES,6025850760,990069353,BRITA CARBON BOTTLE BRITA STAINLESS,Late Trucks LH,10/31/2022
1,14,HOUSEWARES,85002694590,990099286,KIDS BAKING SET HANDSTAND KIDS,Late Trucks LH,10/31/2022
1,14,HOUSEWARES,85002694558,990099390,GINGERBREAD VILLAGE HANDSTAND KIDS,Late Trucks LH,10/31/2022
1,15,KITCHEN ELECTRICS,70311357725,980069406,VITAMIX 5300 RED INCLUB#980060110,Late Trucks LH,11/30/2022
1,15,KITCHEN ELECTRICS,5389112877,980172512,7QT COOK & CARRY,Late Trucks LH,10/31/2022
1,15,KITCHEN ELECTRICS,1112025096,980202417,CLEANVIEW SWVL PET,Late Trucks LH,11/15/2022
1,15,KITCHEN ELECTRICS,62235656190,980273541,BLENDER DUO IQ,Late Trucks LH,8/8/2022
1,15,KITCHEN ELECTRICS,75235683200,980285542,MICROWAVE AIR FRYER MICROWAVE AIR FRYER,Late Trucks LH,11/3/2022
1,15,KITCHEN ELECTRICS,3341300118,980318982,FOODSAVER MULTI-USE PRESERVATION SYSTEM,Late Trucks LH,10/31/2022
1,15,KITCHEN ELECTRICS,81002858505,990000489,INP 6QT CUISINE PRESSURE COOKER,Late Trucks LH,11/11/2022
1,15,KITCHEN ELECTRICS,4009455350,990003996,COCKTAIL CAPSULES VARIETY PACK OF 6,Late Trucks LH,11/14/2022
1,15,KITCHEN ELECTRICS,62235657840,990005135,NINJA NUTRI BLENDER CL401A,Late Trucks LH,11/18/2022
1,15,KITCHEN ELECTRICS,62235658634,990005240,NINJA FOODI OVEN FT201A,Late Trucks LH,11/21/2022
1,15,KITCHEN ELECTRICS,4438702211,990008550,DELONGHI MAGNIFICAXS ESPRESSO MACHINE,Late Trucks LH,11/7/2022
1,15,KITCHEN ELECTRICS,62235659610,990012603,NINJA SPECIALTY DB NINJA COFFEE,Late Trucks LH,10/31/2022
1,15,KITCHEN ELECTRICS,8627920884,990012615,1.5 QT SOFT SERVE ICE CREAM MAKER,Late Trucks LH,11/14/2022
1,15,KITCHEN ELECTRICS,4438732200,990016625,ESPRESSO MACHINE MANUAL ESPRESSO,Late Trucks LH,11/7/2022
1,15,KITCHEN ELECTRICS,8627921365,990017171,ESPRESSO MAKER CUISINART,Major delays FH,10/29/2022
1,15,KITCHEN ELECTRICS,8627920883,990018146,ELECT FONDUE MAKER CUISINART,Major delays FH,10/29/2022
1,15,KITCHEN ELECTRICS,81804902403,990019565,NB JUICER PRO CENTRIFUGAL JUICER,Late Trucks LH,10/31/2022
1,15,KITCHEN ELECTRICS,75235683991,990091269,PXL DUO NUTRISEALER NUTRISEALER MIXED,Late Trucks LH,10/28/2022
1,15,KITCHEN ELECTRICS,81005185783,990092866,DASH HALLOWEEN MINIS DASH MINI WFFLE MKRS,Late Trucks LH,10/28/2022
1,15,KITCHEN ELECTRICS,81005185601,990127182,HOLIDAY MINI WFL 4PK 4 GIFTABLE WFLE MKRS,Late Trucks LH,11/15/2022
1,15,KITCHEN ELECTRICS,1250564763,990283564,CHEST FREEZER 14.8 CU FT,Late Trucks LH,10/31/2022
1,16,SEASONAL HARDWARE,75004500019,226281,CALCIUM CHLORIDE PELLETS 50 LB PAIL,Sporadic supply LH,11/18/2022
1,16,SEASONAL HARDWARE,4601345375,829042,20 IN PEDESTAL FAN 4 SPEED LASKO FAN,Sporadic supply LH,11/10/2022
1,16,SEASONAL HARDWARE,75004500127,980001835,CLOROX POOL SALT CLOROX POOL SALT BAG,Limited Availability FH,11/15/2022
1,16,SEASONAL HARDWARE,85957800776,980116854,10X20 CARPORT PUERTO RICO,Sporadic supply LH,11/10/2022
1,16,SEASONAL HARDWARE,85244300859,980116855,GREY CANOPY COVER PUERTO RICO,Limited Availability FH,11/15/2022
1,16,SEASONAL HARDWARE,7874222693,980171140,OUTDOOR KITCHN GRILL MM DOTCOM 2019,Major delays FH,11/15/2022
1,16,SEASONAL HARDWARE,81000481157,980175100,10K WINDOW AC DOTCOM 2019,Limited Availability FH,11/1/2022
