Dept Nbr,Mod Cat,Display Desc,Long Description,UPC,Item Nbr,How to Order,GNFR Nbr,ETA
14,360,40FT OMNI COFFEE AISLE MOD ONLY,VS D14 MC 12C COFFEE DISPLY COFFEE AISLE,5389117693,667929877,Week 16 2025 Delete,Week 16 2025 Delete,
14,360,40FT OMNI COFFEE AISLE MOD ONLY,VS D14 MC FRAP OMNI DISPLAY COFFEE AISLE,5389117691,667929414,GNFR,100691980,
14,360,40FT OMNI COFFEE AISLE MOD ONLY,VS D14 MC 12C SPDBRW SLT DS23 COFF AISLE,5389117692,667929915,GNFR,100693372,
14,360,40FT OMNI COFFEE AISLE MOD ONLY,VS D14 MRC STEAM ESPRSO DSP COFFEE AISLE,5389117820,670123952,GNFR,100710081,
14,360,40FT OMNI COFFEE AISLE MOD ONLY,VS D14 CN 12C BLK DISPLAY COFFEE AISLE,8627923488,667946525,GNFR,100675478,
14,360,40FT OMNI COFFEE AISLE MOD ONLY,VS D14 CN PRF TEMP 14C DISP COFFEE AISLE,8627920362,660155282,GNFR,100703843,
14,360,40FT OMNI COFFEE AISLE MOD ONLY,VS D14 BF 14C TOUCH DISPLAY COFFEE AISLE,82948619556,667196836,GNFR,100675479,
14,360,40FT OMNI COFFEE AISLE MOD ONLY,VS D14 BF ESPRESSO DISPLAY COFFEE AISLE,82948619555,667141616,GNFR,100703902,
14,360,40FT OMNI COFFEE AISLE MOD ONLY,VS D14 BF PRF GRIND SS DISP COFFEE AISLE,82948619554,667141615,GNFR,100703844,
14,360,40FT OMNI COFFEE AISLE MOD ONLY,VS D14 NS VERTURO POP DISPL COFFEE AISLE,4438700904,667944756,GNFR,100693377,
14,360,40FT OMNI COFFEE AISLE MOD ONLY,VS D14 NESPRES NEXT DISPLAY COFFEE AISLE,4438771205,668323309,GNFR,100703901,
14,360,40FT OMNI COFFEE AISLE MOD ONLY,VS D14 NS VERTUROPLUS DISP COFFEE AISLE,2161481387,668251514,GNFR,100704069,
14,360,40FT OMNI COFFEE AISLE MOD ONLY,VS D14 CM ESPRESSO DISPLAY COFFEE AISLE,81008784944,670204930,GNFR,100703903,
14,360,40FT OMNI COFFEE AISLE MOD ONLY,VS D14 CM ESPR WGRINDR DISP COFFEE AISLE,81008784792,667145734,GNFR,100710080,
14,360,40FT OMNI COFFEE AISLE MOD ONLY,VS D14 HB FLEXBREW UPD DISP COFFEE AISLE,4009495551,666855844,GNFR,100703842,
14,380,AR 8C RICE SS NWD,VS D14 DISPLAY AR 8C RICE SS NWD,2124113914,551991571,GNFR,100637111,
14,380,AR 20C RICE SS NWD,VS D14 DISPLAY AR 20C RICE SS NWD,2124113150,551991573,GNFR,100637113,
14,380,AR PRO RICE CKR NWD,VS D14 DISPLAY AR PRO RICE CKR DSP,2124131240,657299735,GNFR,100692168,
14,380,AR 20C RICE WH NWD,VS D14 DISPLAY AR 20C RICE WH NWD,2124140390,659080124,GNFR,100699046,
14,380,AR 6C RICE CKR NWD,VS D14 DISPLAY AR 6C RICE CKR NWD,2124140393,659080125,GNFR,100699047,
14,380,CP 4QT SLW CKR NWD,VS D14 DISPLAY CP 4QT SLW CKR NWD,5389114500,581659256,GNFR,100637180,
14,380,CP 7QT SLW CKR NWD,VS D14 DISPLAY CP 7QT SLW CKR NWD BLACK,5389115207,581935351,GNFR,100653929,
14,380,CP 8QT SLW CKR NWD,VS D14 DISPLAY CP 8QT SLW CKR DSP,5389117398,657259505,GNFR,100692169,
14,380,CP 7Q SLWCK NWD GRAY,VS D14 DISPLAY CP 7QT SLW CKR DSP GRAY,5389117399,657296455,GNFR,100692370,
14,380,GF SMKLESS GRILL NWD,VS D14 DISPLAY GF SMKLESS GRILL NWD,2704399796,578275874,GNFR,100656837,
14,380,GF 4 SERV GRILL NWD,VS D14 DISPLAY GF 4 SERV GRILL NWD,2704300113,651283086,GNFR,100684544,
14,380,GF BEYOND GRILL NWD,VS D14 DISPLAY GF BEYOND GRILL,2704300116,651412319,GNFR,100684545,
14,380,GF 2 SERV GRILL NWD,VS D14 DISPLAY GF 2 SERV GRILL BLACK NWD,2704300297,667292811,GNFR,100704413,
14,380,COSORIAIRFRYERDSPLY,VS D14 DISPLAY COSORIAIRFRYERDSPLY,81004337788,652256366,Item Swap Week 5 2025,Item Swap Week 5 2025,
14,380,COSORI RICE COOK NWD,VS D14 DISPLAY COSORI RICE COOK NWD,81012367076,659556401,Week 19 2025 Delete,Week 19 2025 Delete,
14,380,HB 6Q SLWCKR DEF NWD,VS D14 DISPLAY HB 6Q SLWCKR DEF NWD,4009495539,666789036,GNFR,100704419,
14,380,CUCKOO 12C RICE NWD,VS D14 DISPLAY CUCKOO 12C RICE DSP,19685281413,657174500,GNFR,100693503,
14,380,INP 7QT PRESSURE NWD,VS D14 DISPLAY INP 7QT PRESSURE NWD,81010226517,667888110,GNFR,100707494,
14,380,PRST 5Q DFRYER NWD,VS D14 DISPLAY PRST 5Q DFRYER NWD,7574119620,566579238,GNFR,100637119,
14,380,"PRST 12"" SKILLET NWD","VS D14 DISPLAY PRST 12"" SKILLET NWD",7574119640,661045249,GNFR,100699034,
14,380,PRST 1.7Q DFRYER NWD,VS D14 DISPLAY PRST 1.7Q DFRYER NWD,7574119638,661045250,GNFR,100699035,
14,380,PRST 2.7Q DFRYER NWD,VS D14 DISPLAY PRST 2.7Q DFRYER NWD,7574119639,661045251,GNFR,100699036,
14,380,"PRST 16"" SKILLET NWD","VS D14 DISPLAY PRST 16"" SKILLET NWD",7574119636,666680119,GNFR,100704417,
14,380,PRST GRIDDLE NWD,VS D14 DISPLAY PRST GRIDDLE NWD,7574119635,667127023,GNFR,100704418,
14,380,GOURM 4QT AIRFRY NWD,VS D14 DISPLAY GOURM 4QT AIRFRY NWD,81000286422,659880557,GNFR,100699267,
14,380,CHEF PANIN GRILL NWD,VS D14 DISPLAY CHEFMAN PANINI DISPL,81008784491,655534291,GNFR,100692354,
14,380,CHEF ELEC GRILL NWD,VS D14 DISPLAY CHEF ELEC GRILL NWD,81008784534,659322920,Week 19 2025 Delete,Week 19 2025 Delete,
14,380,CHEFMAN 5Q AIRFR NWD,VS D14 DISPLAY CHEFMAN 5Q AIRFR NWD,81008784825,667294050,Week 19 2025 Delete,Week 19 2025 Delete,
14,380,CHEFMN 12Q AIRFR NWD,VS D14 DISPLAY CHEFMN 12Q AIRFR NWD,81008784786,667294056,GNFR,100704363,
14,380,NINJA AIRFRY 6QT NWD,VS D14 DISPLAY NINJA AIRFRY 6QT NWD,62235664029,667224154,GNFR,100704359,
14,380,GOUR 4.5Q SLWCK NWD,VS D14 DISPLAY GOUR 4.5Q SLWCK NWD,81000286635,671525714,GNFR,100713321,
14,380,MS 2QT SLW CKR NWD,MS 2QT SLW CKR NWD,65577202215,657326072,1-700-WALMART,N/A,
14,380,MS 6QT SLW CKR NWD,MS 6QT SLW CKR NWD,65577202216,657326058,1-700-WALMART,N/A,
14,380,MS 4L DEEP FRYER NWD,MS 4L DEEP FRYER NWD,65577202357,667289137,1-700-WALMART,N/A,
14,380,PW SLWCKR SPECKL NWD,PW SLWCKR SPECKL NWD,65577202382,667294008,1-700-WALMART,N/A,
14,380,MS 20IN GRIDDLE NWD,MS 20IN GRIDDLE NWD,84014612341,582640337,1-700-WALMART,N/A,
14,380,MS 2.2QT AIRFRYR NWD,MS 2.2QT AIRFRYR NWD,84014622404,652256694,1-700-WALMART,N/A,
14,380,MS 1.9L DEEP FRY NWD,MS 1.9L DEEP FRY NWD,85005791030,667293916,1-700-WALMART,N/A,
14,380,FW CRMC GRIDDLE NWD,FW CRMC GRIDDLE NWD,692249579708,575499584,1-700-WALMART,N/A,
14,380,"MS 12"" RD SKILET NWD","MS 12"" RD SKILET NWD",692249579709,659608135,1-700-WALMART,N/A,
14,380,PW 6Q PRESSUR WH NWD,PW 6Q PRESSUR WH NWD,697689347003,667885821,1-700-WALMART,N/A,
14,380 & 391,BTFL 6Q AIRFRY W NWD,VS D14 DISPLAY BTFL 6Q AIRFRY W NWD,82948619153,650112040,GNFR,100686542,
14,380 & 391,BTFL 6Q SLW CKR NWD,VS D14 DISPLAY BTFL 6Q SLW CKR NWD,82948619205,652257159,GNFR,100686546,
14,380 & 391,BTFL SKILLET WH NWD,VS D14 DISPLAY BTFL SKILLET WH NWD,82948619183,652257160,Week 19 2025 Delete,Week 19 2025 Delete,
14,380 & 391,BTFL GRIDDLE WH NWD,VS D14 DISPLAY BTFL GRIDDLE WH NWD,82948619182,652257161,GNFR,100686548,
14,380 & 391,BTFL 3Q AIRFRY NWD,VS D14 DISPLAY BTFL 3Q AIRFRY NWD,82948619533,666792224,GNFR,100704402,
14,380 & 391,POWER 8QT AIRFRY NWD,VS D14 DISPLAY POWER 8QT AIRFRY NWD,75235683927,652255737,GNFR,100685431,
14,380 & 391,PXL ELITE GRILL NWD,VS D14 DISPLAY PXL GRILL ELITE NWD,75235683956,655758313,GNFR,100692352,
14,380 & 391,POWER 6QT AIRFRY NWD,VS D14 DISPLAY POWER 6QT AIRFRY NWD,2704300250,659485635,GNFR,100699066,
14,380 & 392,INP 5QT AIRFRYER NWD,D14 DISPLAY INP 5QT AIRFRYER NWD,81010226036,653143375,Week 19 2025 Delete,Week 19 2025 Delete,
14,380 & 392,INP 7Q MULTCOOKR NWD,VS D14 DISPLAY INP 7Q MULTCOOKR NWD,81010226371,659302574,GNFR,100699013,
14,380 & 392,INP 6Q SL AIRFRY NWD,VS D14 DISPLAY INP 6Q SL AIRFRY NWD,81010226400,659302575,Week 19 2025 Delete,Week 19 2025 Delete,
14,380 & 392,INP 8Q PRESSURE NWD,VS D14 DISPLAY INP 8Q PRESSURE NWD,81010226403,659302576,GNFR,100699015,
14,380 & 392,INP 6Q PRESSURE NWD,VS D14 DISPLAY INP 6Q PRESSURE NWD,81010226402,659302577,GNFR,100699016,
14,380 & 392,NINJA 8Q AIRFRY NWD,VS D14 DISPLAY NINJA 8Q AIRFRY NWD,62235656439,581546851,GNFR,100661746,
14,380 & 392,NINJA 6Q PRESSUR NWD,VS D14 DISPLAY NINJA 6Q PRESSR OS300 NWD,62235658827,598304341,GNFR,100677610,
14,380 & 392,NINJA POSS MULTI NWD,VS D14 DISPLAY NINJA POSS MULTI NWD,62235659787,652260042,GNFR,100683439,
14,380 & 392,NINJA OVEN MULTI NWD,VS D14 DISPLAY NINJA OVEN MULTI NWD,62235661752,659492527,GNFR,100693873,
14,380 & 392,NINJA AIRFRYR 5Q NWD,VS D14 DISPLAY NINJA AIRFRYR 5Q NWD,62235663748,667224155,GNFR,100704420,
14,380 & 392,NINJA 10Q AIRFRY NWD,VS D14 DISPLY NINJA 10Q AIRFRY SL400 NWD,62235663747,667224156,GNFR,100704421,
14,380 & 392,NINJA COMP MULTI NWD,VS D14 DISPLAY NINJA COMP MULTI NWD,62235661998,666680865,GNFR,100704422,
14,380 & 393,NINJ FOODI GRILL NWD,VS D14 DISPLAY NINJA FOODI GRILL NWD,62235655877,575359038,GNFR,100651924,
14,380 & 393,NINJA SIZZ GRILL NWD,VS D14 DISPLAY NINJA SIZZ GRILL NWD,62235661732,659542292,GNFR,100693870,
14,801,HV BUNDLE DISPLAY,VS D74 DISPLAY HV BUNDLE NWD,7350205346,670863271,GNFR,100710055,
14,801,HV TERRAIN DISPLAY,VS D74 DISPLAY HV TERRAIN NWD,7350205304,670863270,GNFR,100710054,
14,801,HV 20V CSNWD,VS D74 DISPLAY HV 20V CSNWD,7350205239,655653659,GNFR,100689001,
14,801,DUBH53610VWM,VS D74 DISPLAY HV ONE POWER EMERGE NWD,7350205303,666877012,GNFR,100703830,
14,801,HOOVER TREND POD BACKER PAPER,VS D74 DISPLAY TREND POD BACKER C801,NA,NA,GNFR,100712995,
14,801,HOOVER TREND POD ACRYLC STAND,VS D74 DISP ACRYLIC STAND TREND POD C801,NA,NA,GNFR,100712996,
19,65,Vinyl-Iron On Black PDQ,VS D19 PDQ VINYL IRON-ON BLACK,NA,NA,GNFR,100701799,
19,65,Vinyl-Iron On White PDQ,VS D19 PDQ VINYL IRON-ON WHITE,NA,NA,GNFR,100701890,
19,65,Vinyl-Permanent Black PDQ,VS D19 PDQ VINYL-PERMANENT BLACK,NA,NA,GNFR,100701891,
19,65,Vinyl-Permanent White PDQ,VS D19 PDQ VINYL-PERMANENT WHITE,NA,NA,GNFR,100701892,
19,65,Vinyl-Transfer Tape 3ft PDQ,VS D19 PDQ VINYL-TRANSFER TAPE 3FT,NA,NA,GNFR,100701893,
19,65,Vinyl-Transfer Tape Bulk PDQ,VS D19 PDQ VINYL-TRANSFER TAPE BULK,NA,NA,GNFR,100701894,
19,65,Vinyl-40pc Variety Pack PDQ,VS D19 PDQ VINYL-40PC VARIETY PACK,NA,NA,GNFR,100701895,
19,75,D19 WIRE RACK 32 SLOT FOR PAPER,VS D19 WIRE RACK 32 SLOT FOR PAPER CRAFT,NA,NA,contact bbates@gartnerstudios.com,NA,
19,75,KRAFT PAPER ROLL PDQ,KRAFT PAPER ROLL PDQ,NA,NA,1-700-WALMART,NA,
19,75,3M PAPER CRAFTING POUCHES PDQ,3M PAPER CRAFTING POUCHES PDQ,NA,NA,1-700-WALMART,NA,
19,80,BEAD RACK,VS D19 RACK WIRE 5 PRONG FOR BEADS,NA,NA,GNFR,100640630,
19,80,JEWELRY BLACK BACKER PAPER,VS D19 DISPLAY JEWELRY BLACK BACKER PPR,NA,NA,GNFR,100646616,
19,80,8FT MOD HEMP CORD PDQ,VS D19 HEMP CORD PDQ SMALL,NA,NA,GNFR,100656791,
19,80,12FT/16FT MOD HEMP CORD PDQ,VS D19 HEMP CORD PDQ MED,NA,NA,GNFR,100656792,
19,80,20FT MOD HEMP CORD PDQ,VS D19 HEMP CORD PDQ LARGE,NA,NA,GNFR,100656878,
19,80,24FT/HILT MOD HEMP CORD PDQ,VS D19 HEMP CORD PDQ XL,NA,NA,GNFR,100656876,
19,80,LEATHER AND SUEDE CORD PDQ,VS D19 SUEDE LEATHER PDQ,NA,NA,GNFR,100656877,
19,80,ONE DOLLAR PLASTIC PDQ,VS D19 PDQ $1.44 EMPTY,NA,NA,GNFR,100657545,
19,80,GIFT BOX PDQ,VS D19 PDQ GIFT BOX EMPTY,19164815023,661668252,GNFR,100693828,
19,80,BEAD KEEPER PDQ,VS D19 PDQ BEAD KEEPER 2185 EMPTY,NA,NA,GNFR,100693875,
19,80,SMALL BEAD KEEPER PDQ,VS D19 PDQ SMALL BEAD KEEPER 2173 EMPTY,NA,NA,GNFR,100693876,
19,80,12 UNIT STORAGE BOX EMPTY,VS D19 PDQ 12 UNIT STORAGE BOX EMPTY,NA,NA,GNFR,100693879,
19,80,CONTAINER IN BOX,VS D19 PDQ 21 COMPARTMENT BOX EMPTY,NA,NA,GNFR,100694241,
19,80,70MM ROUND CADDY EMPTY,VS D19 PDQ 70MM ROUND CADDY EMPTY,NA,NA,GNFR,100694243,
19,80,28 UNIT STORAGE BOX EMPTY,VS D19 PDQ 28 UNIT STORAGE BOX EMPTY,NA,NA,GNFR,100694244,
19,85,DARICE WOOD TRAY,VS D19 PDQ HH UNPAINTED SHAPES EMPTY,NA,NA,GNFR,100674913,
19,85,HH 4OZ GLITTER SHAKER PDQ,VS D19 PDQ HH 4OZ GLITTER SHAKER,NA,NA,GNFR,100680212,
19,85,HH LARGE WOOD SHAPES PDQ,VS D19 PDQ HH LARGE WOOD SHAPES,NA,NA,GNFR,100680220,
19,85,HH WOOD DOWEL PDQ,VS D19 PDQ HH WOOD DOWEL,NA,NA,GNFR,100680221,
19,85,15 IN SUNCATCHER PDQ,VS D19 PDQ HH SUNCATCHER 15IN EMPTY,NA,NA,GNFR,100708225,
19,110,POLYMER CLAY RACK,POLYMER CLAY RACK,NA,NA,Contact sbrown@artskills.com,NA,
19,110,3 TIER GLITTER RACK,3 TIER GLITTER RACK,NA,NA,Email info@advantus.com,NA,
19,110,UNPAINTED SHAPES PDQ,VS D19 PDQ UNPAINTED CRAFTING SHAPES,NA,NA,GNFR,100674736,
19,110,5IN LETTER DISPLAY PDQ,VS D19 PDQ 5IN LETTER DISPLAY EMPTY,NA,NA,GNFR,100674773,
19,110,8IN LETTER PDQ - order qty 2 for full display,VS D19 HALF PDQ DISPLAY 8IN LETTERS 2=1,NA,NA,GNFR,100629089,
19,110,PAINT TRAYS - FULL 12FT MOD SET,VS D19 DISP PAINT TRAY SET 2024 12FT,NA,NA,GNFR,100661369,
19,110,PAINT TRAYS - FULL 16FT MOD SET,VS D19 DISP PAINT TRAY SET 2024 16FT,NA,NA,GNFR,100661368,
19,110,PAINT TRAYS - FULL SET FOR 20FT & 24FT MODS,VS D19 DISP PAINT TRAY SET 2024 20-24FT,NA,NA,GNFR,100661400,
19,110,PAINT TRAYS - FULL SET FOR 28FT & 32FT & 36FT MODS,VS D19 DISP PAINT TRAY SET 2024 28-36FT,NA,NA,GNFR,100661381,
19,110,PAINT TRAYS - FULL SET FOR 40FT & 44FT MODS,VS D19 DISP PAINT TRAY SET 2024 40-44FT,NA,NA,GNFR,100661367,
19,110,PAINT TRAYS - FULL SET FOR 48FT & 52FT MODS,VS D19 DISP PAINT TRAY SET 2024 48-52FT,NA,NA,GNFR,100650467,
19,110,PLAID TAG RESIN MOLD PDQ,VS D19 PDQ RESIN TAG MOLD EMPTY,NA,NA,GNFR,100704546,
19,110,PLAID 3PC RESIN COASTER MOLDS PDQ,VS D19 PDQ RESIN COASTER MOLD EMPTY,NA,NA,GNFR,100704547,
19,110,PLAID MURANO PAINT TRAY,VS D19 PLAID FA MURANO PAINT TRAY EMPTY,NA,NA,GNFR,100704548,
19,111,STITCHERY PATTERNS 16 POCKET PDQ,STITCHERY PATTERNS 16 POCKET PDQ,NA,NA,1-700-WALMART,NA,
19,111,RED HEART AMIGURUMI 24IN PDQ,VS D19 PDQ REDHEART AMIGURUMI 24IN EMPTY,NA,NA,GNFR,100708423,
19,111,RED HEART AMIGURUMI 48IN PDQ,VS D19 PDQ REDHEART AMIGURUMI 48IN EMPTY,NA,NA,GNFR,100708424,
19,111,PLAID CROCHET 24IN PDQ,VS D19 PDQ PLAID CROCHET 24IN EMPTY,NA,NA,GNFR,100708572,
19,220,4OZ DIVIDERS,VS D19 TRAY LINER PUFFY 4OZ 17 SLOT,NA,NA,GNFR,100629070,
19,220,PUFFY PAINT 1OZ 12 SLOT,VS D19 TRAY LINER PUFFY PAINT 1OZ 12SLOT,NA,NA,GNFR,100629071,
19,220,TULIP DYE POD PDQ,VS D19 PDQ TULIP DYE POD EMPTY,NA,NA,GNFR,100708484,
19,220,GILDAN TSHIRT PDQ YTH,VS D19 PDQ GILDAN YOUTH COTTON CREW D473,NA,NA,GNFR,100705576,
19,220,GILDAN TSHIRT PDQ SM,VS D19 PDQ GILDAN ADLT COTTONCRW SM D468,NA,NA,GNFR,100705923,
19,220,GILDAN TSHIRT PDQ MED,VS D19 PDQ GILDAN ADLT COTTONCRW MD D469,NA,NA,GNFR,100706357,
19,220,GILDAN TSHIRT PDQ LRG,VS D19 PDQ GILDAN ADULT COTTON LRG D470,NA,NA,GNFR,100706358,
19,220,GILDAN TSHIRT PDQ XL,VS D19 PDQ GILDAN ADULT COTTON XLRG D471,NA,NA,GNFR,100706359,
19,220,GILDAN TSHIRT PDQ 2XL,VS D19 PDQ GILDAN ADULT COTTON 2XL D472,NA,NA,GNFR,100706440,
19,220,VNDR D19-B&CPDQ,BELLA + CANVAS PDQ,NA,NA,1-700-WALMART,NA,
19,220,VNDR D19-CHENILL,CHENILLE LETTER PDQ,NA,NA,Walmartsupport@lbuinc.com,NA,
19,372,COATS & CLARK ID STRIPS,VS D19 4FT MOD THREAD ZIPPER FIX MKRS,NA,NA,GNFR,100673741,
19,372,COATS & CLARK ID STRIPS,VS D19 8FT MOD THREAD ZIPPER FIX MKRS,NA,NA,GNFR,100673742,
19,372,COATS & CLARK ID STRIPS,VS D19 8FT TEST STORES ZIPPER FIXT MKR,NA,NA,GNFR,100673845,
19,372,COATS & CLARK ID STRIPS,VS D19 ZIPPER PULL DISPLAY 4FT SEWCENTER,NA,NA,GNFR,100675168,
19,372,COATS & CLARK ID STRIPS,VS D19 ZIPPER PULL DISPLAY 8FT SEWCENTER,NA,NA,GNFR,100675169,
19,372,COATS & CLARK ID STRIPS,VS D19 DOLLAR ZIPPER DISP 4FT SEWCENTER,NA,NA,GNFR,100675270,
19,372,COATS & CLARK ID STRIPS,VS D19 DOLLAR ZIPPER DISP 8FT SEWCENTER,NA,NA,GNFR,100675271,
19,372,COATS & CLARK HEADER,VS D19 THREAD HDR SIGN 4FT_8FT SEW CENTR,NA,NA,GNFR,100675272,
19,372,COATS & CLARK HEADER,VS D19 ZIPPER HEADER SIGN 4FT SEW CENTER,NA,NA,GNFR,100675273,
19,372,COATS & CLARK HEADER,VS D19 ZIPPER HEADER SIGN 8FT SEW CENTER,NA,NA,GNFR,100675274,
19,375,RIT DYE RACK,VS D19 DISPLAY WIRE RACK RIT DYE,NA,NA,GNFR,100629091,
19,375,COATS & CLARK ID STRIPS,VS D19 NOTIONS MOD THRD ZIPPR FIX MKRS,NA,NA,GNFR,100673743,
19,375,VELCRO SIGNHOLDER & GRAPHIC (28ft mods only),VS D19 VELCRO GRAPHIC HOLDER W/ GRAPHIC,NA,NA,GNFR,100705053,
19,375,VELCRO GRAPHIC ONLY (28ft mods only),VS D19 VELCRO 48IN X 8IN GRAPHIC ONLY,NA,NA,GNFR,100705054,
19,375,Dritz Elastic 32.5 in. PDQ,VS D19 PDQ ELASTIC 32.50IN EMPTY,NA,NA,GNFR,100703273,
19,375,Dritz Elastic 44.25 in. PDQ,VS D19 PDQ ELASTIC 44.25IN EMPTY,NA,NA,GNFR,100703274,
19,405,BIRCH LOG PDQ,D19 PDQ BIRCH LOG EMPTY,NA,NA,email purchasing@naturalpackinc.com,NA,
19,405,MESH PDQ,MESH PDQ,NA,NA,1-700-WALMART,NA,
19,405,FLORAL 4 SLOT DRIED STEMS PDQ,FLORAL 4 SLOT DRIED STEMS PDQ,NA,NA,email sandy@burgessgrp.com,NA,
19,507,A FRAME,VS D19 RACK FABRICS VINYL,NA,NA,GNFR,100630155,
71,ALL,"Starting WEEK 39, 2024 use",box stock for any missing/damaged displays,NA,NA,USE BOX STOCK,USE BOX STOCK,
74,10,BI SPINWAVE NWD,VS D74 DISPLAY BISSELL SPINWAVE,1112023889,556981290,GNFR,100635863,
74,10,VM200 DSP,VS D74 DISPLAY SHARK VACMOP 10IN NWD,62235658276,597145710,GNFR,100654329,
74,10 & 12 & 19,SH STEAM SCRBER NWD,VS D74 DISPLAY S7000 STEAM SCRUBBER,62235657089,587303678,GNFR,100667342,
74,11,BI REV HYDROSTEAM,VS D74 DISPLAY BI REV HYDROSTEAM NWD,1112026695,655625113,GNFR,100688438,
74,11,CW NWD,VS D74 DISPLAY LITTLE GREEN HYDROSTEAM,1112027186,662147259,GNFR,100694309,
74,11,HV CLEAN SL NWD,VS D74 DISPLAY HOOVER CLEANSLATE PORTBLE,7350204882,596233115,GNFR,100672969,
74,11,HV SWESS NWD,VS D74 DISPLAY HV SWESS NWD,7350205229,655653679,GNFR,100689000,
74,11,HV 20V CSNWD,VS D74 DISPLAY HV 20V CSNWD,7350205239,655653659,GNFR,100689001,
74,11,EXTRAC DSPEX150WMP,VS D74 DISPLAY SHARK DSPEX150WMP NWD,62235662277,661883354,GNFR,100695006,
74,11,STN STRKR DSPPX200,VS D74 DISPLAY SHARK DSPPX200WMP NWD,62235661408,661883362,GNFR,100695008,
74,11,BISELL FLOORCARE FIXTURE DISPLAY,VS D74 DISPLAY PDC DISPLAY 44IN,1112026620,596395924,GNFR,100670634,
74,11,POWERFORCE PET TURBO,VS D74 DISPLAY POWERFORCE PET TURBO NWD,1112027509,666888178,GNFR,100702071,
74,11,DUFD50310WM,VS D74 DISPLAY DD CARPET WASHER DISPLAY,4603498817,666835988,GNFR,100703828,
74,11,DUFH15010VWM,VS D74 DISPLAY HV CLEANSLATE SPOT NWD,7350205232,666836151,GNFR,100703831,
74,11,SPOTBOT PX250 DSPLAY,VS D74 DISPLAY SHARK SPOTBOT PX250 NWD,62235666273,671039421,GNFR,100710058,
74,11,SHARK EX300 DISPLAY,VS D74 DISPLAY SHARK EX300 NWD,62235664037,671039422,GNFR,100710059,
74,11 & 19,BI PFPB PET NWD,VS D74 DISPLAY BI TURBOCLEAN POWERBRUSH,1112025653,577932068,GNFR,100654969,
74,11 & 19,BI SPOTCLN PH NWD,VS D74 DISPLAY BISSELL SPOTCLEAN PORTBLE,1112023766,566579034,GNFR,100635872,
74,11 & 19,BI LITTLEGRN PRO NWD,VS D74 DISPLAY BISSELL LITTLE GREEN PRO,1112024704,568875057,GNFR,100641101,
74,11 & 19,HV POWER DASH NWD,VS D74 DISPLAY HOOVER POWER DASH,7350252189,573062664,GNFR,100646705,
74,11 & 19,BI LG NWD,VS D74 DISPLAY BISSELL LITTLE GREEN NWD,1112026531,597284286,GNFR,100674975,
74,11 & 19,BI REVOLUTION PT NWD,VS D74 DISPLAY BISSELL REV PET PRO NWD,1112023460,556969463,GNFR,100674976,
74,11 & 19,HV PS XL NWD,VS D74 DISPLAY HOOVER POWERSCRUB XL NWD,7350204857,599787410,GNFR,100678906,
74,11 & 19,BISELL FLOORCARE FIXTURE DISPLAY,VS D74 DISPLAY PDC DISPLAY 22IN,1112026636,596396632,GNFR,100673247,
74,11 & 19,POWERFORCE PET XL NW,VS D74 DISPLAY POWERFORCE PET XL NWD,1112027274,666888134,GNFR,100702072,
74,11 & 19,EXTRC SS DSPEX200WMP,VS D74 DISPLAY SHARK DSPEX200WMP NWD,62235662278,661883358,GNFR,100695007,
74,12,FLOOR ONE S2 NWD,VS D74 DISPLAY TINECO FLOOR ONE S2 NWD,19484610073,652142747,GNFR,100683779,
74,12,TINECO IFLOOR 2 NWD,VS D74 DISPLAY TINECO IFLOOR2 NWD,19484610033,594229884,GNFR,100672966,
74,12,SH STM PCKT MOP NWD,VS D74 DISPLAY SHARK SE460 NWD,62235654931,562989465,GNFR,100685896,
74,12,BI CROSSWAVE HS NWD,VS D74 DISPLAY BI CROSSWAVE HS NWD,1112027062,654094346,GNFR,100685957,
74,12,BI CROSSWAVE HF3 NWD,VS D74 DISPLAY BISSELL CROSSWAVE HF3 NWD,1112027113,652993876,GNFR,100683844,
74,12,BI POWERFRESH NWD,VS D74 DISPLAY POWERFRESH STEAM MOP,1112025964,587114826,GNFR,100667491,
74,12,HV WASHVAC DISPLAY,VS D74 DISPLAY HV WASHVAC DISPLAY,7350205240,655679466,GNFR,100689074,
74,12,WD160 VC DSP,VS D74 DISPLAY SHARK WD160 DISPLAY,62235664611,667827234,GNFR,100704429,
74,12,SHK DSPWD260WMP,VS D74 DISPLAY SHARK WD260 DISPLAY,62235664612,667815325,GNFR,100704460,
74,12 & 19,BI CROSSWAVE PET NWD,VS D74 DISPLAY BISSELL CROSSWAVE PET,1112024366,566579033,GNFR,100635871,
74,12 & 19,SH 3D COMPLETE NWD,VS D74 DISPLAY SHARK VACMOP 10IN NWD,62235656228,578189561,GNFR,100654329,
74,12 & 19,CROSSWAVE HARD FLOOR,VS D74 DISPLAY CROSSWAVE HARD FLOOR NWD,1112027459,661521189,GNFR,100694308,
74,13,BI PF BAGGED NWD,VS D74 DISPLAY BISSELL PF BAGGED,1112023364,555597974,GNFR,100635856,
74,13,BI SWIVEL REWIND NWD,VS D74 DISPLAY BISSELL SWIVEL REWIND,1112024258,568875059,GNFR,100635857,
74,13,BI PF CMP TURBO NWD,VS D74 DISPLAY BISSELL PF COMPACT TURBO,1112025029,572764062,GNFR,100646697,
74,13,DD POWER MAX NWD,VS D74 DISPLAY DD POWER MAX NWD,4603490499,655653673,GNFR,100689002,
