STORE_NBR,Kayak On Hands Qty,Total On Order Qty,Season to Date Sales,TY Planned Forecasted Sales,LY Total Sales
1187,0,0,0,0,19
1188,0,0,0,0,0
1189,0,0,0,0,3
1190,13,1,2,92,27
1191,10,0,0,32,17
1192,19,0,0,85,39
1193,21,0,4,65,32
1194,20,5,3,82,64
1195,22,0,9,145,77
1196,8,0,1,15,2
1197,12,0,0,45,15
1198,14,1,0,29,13
1199,39,0,2,91,54
1200,0,0,0,0,0
1201,12,0,5,45,30
1202,2,0,0,110,88
1203,6,0,6,33,12
1204,10,2,2,59,21
1205,15,0,4,89,46
1206,18,0,0,43,4
1207,26,0,15,133,65
1209,7,4,2,79,18
1210,5,8,0,47,21
1211,0,0,0,39,20
1212,16,0,1,50,27
1213,9,0,8,72,52
1214,0,0,0,0,2
1215,13,3,7,62,35
1216,2,0,0,0,-1
1217,20,8,5,147,74
1218,0,0,0,0,0
1219,23,0,4,68,8
1220,13,0,0,43,2
1221,10,1,1,54,32
1222,12,0,12,47,26
1223,28,0,2,62,29
1224,8,0,3,54,18
1225,36,0,2,72,50
1226,22,6,7,120,112
1227,25,0,6,35,15
1228,1,0,0,0,0
1229,23,0,1,44,25
1230,215,19,12,776,447
1231,0,0,0,0,11
1232,38,4,6,99,55
1233,12,4,7,107,55
1234,15,6,3,86,46
1235,0,0,0,0,0
1236,12,0,3,45,12
1237,20,0,1,76,30
1238,1,0,0,0,0
1239,0,0,0,0,0
1240,15,3,5,146,69
1241,16,15,3,86,52
1242,16,0,1,89,26
1243,12,2,0,81,43
1244,4,3,0,14,4
1245,16,0,7,56,27
1247,122,22,15,327,159
1248,1,0,0,0,0
1249,24,0,2,67,37
1252,21,0,1,103,61
1253,17,1,0,91,23
1254,32,2,6,81,38
1255,12,0,0,14,7
1256,0,0,0,0,0
1257,21,1,0,56,18
1259,112,13,3,195,169
1260,11,3,2,62,34
1261,11,0,0,36,19
1263,19,4,2,71,38
1264,0,0,0,0,0
1265,0,0,0,0,0
1266,1,0,1,0,0
1267,1,0,0,57,24
1268,36,0,2,43,23
1270,0,0,0,0,0
1271,17,0,1,94,56
1272,0,0,0,0,0
1273,18,0,2,82,37
1274,0,0,0,0,0
1275,0,0,0,0,0
1276,0,0,0,49,22
1277,19,0,1,75,52
1279,0,0,0,0,0
1280,26,4,8,133,75
1281,13,3,3,83,28
1282,0,0,0,0,5
1283,15,0,6,72,43
1284,16,0,4,34,19
1285,18,18,4,94,57
1286,0,0,0,0,4
1287,8,3,0,47,13
1288,10,0,0,76,44
1289,7,16,0,107,106
1290,44,4,0,157,33
1291,17,3,1,112,59
1292,89,0,19,354,134
1293,4,0,0,11,1
1294,3,0,0,0,11
1295,55,3,5,75,46
1296,0,0,0,0,0
1297,71,0,77,181,176
1298,14,0,0,71,18
1299,252,9,24,881,529
1300,12,0,3,49,23
1301,20,4,1,115,113
1302,90,15,10,966,192
1303,26,7,0,125,29
1304,8,0,3,166,42
1305,1,0,0,40,20
1306,0,0,0,0,0
1307,0,0,0,5,3
1308,0,0,0,0,0
1309,18,1,2,104,49
1310,2,6,0,69,28
1311,13,0,1,36,11
1312,10,0,0,108,14
1313,0,0,0,0,0
1314,12,0,6,28,15
1315,42,0,2,131,129
1316,2,0,0,57,23
1317,21,0,2,53,23
1318,18,2,1,59,29
1319,45,8,2,135,88
1320,10,2,2,72,44
1321,22,0,0,70,17
1322,8,4,3,76,33
1323,0,0,0,0,0
1324,20,0,5,0,57
1325,0,0,0,0,0
1326,20,11,7,60,57
1327,6,10,0,83,45
1328,159,0,3,0,80
1329,0,0,0,0,32
1330,0,0,0,0,3
1331,4,16,0,98,53
1332,1,0,0,0,17
1333,0,0,0,0,0
1334,0,0,0,0,0
1335,17,6,12,271,71
1336,7,0,1,59,25
1337,17,8,5,147,56
1338,2,0,0,0,-1
1339,22,5,1,71,33
1340,0,0,0,0,0
1341,10,1,2,55,26
1342,12,3,0,13,5
1344,55,2,0,271,120
1345,36,11,2,92,53
1346,25,0,0,73,44
1347,0,0,0,0,0
1348,59,0,4,167,157
1349,0,0,0,0,1
1350,9,4,1,100,61
1351,11,2,2,105,39
1352,13,0,0,28,14
1353,1,0,0,0,0
1354,15,0,3,28,15
1355,172,0,16,270,158
1356,0,0,0,0,0
1357,0,0,0,0,0
1358,28,0,3,111,47
1359,28,0,2,61,12
1360,111,0,1,156,147
1361,0,0,0,0,0
1362,68,0,7,145,78
1363,20,0,2,45,19
1364,112,12,36,339,159
1365,10,0,7,62,33
1366,1,9,0,45,22
1367,15,0,5,38,19
1368,0,150,0,0,36
1369,220,14,4,546,294
1370,99,4,33,162,83
1371,6,8,1,35,24
1372,0,0,0,0,0
1373,1,0,0,0,1
1374,0,0,0,0,2
1375,30,0,8,136,106
1376,18,2,1,94,45
1377,1,0,0,48,26
1378,2,0,2,100,35
1379,15,0,1,31,22
1380,0,0,0,0,0
1381,175,11,47,230,166
1382,121,9,6,195,104
1383,146,0,7,185,88
1384,20,0,2,106,72
1385,8,4,0,40,27
1386,3,0,0,80,36
1387,15,0,0,20,6
1388,0,0,0,0,4
1389,0,0,0,0,8
1390,12,0,7,71,52
1391,16,0,1,84,32
1392,25,0,0,0,24
1393,12,15,6,75,45
1394,0,0,0,30,13
1395,0,0,0,0,0
1396,0,0,0,64,21
1397,46,2,2,103,50
1398,0,0,0,0,0
1399,4,4,1,75,48
1400,10,0,7,78,19
1401,0,0,0,0,0
1403,14,2,3,81,77
1404,2,0,0,51,21
1405,6,0,0,13,13
1406,12,2,0,76,43
1407,2,16,1,102,48
1408,11,0,2,60,26
1409,0,0,0,0,0
1410,6,17,0,103,51
1411,0,0,0,0,1
1412,0,0,0,0,7
1413,4,0,0,117,12
1414,0,0,0,0,0
1415,47,18,5,545,281
1416,5,0,0,46,29
1417,173,16,27,683,368
1418,0,0,0,0,0
1419,0,0,0,0,0
1420,0,0,0,0,0
1421,0,0,0,0,0
1422,17,0,0,101,48
1423,0,0,0,0,0
1424,11,0,3,70,46
1425,0,0,0,0,0
1426,4,14,1,96,43
1427,27,125,3,266,130
1428,15,0,1,113,49
1429,2,10,0,4,2
1430,1,0,0,91,19
1431,0,0,0,0,2
1432,26,0,2,131,129
1433,2,8,0,55,29
1434,13,0,4,71,39
1435,13,0,4,227,151
1436,6,0,2,27,15
1437,0,0,0,0,0
1438,196,8,8,267,173
1439,202,9,6,468,153
1440,136,4,12,305,138
1441,3,9,0,36,19
1442,144,4,8,226,126
1443,5,8,0,45,33
1444,9,0,5,68,32
1445,18,16,1,117,108
1446,38,0,0,156,95
1447,21,7,2,144,101
1448,2,15,0,104,54
1449,1,0,0,74,73
1450,16,18,5,124,76
1451,0,0,0,0,0
1452,7,4,0,25,0
1453,0,0,0,90,47
1454,8,11,9,77,46
1455,0,0,0,0,0
1456,3,0,0,0,112
1457,92,4,0,565,443
1458,45,0,28,131,88
1459,0,0,0,0,0
1460,9,7,1,66,32
1461,131,5,11,274,219
1462,12,0,2,47,16
1463,0,0,0,0,1
1464,4,4,3,15,6
1465,16,9,0,79,44
1466,107,16,26,214,131
1467,21,0,4,88,27
1468,12,5,1,52,27
1469,15,0,4,49,29
1470,12,3,0,94,42
1471,0,0,0,0,0
1472,7,3,8,63,35
1473,0,0,0,0,0
1474,17,3,25,121,61
1475,0,0,0,0,0
1476,5,9,0,62,20
1477,149,0,8,575,258
1478,3,15,0,110,53
1479,7,0,0,0,141
1480,0,0,0,0,0
1481,0,0,0,0,1
1482,9,0,1,39,4
1483,61,13,1,157,156
1485,73,0,1,327,200
1486,25,10,2,88,50
1487,0,0,0,110,42
1488,13,0,0,9,8
1489,0,0,0,0,0
1490,0,0,0,0,0
1491,9,0,10,305,143
1492,0,0,0,0,0
1493,10,0,1,23,4
1494,11,1,2,17,11
1495,0,0,0,0,0
1496,7,7,1,81,18
1497,0,0,0,0,0
1498,5,5,1,28,12
1499,150,0,2,497,295
1500,21,7,1,106,42
1501,0,0,0,0,0
1502,21,5,0,48,29
1503,0,0,0,0,0
1504,0,0,0,0,0
1505,56,119,3,719,374
1506,15,13,5,80,43
1507,10,7,2,40,24
1508,52,0,0,323,181
1509,8,7,0,38,16
1510,3,6,0,43,25
1511,2,0,0,0,0
1512,0,0,0,0,0
1513,7,0,5,67,34
1514,4,5,1,61,19
1515,0,0,0,0,0
1516,45,2,3,125,63
1517,9,0,1,31,8
1518,0,0,0,0,0
1519,21,168,1,90,86
1520,16,0,0,54,36
1521,0,0,0,0,0
1522,9,2,3,64,31
1523,15,5,0,58,33
1524,14,0,2,30,19
1525,13,4,2,45,27
1526,10,8,1,69,25
1527,20,6,2,108,42
1528,10,7,0,49,29
1529,24,2,9,264,181
1530,12,4,0,32,17
1531,0,0,0,57,27
1532,0,0,0,0,0
1533,0,0,0,0,-2
1534,17,0,3,86,61
1535,6,0,5,59,22
1536,134,0,35,225,128
1537,10,0,5,56,25
1538,11,0,0,41,29
1539,0,0,0,0,0
1540,17,0,3,57,52
1541,11,0,1,51,15
1542,56,0,1,545,340
1543,37,0,1,241,152
1544,7,5,2,86,53
1545,0,0,0,0,5
1546,0,0,0,0,0
1547,2,0,0,179,27
1548,0,0,0,0,0
1549,0,0,0,0,0
1550,39,2,0,132,95
1551,0,0,0,0,0
1552,7,4,0,51,20
1553,0,0,0,0,0
1554,9,3,0,75,39
1555,1,0,0,0,15
1556,0,0,0,0,0
1557,0,0,0,0,0
1558,8,0,1,20,14
1559,0,0,0,0,0
1560,8,0,1,54,21
1561,0,0,0,0,0
1562,0,0,0,0,0
1563,0,0,0,0,0
1564,2,139,0,77,55
1565,220,0,1,445,298
1566,5,0,4,124,85
1567,31,0,2,135,74
1568,23,2,7,293,122
1569,0,0,0,0,0
1570,0,0,0,0,0
1571,1,0,0,112,29
1572,234,16,0,705,494
1573,51,0,8,92,95
1574,0,0,0,0,21
1575,177,18,15,722,377
1576,1,0,0,63,31
1577,21,4,3,91,44
1578,11,0,1,55,17
1579,0,0,0,0,0
1580,0,0,0,0,0
1581,18,5,4,86,35
1583,38,0,5,90,39
1584,0,0,0,0,-1
1585,22,0,5,158,145
1586,0,0,0,0,0
1587,30,0,4,77,39
1588,7,0,1,77,37
1589,2,0,0,0,0
1590,15,2,1,90,15
1591,0,0,0,0,2
1592,7,0,0,42,35
1593,9,0,3,107,51
1594,0,19,0,138,55
1595,0,0,0,0,0
1596,0,0,0,0,0
1597,10,2,2,41,29
1598,0,0,0,0,0
1599,0,0,0,0,0
1600,0,0,0,0,0
1601,0,0,0,0,0
1602,12,8,1,21,11
1603,0,0,0,0,0
1604,64,0,8,209,133
1605,10,0,1,39,10
1606,20,0,4,110,36
1607,0,0,0,0,1
1608,204,12,2,288,199
1609,26,14,1,232,132
1610,5,4,1,71,31
1611,32,0,3,244,115
1612,19,2,3,91,52
1613,8,3,0,22,17
1614,9,0,1,20,12
1615,0,0,0,0,6
1616,46,117,1,275,145
1617,44,0,0,135,117
1618,0,0,0,0,0
1619,7,8,0,65,9
1620,2,0,0,0,35
1621,9,16,8,93,53
1622,2,9,0,78,28
1623,4,12,0,57,31
1624,14,0,1,63,35
1625,0,0,0,0,38
1626,12,0,0,41,15
1627,17,2,0,50,35
1628,7,13,0,89,24
1629,0,0,0,0,0
1630,72,3,3,97,50
1631,13,3,0,40,21
1632,20,4,0,161,153
1633,14,0,1,104,52
1634,24,0,2,89,44
1635,0,0,0,36,16
1636,16,0,0,148,144
1637,0,0,0,0,0
1638,20,0,3,52,22
1639,0,0,0,93,44
1640,0,0,0,0,0
1641,13,0,0,53,10
1642,6,0,2,109,41
1643,0,0,0,0,0
1644,5,2,7,78,30
1645,14,0,1,87,46
1646,0,0,0,0,0
1647,1,0,0,0,8
1648,145,16,8,375,191
1649,18,4,1,90,51
1650,0,0,0,0,15
1651,22,3,1,71,35
1652,5,20,1,70,37
1653,10,4,1,121,62
1654,35,14,0,474,295
1655,3,10,0,49,18
1656,23,4,2,120,72
1657,4,0,3,61,32
1658,16,0,3,47,15
1659,45,0,0,104,78
1660,0,0,0,0,0
1661,11,0,3,41,19
1662,7,4,2,76,16
1663,16,3,5,113,57
1664,14,0,0,52,14
1665,0,0,0,0,10
1666,1,0,0,0,5
1667,1,0,0,0,9
1668,0,0,0,37,20
1669,21,7,3,135,62
1670,0,0,0,0,3
1671,15,6,0,97,21
1672,13,3,4,56,29
1673,20,0,1,276,149
1674,10,3,1,73,38
1675,0,0,0,0,9
1676,1,0,0,0,0
1677,11,10,1,67,53
1678,2,0,0,80,39
1679,19,0,3,136,134
1680,1,0,0,0,0
1681,0,0,0,0,0
1682,17,0,0,62,22
1683,0,0,0,0,0
1684,7,2,2,70,28
1685,103,0,0,76,53
1686,18,0,4,68,46
1687,11,6,1,56,32
1688,13,6,0,111,24
1689,26,0,2,92,58
1690,0,0,0,0,0
1691,0,0,0,0,0
1692,0,0,0,0,0
1693,0,0,0,0,-2
1694,13,4,4,49,24
1695,31,0,1,108,83
1696,21,0,0,168,63
1697,12,3,0,65,37
1698,56,19,1,591,372
1699,99,4,0,151,140
1700,6,0,1,58,31
1701,0,0,0,0,0
1702,18,0,2,74,27
1703,11,3,0,65,24
1704,14,2,1,68,42
1705,3,11,0,86,86
1707,0,0,0,0,0
1708,38,0,3,135,118
1709,27,0,0,131,131
1710,0,0,0,0,0
1711,12,2,1,21,13
1712,12,0,3,53,24
1713,0,0,0,0,0
1714,22,3,2,145,119
1715,23,8,5,78,36
1716,0,0,0,0,0
1717,0,0,0,0,1
1718,0,0,0,0,0
1719,13,0,1,170,93
1720,13,0,0,11,5
1721,0,0,0,0,0
1722,13,2,0,59,27
1723,12,15,5,87,50
1724,3,8,0,94,13
1726,5,3,1,79,38
1727,1,7,0,27,14
1728,0,0,0,0,0
1729,1,0,0,0,31
1730,9,0,0,159,45
1731,9,0,0,0,29
1732,0,0,0,0,0
1733,10,0,2,77,40
1734,0,0,0,0,0
1735,0,0,0,0,0
1736,18,3,1,45,27
1737,0,0,0,0,0
1738,0,0,0,0,1
1739,11,2,2,77,33
1740,0,0,0,0,0
1741,24,12,11,106,69
1742,38,5,2,99,57
1743,25,3,4,129,62
1744,10,11,1,89,50
1745,0,0,0,0,0
1746,0,0,0,0,-1
1747,0,0,0,0,0
1748,1,0,0,0,12
1749,48,7,5,239,136
1750,2,11,0,36,18
1751,3,0,3,8,4
1752,8,0,0,70,27
1753,13,2,0,60,31
1754,4,0,0,55,27
1755,48,3,3,98,52
1756,0,0,0,0,0
1757,10,2,3,38,22
1758,0,0,0,0,0
1759,13,10,3,75,48
1760,142,0,6,152,150
1761,0,0,0,0,0
1762,30,4,0,133,54
1763,11,6,9,115,60
1764,0,0,0,0,0
1765,0,0,0,0,31
1766,0,0,0,0,1
1767,139,0,22,610,203
1768,37,0,3,102,57
1769,25,1,1,71,31
1770,13,5,2,30,14
1771,3,0,0,51,35
1772,246,30,7,934,554
1773,10,0,0,15,6
1774,11,0,3,34,13
1775,18,10,8,120,73
1776,0,0,0,61,37
1777,0,0,0,0,2
1778,32,4,4,254,128
1779,0,0,0,0,0
1780,5,2,2,49,26
1781,24,0,0,500,196
1782,2,14,0,141,87
1783,10,1,1,73,29
1784,0,0,0,0,2
1785,21,4,0,68,44
1786,5,2,2,26,12
1787,16,0,2,137,134
1788,22,6,0,44,28
1789,4,114,4,130,124
1790,11,0,0,138,47
1791,15,0,1,114,113
1792,14,4,0,78,26
1793,2,0,0,0,97
1794,29,3,3,166,78
1795,9,0,1,30,17
1796,38,5,2,243,123
1797,53,6,7,398,177
1798,9,0,2,75,40
1799,0,0,0,69,56
1800,0,0,0,0,0
1801,26,0,1,63,11
1802,8,6,3,51,27
1803,0,0,0,0,0
1804,0,0,0,0,0
1805,0,0,0,0,0
1806,2,0,2,143,142
1807,19,6,1,132,45
1808,71,4,1,105,75
1809,84,0,8,599,506
1810,31,16,0,61,36
1811,9,0,0,10,4
1812,2,13,0,47,19
1813,0,0,0,0,2
1814,0,0,0,0,0
1815,12,0,0,73,46
1816,1,0,0,0,1
1817,47,31,10,358,195
1819,11,0,6,86,52
1820,24,3,2,86,50
1821,0,0,0,0,0
1822,7,3,6,23,22
1823,0,0,0,0,0
1825,0,0,0,0,0
1826,7,0,0,0,5
1827,34,0,0,66,57
1828,8,0,0,87,37
1829,11,0,0,67,16
1830,18,13,2,112,112
1831,4,8,0,69,39
1832,0,0,0,0,0
1833,6,2,1,50,28
1834,140,14,2,211,113
1835,5,20,0,69,44
1836,9,0,0,57,20
1837,0,0,0,0,0
1838,0,0,0,0,0
1839,0,0,0,0,0
1840,51,0,4,90,48
1841,10,0,0,30,19
1842,0,0,0,0,0
1843,0,0,0,0,55
1844,20,12,0,99,49
1845,9,2,4,57,25
1846,0,0,0,0,0
1847,6,0,11,71,28
1848,0,0,0,0,0
1849,8,4,1,49,11
1850,28,1,0,54,35
1851,11,0,0,3,3
1852,0,0,0,0,0
1853,9,0,0,64,29
1854,6,2,4,0,33
1855,9,2,3,56,32
1856,34,6,11,262,139
1857,12,3,2,34,4
1858,0,0,0,0,0
1859,7,0,1,40,25
1860,0,0,0,0,0
1861,7,2,0,42,21
1862,0,0,0,0,0
1863,0,0,0,0,0
1864,0,0,0,0,0
1865,0,0,0,0,0
1866,18,8,5,135,67
1867,0,0,0,0,1
1868,19,0,3,144,144
1869,30,3,0,59,38
1870,2,0,0,0,20
1871,83,0,1,739,427
1872,288,16,13,983,758
1873,0,0,0,0,0
1874,18,0,3,147,38
1875,18,2,0,118,75
1876,37,6,4,145,132
1877,19,0,3,76,38
1878,240,16,7,606,437
1879,0,0,0,0,0
1880,121,17,7,354,142
1881,0,0,0,0,7
1882,0,0,0,0,0
1883,0,0,0,0,0
1884,8,14,0,75,34
1885,8,2,3,51,22
1886,16,4,14,139,104
1887,39,4,9,262,141
1888,108,0,16,145,83
1889,2,2,0,0,49
1890,13,4,8,75,52
1891,4,6,0,37,25
1892,0,0,0,0,0
1893,0,0,0,0,2
1894,6,12,0,134,21
1895,0,0,0,0,0
1896,26,0,1,117,56
1897,0,0,0,0,0
1898,0,0,0,0,0
1899,0,0,0,0,15
1900,261,16,6,595,408
1901,175,8,6,373,298
1902,121,6,9,295,212
1903,43,17,1,138,67
1904,0,0,0,0,-1
1905,20,0,2,0,159
1906,23,6,2,66,49
1907,11,13,0,97,46
1908,0,0,0,0,-2
1909,7,11,0,167,85
1910,83,2,2,170,157
1911,2,8,1,60,39
1912,0,0,0,0,0
1913,1,0,0,0,10
1914,0,0,0,0,0
1915,0,0,0,0,0
1916,11,0,0,14,8
1917,30,0,7,88,67
1918,17,6,6,100,57
1919,0,0,0,0,3
1920,0,0,0,0,0
1921,38,14,2,135,64
1922,8,0,0,57,27
1923,7,0,5,89,54
1924,14,12,0,55,17
1925,117,22,8,508,365
1926,1,0,0,0,7
1927,0,0,0,0,0
1928,0,0,0,0,0
1929,23,0,0,162,161
1930,24,6,0,92,49
1931,92,1,0,774,520
1932,62,16,0,303,170
1933,0,0,0,0,0
1934,16,10,0,82,49
1935,0,0,0,0,0
1936,11,0,2,90,79
1937,0,0,0,0,0
1938,0,0,0,0,0
1939,35,6,5,383,215
1940,10,4,1,106,26
1941,0,0,0,0,0
1942,6,0,0,144,33
1943,7,8,0,59,15
1945,37,5,5,145,110
1946,108,0,1,697,387
1947,215,54,3,759,629
1948,0,0,0,0,2
1949,49,7,1,430,240
1950,0,0,0,0,0
1951,139,6,40,271,148
1952,0,0,0,0,0
1953,0,0,0,0,0
1954,19,0,2,154,153
1955,-1,0,0,80,39
1956,28,0,0,155,84
1957,5,2,1,47,18
1958,2,0,0,0,2
1959,0,0,0,0,1
1960,0,0,0,0,17
1961,4,5,0,48,30
1962,5,12,0,106,45
1963,75,0,9,91,54
1964,58,4,3,148,114
1965,6,6,4,53,33
1966,7,10,0,86,79
1967,3,6,1,51,29
1968,0,0,0,0,0
1969,8,0,0,46,14
1970,0,0,0,0,3
1971,5,0,6,60,30
1972,19,0,1,81,28
1973,37,0,0,149,142
1974,0,0,0,0,0
1975,40,4,3,172,147
1976,4,0,0,0,17
1977,135,109,0,134,134
1978,2,0,0,261,176
1979,174,4,10,138,86
1980,43,5,0,219,98
1981,0,0,0,0,0
1982,0,0,0,0,21
1983,44,0,66,107,67
1984,16,8,0,71,44
1985,4,3,1,27,14
1986,0,0,0,0,0
1987,9,0,3,114,115
1988,29,6,1,122,49
1989,0,0,0,0,0
1990,0,0,0,0,0
1991,0,0,0,0,-1
1992,8,0,2,19,9
1993,5,9,2,94,51
1994,18,12,1,120,68
1995,108,5,25,165,160
1996,13,0,1,53,17
1997,8,7,1,54,30
1998,0,0,0,0,0
1999,12,4,4,83,81
2000,12,6,2,173,35
2001,31,0,0,42,19
2002,14,0,0,30,15
2003,2,0,0,0,0
2004,3,0,0,65,18
2005,0,0,0,0,1
2006,32,18,3,274,128
2007,65,51,8,800,473
2008,7,0,0,0,20
2009,0,0,0,0,1
2010,21,0,0,146,97
2012,0,0,0,0,-1
2013,40,5,11,248,173
2014,96,0,3,398,347
2015,0,0,0,0,0
2016,157,35,10,811,421
2019,8,2,2,49,25
2020,0,0,0,0,0
2021,26,6,1,52,25
2022,2,6,3,58,40
2023,19,3,1,65,41
2024,7,20,0,101,39
2025,29,0,2,77,35
2026,26,2,9,23,20
2027,13,3,0,83,41
2028,0,0,0,0,1
2030,111,0,2,624,388
2031,0,0,0,0,0
2032,9,0,0,39,23
2033,12,2,0,43,32
2035,2,0,0,0,24
2036,82,128,19,754,576
2037,93,43,3,1132,639
2038,11,0,0,43,20
2039,0,0,0,0,-1
2040,0,0,0,0,2
2041,0,0,0,0,0
2043,11,0,0,143,143
2044,126,7,6,233,186
2045,0,0,0,0,7
2046,36,12,10,286,166
2047,47,5,2,216,121
2048,18,3,0,50,23
2049,1,0,0,0,15
2050,146,0,3,133,88
2051,0,0,0,0,1
2052,43,7,4,116,95
2053,57,7,2,149,87
2054,29,3,5,107,64
2055,38,4,3,161,94
2056,10,8,1,56,29
2057,16,5,3,109,62
2058,0,0,0,0,0
2059,0,0,0,0,0
2061,5,0,2,152,33
2062,7,0,0,63,35
2063,13,3,5,85,35
2064,4,23,1,108,54
2065,15,2,2,144,26
2066,0,0,0,0,0
2067,2,4,6,0,39
2068,18,4,7,85,56
2069,154,6,3,153,144
2070,4,0,2,300,191
2071,28,0,0,899,457
2072,9,0,8,0,9
2073,2,0,0,0,0
2074,9,0,0,1358,1126
2075,281,46,4,978,636
2077,14,0,4,149,73
2078,52,137,5,324,145
2079,15,0,0,241,137
2080,1,0,0,0,17
2081,11,0,7,71,39
2082,0,0,0,0,0
2083,7,2,1,68,35
2084,197,16,0,724,609
2085,3,3,17,30,31
2086,0,0,0,0,3
2087,0,0,0,0,0
2088,6,0,3,194,68
2089,9,0,3,86,34
2090,5,22,0,76,46
2091,7,0,4,25,14
2092,14,0,0,158,139
2093,5,10,0,92,38
2094,24,0,0,69,36
2095,27,8,4,121,124
2096,0,0,0,0,2
2097,10,8,1,143,27
2098,0,0,0,0,0
2099,11,0,-1,0,19
2100,5,0,0,73,34
2101,18,10,1,154,151
2102,14,0,0,127,127
2103,0,0,0,0,0
2104,6,12,0,57,37
2105,0,0,0,0,0
2106,21,6,0,92,49
2107,5,0,0,133,133
2108,31,5,0,71,36
2109,12,3,3,61,26
2110,0,0,0,0,0
2111,16,0,4,60,28
2112,15,3,3,92,54
2113,0,0,0,0,0
2114,45,0,8,100,55
2115,12,14,2,123,93
2116,97,0,7,625,399
2117,9,0,0,28,7
2118,19,4,1,56,24
2119,14,3,0,23,5
2120,34,0,0,324,190
2121,114,54,12,1160,963
2122,0,0,0,0,0
2123,0,0,0,0,0
2124,0,0,0,0,0
2125,0,0,0,0,0
2126,0,0,0,0,-1
2127,6,0,0,94,45
2128,6,3,3,50,32
2129,40,3,6,96,92
2130,15,5,1,136,35
2131,13,7,0,33,18
2132,3,0,0,0,0
2133,14,1,0,22,7
2134,0,0,0,0,0
2135,7,10,0,53,26
2136,6,2,0,105,27
2137,0,0,0,0,0
2138,62,6,3,586,135
2139,0,0,0,0,4
2140,93,19,0,660,372
2141,1,0,0,0,0
2142,36,5,0,117,52
2143,30,4,7,210,182
2144,5,7,0,103,38
2145,0,0,0,0,4
2146,16,6,0,69,21
2147,36,0,1,821,404
2149,6,15,1,176,61
2150,35,0,0,73,32
2151,0,0,1,0,1
2152,0,0,0,0,1
2153,24,5,1,92,67
2154,0,0,0,0,0
2155,19,0,4,187,80
2156,7,12,0,44,22
2157,13,5,1,67,19
2158,0,0,0,0,0
2159,56,4,2,337,150
2160,0,0,0,0,0
2161,11,3,0,23,13
2163,0,0,0,0,2
2164,69,6,4,441,343
2166,4,7,0,51,51
2167,0,0,0,0,1
2169,4,130,1,248,143
2170,18,5,2,52,22
2174,7,7,0,40,20
2175,128,140,3,522,290
2176,17,3,6,38,17
2177,0,0,0,0,0
2178,18,5,0,69,36
2180,12,5,1,36,20
2181,0,0,0,0,0
2183,56,23,0,420,331
2184,18,4,5,45,23
2185,40,4,5,238,119
2187,15,6,0,114,111
2188,124,0,2,556,445
2189,22,9,0,133,66
2190,15,5,0,110,45
2191,9,0,0,57,19
2192,14,0,0,157,130
2193,19,3,5,38,19
2194,0,0,0,0,0
2195,9,2,7,54,24
2196,56,35,9,821,421
2197,14,2,0,88,71
2198,0,0,0,0,1
2199,30,129,5,460,155
2200,22,4,1,80,29
2202,77,13,2,211,154
2204,0,0,0,0,0
2205,15,3,0,64,36
2206,22,0,1,57,29
2207,0,0,0,0,0
2208,3,3,7,47,21
2209,0,11,0,94,20
2210,16,8,0,90,29
2211,0,0,0,0,0
2213,3,8,0,24,13
2214,4,2,0,31,9
2215,0,0,0,0,0
2218,22,0,0,28,12
2221,67,126,9,466,166
2222,13,5,1,32,8
2223,0,0,0,0,3
2224,3,6,0,51,27
2225,15,4,0,33,17
2226,0,0,0,0,0
2227,0,0,0,0,0
2228,5,10,0,131,47
2230,5,0,0,0,3
2231,0,0,0,0,0
2232,10,14,0,59,31
2233,0,0,0,0,0
2234,11,12,0,111,51
2236,16,6,5,64,39
2237,7,2,5,35,16
2238,9,0,0,74,38
2239,1,0,0,0,0
2240,14,2,3,0,35
2241,0,0,0,0,4
2242,0,0,0,0,0
2243,163,39,3,617,431
2244,9,14,3,79,47
2245,12,0,5,48,20
2247,0,0,0,0,0
2248,0,0,0,0,0
2249,44,41,4,721,509
2250,0,0,0,0,0
2251,0,0,0,0,0
2252,0,0,0,0,4
2253,12,0,3,60,35
2254,0,0,0,0,6
2255,18,0,2,0,36
2256,13,3,1,67,20
2257,0,0,0,0,-1
2258,9,0,0,15,10
2259,330,54,28,1316,923
2261,12,3,4,71,44
2262,11,11,0,265,45
2263,0,0,0,0,6
2264,6,6,0,44,24
2265,0,0,0,0,3
2266,0,0,0,0,0
2267,0,0,0,0,0
2269,4,0,0,0,109
2270,66,5,10,267,149
2271,9,0,0,46,32
2272,8,3,4,49,20
2273,8,0,0,64,25
2274,10,0,9,200,142
2275,0,0,0,0,0
2276,4,0,0,120,119
2277,14,0,3,72,41
2278,29,3,5,149,90
2279,0,0,0,0,0
2280,0,0,0,0,0
2281,0,0,0,0,0
2282,9,8,0,67,36
2283,18,5,3,125,23
2284,5,11,1,62,30
2285,9,14,1,134,100
2286,4,10,2,97,26
2287,8,2,0,66,24
2288,0,0,0,0,0
2289,40,0,0,217,156
2290,0,0,0,0,0
2291,17,0,1,186,37
2292,0,0,0,0,0
2293,38,0,6,239,129
2294,0,13,0,63,27
2295,8,0,0,42,15
2297,22,0,2,0,9
2299,3,8,0,80,29
2300,0,0,0,0,-1
2302,4,17,3,0,25
2306,17,3,4,41,20
2307,58,0,3,124,81
2308,3,0,0,80,58
2309,0,0,0,0,0
