Region,Market,Store,Actual Install Scheduled Date
20,208,2063,7/22/2025
21,223,2124,7/22/2025
11,146,677,7/22/2025
12,122,1466,7/22/2025
12,123,4223,7/22/2025
5,51,202,7/22/2025
6,62,915,7/22/2025
54,582,2511,7/22/2025
20,311,3772,7/22/2025
75,315,4697,7/22/2025
75,289,5253,7/22/2025
60,473,2187,7/22/2025
22,234,1823,7/22/2025
76,231,2059,7/22/2025
22,167,2263,7/22/2025
14,1,1212,7/22/2025
60,472,5272,7/22/2025
17,226,1623,7/22/2025
7,77,757,7/22/2025
21,247,1378,7/22/2025
21,247,1425,7/22/2025
19,238,1576,7/22/2025
11,11,287,7/22/2025
22,232,2255,7/22/2025
4,37,643,7/22/2025
4,300,7243,7/22/2025
53,441,1274,7/22/2025
41,257,2654,7/22/2025
60,469,2188,7/22/2025
14,15,5845,7/23/2025
9,108,3858,7/23/2025
6,78,458,7/23/2025
46,370,1598,7/23/2025
11,329,91,7/23/2025
11,136,1468,7/23/2025
42,325,318,7/23/2025
3,93,538,7/23/2025
9,107,1087,7/23/2025
3,95,5772,7/23/2025
41,242,526,7/23/2025
41,254,694,7/23/2025
41,257,1234,7/23/2025
20,258,1505,7/23/2025
52,423,5992,7/23/2025
11,138,239,7/23/2025
17,175,2825,7/23/2025
17,577,5752,7/23/2025
7,82,2991,7/23/2025
53,440,1453,7/23/2025
47,381,4471,7/23/2025
12,5,375,7/23/2025
14,14,1174,7/23/2025
42,327,530,7/23/2025
58,365,1364,7/23/2025
46,373,3833,7/23/2025
46,370,5190,7/23/2025
25,266,1256,7/23/2025
25,275,1602,7/23/2025
41,243,7087,7/23/2025
47,406,770,7/23/2025
40,362,4475,7/23/2025
26,302,1236,7/23/2025
26,301,1379,7/23/2025
21,223,1463,7/23/2025
20,208,2211,7/23/2025
12,121,583,7/23/2025
11,146,675,7/23/2025
5,52,206,7/23/2025
6,62,546,7/23/2025
54,582,4689,7/23/2025
20,311,1302,7/23/2025
75,315,2565,7/23/2025
75,288,3831,7/23/2025
60,473,3754,7/23/2025
22,233,2519,7/23/2025
76,231,3228,7/23/2025
22,167,4687,7/23/2025
7,77,465,7/23/2025
14,2,2723,7/23/2025
60,472,5273,7/23/2025
76,292,2015,7/23/2025
26,298,5320,7/23/2025
19,238,1618,7/23/2025
21,247,1639,7/23/2025
21,248,1647,7/23/2025
20,317,2662,7/23/2025
20,229,2287,7/23/2025
53,441,1305,7/23/2025
60,469,2071,7/23/2025
42,324,85,7/23/2025
3,93,5326,7/24/2025
6,65,344,7/24/2025
13,46,146,7/24/2025
42,325,336,7/24/2025
47,381,3778,7/24/2025
3,101,767,7/24/2025
3,95,1029,7/24/2025
9,107,3348,7/24/2025
41,254,257,7/24/2025
41,257,1190,7/24/2025
41,242,7290,7/24/2025
52,423,5977,7/24/2025
11,138,305,7/24/2025
17,175,2633,7/24/2025
17,176,3292,7/24/2025
7,82,4163,7/24/2025
13,68,5287,7/24/2025
53,440,2271,7/24/2025
14,14,2760,7/24/2025
12,5,5197,7/24/2025
42,327,171,7/24/2025
46,372,2112,7/24/2025
58,365,4543,7/24/2025
46,372,5428,7/24/2025
25,275,343,7/24/2025
25,266,4529,7/24/2025
41,580,2563,7/24/2025
47,406,799,7/24/2025
44,410,1187,7/24/2025
26,302,3701,7/24/2025
26,301,5851,7/24/2025
21,223,1503,7/24/2025
20,208,2910,7/24/2025
11,146,107,7/24/2025
12,121,1467,7/24/2025
44,47,427,7/24/2025
6,84,437,7/24/2025
54,582,4696,7/24/2025
20,311,3480,7/24/2025
75,314,4636,7/24/2025
75,289,5488,7/24/2025
20,227,3838,7/24/2025
22,170,5131,7/24/2025
22,234,5888,7/24/2025
6,84,524,7/24/2025
75,312,2762,7/24/2025
60,514,3794,7/24/2025
76,292,5969,7/24/2025
75,314,1934,7/24/2025
41,243,1180,7/24/2025
21,248,1419,7/24/2025
21,246,1547,7/24/2025
12,124,2496,7/24/2025
20,229,1885,7/24/2025
22,232,2528,7/24/2025
9,109,5932,7/27/2025
6,59,4298,7/27/2025
9,107,1436,7/27/2025
4,37,4664,7/27/2025
41,256,1170,7/27/2025
54,389,962,7/27/2025
9,107,929,7/27/2025
3,104,967,7/27/2025
3,94,1182,7/27/2025
41,257,719,7/27/2025
41,254,3363,7/27/2025
52,423,1786,7/27/2025
11,136,1074,7/27/2025
22,178,2518,7/27/2025
17,161,2261,7/27/2025
7,81,1303,7/27/2025
6,59,1837,7/27/2025
53,196,2545,7/27/2025
54,391,3805,7/27/2025
75,291,5343,7/27/2025
11,11,715,7/27/2025
11,137,1100,7/27/2025
14,13,4330,7/27/2025
46,371,3799,7/27/2025
46,375,2270,7/27/2025
41,271,833,7/27/2025
25,267,1998,7/27/2025
25,273,5403,7/27/2025
26,309,877,7/27/2025
26,296,5346,7/27/2025
21,217,5203,7/27/2025
4,36,632,7/27/2025
4,36,3367,7/27/2025
11,145,94,7/27/2025
12,149,264,7/27/2025
44,349,420,7/27/2025
6,61,462,7/27/2025
54,582,5270,7/27/2025
22,285,4378,7/27/2025
60,476,5462,7/27/2025
56,399,2780,7/27/2025
22,232,1887,7/27/2025
22,170,3564,7/27/2025
20,227,4644,7/27/2025
14,3,301,7/27/2025
75,312,1243,7/27/2025
5,76,746,7/27/2025
13,503,249,7/27/2025
60,471,2450,7/27/2025
60,471,2596,7/27/2025
75,312,1652,7/27/2025
75,289,5922,7/27/2025
26,308,3503,7/27/2025
41,251,902,7/27/2025
41,243,922,7/27/2025
21,247,1294,7/27/2025
75,314,2705,7/27/2025
75,315,1344,7/27/2025
54,585,2752,7/27/2025
25,278,197,7/27/2025
41,271,216,7/27/2025
41,271,233,7/27/2025
3,98,1172,7/28/2025
54,388,921,7/28/2025
41,260,519,7/28/2025
3,94,579,7/28/2025
9,107,4260,7/28/2025
3,104,5266,7/28/2025
41,256,760,7/28/2025
41,260,1210,7/28/2025
52,423,5089,7/28/2025
11,136,699,7/28/2025
16,184,1796,7/28/2025
17,174,2497,7/28/2025
17,175,5281,7/28/2025
13,68,3585,7/28/2025
7,83,5480,7/28/2025
53,440,5090,7/28/2025
75,291,2520,7/28/2025
54,391,5123,7/28/2025
60,475,3261,7/28/2025
11,11,362,7/28/2025
11,11,425,7/28/2025
11,11,2306,7/28/2025
46,372,1334,7/28/2025
25,272,454,7/28/2025
25,273,1734,7/28/2025
25,267,5617,7/28/2025
26,297,4250,7/28/2025
26,306,5747,7/28/2025
46,375,826,7/28/2025
21,223,3641,7/28/2025
4,36,1359,7/28/2025
4,36,4384,7/28/2025
11,146,64,7/28/2025
12,149,3137,7/28/2025
44,349,414,7/28/2025
6,61,527,7/28/2025
54,582,1768,7/28/2025
75,288,1631,7/28/2025
56,399,2508,7/28/2025
22,232,2185,7/28/2025
20,229,4643,7/28/2025
22,170,5649,7/28/2025
4,310,2929,7/28/2025
75,289,3216,7/28/2025
13,503,285,7/28/2025
7,81,381,7/28/2025
60,471,3053,7/28/2025
60,471,3757,7/28/2025
60,471,3801,7/28/2025
4,310,5489,7/28/2025
7,506,1126,7/28/2025
41,243,1476,7/28/2025
41,251,1629,7/28/2025
21,247,1667,7/28/2025
75,314,1399,7/28/2025
75,289,1811,7/28/2025
75,314,1345,7/28/2025
76,228,2561,7/28/2025
54,376,2892,7/28/2025
41,271,252,7/28/2025
60,473,3217,7/29/2025
3,104,1085,7/29/2025
9,107,3527,7/29/2025
3,98,4444,7/29/2025
41,256,1165,7/29/2025
41,260,2628,7/29/2025
52,423,1472,7/29/2025
11,4,303,7/29/2025
17,175,5201,7/29/2025
13,68,3213,7/29/2025
7,83,5479,7/29/2025
53,439,2509,7/29/2025
16,184,1930,7/29/2025
54,389,3018,7/29/2025
75,291,1833,7/29/2025
60,475,2241,7/29/2025
14,13,423,7/29/2025
11,11,731,7/29/2025
11,11,1052,7/29/2025
46,367,1149,7/29/2025
56,400,2782,7/29/2025
25,272,224,7/29/2025
25,273,1093,7/29/2025
25,267,5402,7/29/2025
26,309,2908,7/29/2025
26,297,4484,7/29/2025
46,375,3428,7/29/2025
21,223,2429,7/29/2025
4,33,1037,7/29/2025
4,36,1146,7/29/2025
11,147,466,7/29/2025
11,147,1115,7/29/2025
44,349,271,7/29/2025
6,61,808,7/29/2025
54,582,5167,7/29/2025
75,288,4623,7/29/2025
20,229,1770,7/29/2025
22,170,2096,7/29/2025
22,232,3412,7/29/2025
7,87,865,7/29/2025
4,310,3595,7/29/2025
75,290,1969,7/29/2025
6,85,321,7/29/2025
26,302,3864,7/29/2025
60,514,2516,7/29/2025
75,312,3243,7/29/2025
41,242,1327,7/29/2025
21,239,1480,7/29/2025
41,482,1601,7/29/2025
22,234,1537,7/29/2025
22,234,1591,7/29/2025
75,312,2337,7/29/2025
76,286,6952,7/29/2025
20,229,2008,7/29/2025
76,228,3514,7/29/2025
54,585,3533,7/29/2025
25,278,3460,7/29/2025
25,272,4259,7/29/2025
53,263,5044,7/29/2025
25,278,5157,7/29/2025
25,267,5965,7/29/2025
76,286,3573,7/30/2025
42,328,57,7/30/2025
9,92,973,7/30/2025
3,98,1444,7/30/2025
3,111,2081,7/30/2025
41,256,709,7/30/2025
41,260,3894,7/30/2025
52,423,2448,7/30/2025
11,4,105,7/30/2025
16,184,1753,7/30/2025
17,175,2651,7/30/2025
13,68,3390,7/30/2025
7,83,3569,7/30/2025
53,444,1643,7/30/2025
19,238,1479,7/30/2025
75,312,1301,7/30/2025
75,290,2808,7/30/2025
7,77,901,7/30/2025
6,61,504,7/30/2025
60,514,2403,7/30/2025
75,315,4682,7/30/2025
75,290,5847,7/30/2025
11,137,662,7/30/2025
41,243,1033,7/30/2025
41,251,1356,7/30/2025
75,315,1726,7/30/2025
4,310,6958,7/30/2025
20,317,2646,7/30/2025
41,254,299,7/30/2025
54,376,5334,7/30/2025
25,278,603,7/30/2025
25,268,1938,7/30/2025
25,265,2215,7/30/2025
25,266,3601,7/30/2025
25,266,4049,7/30/2025
25,262,4323,7/30/2025
25,279,4511,7/30/2025
40,341,4695,7/30/2025
53,263,5398,7/30/2025
22,237,1684,7/30/2025
76,231,1765,7/30/2025
20,229,1820,7/30/2025
17,226,2208,7/30/2025
22,168,2252,7/30/2025
20,229,2540,7/30/2025
76,228,2597,7/30/2025
76,231,2663,7/30/2025
76,228,2674,7/30/2025
76,228,2909,7/30/2025
20,227,3738,7/30/2025
22,233,5200,7/30/2025
22,237,5470,7/30/2025
25,264,4405,7/30/2025
76,231,2664,7/30/2025
4,37,5705,7/31/2025
76,292,1904,7/31/2025
3,98,977,7/31/2025
3,111,5218,7/31/2025
9,109,5325,7/31/2025
41,257,665,7/31/2025
41,260,2783,7/31/2025
52,422,1861,7/31/2025
17,176,5111,7/31/2025
13,68,3591,7/31/2025
53,439,1430,7/31/2025
16,184,2399,7/31/2025
14,1,5174,7/31/2025
11,137,661,7/31/2025
76,286,4514,7/31/2025
4,38,1829,7/31/2025
75,312,1309,7/31/2025
75,315,1780,7/31/2025
75,315,5117,7/31/2025
6,60,1137,7/31/2025
60,471,5628,7/31/2025
41,249,884,7/31/2025
21,246,854,7/31/2025
41,580,1371,7/31/2025
75,291,4638,7/31/2025
75,312,3770,7/31/2025
41,254,5236,7/31/2025
25,278,199,7/31/2025
40,341,253,7/31/2025
25,273,254,7/31/2025
41,271,302,7/31/2025
25,272,317,7/31/2025
25,273,612,7/31/2025
25,279,633,7/31/2025
25,279,636,7/31/2025
25,279,775,7/31/2025
25,273,798,7/31/2025
25,262,844,7/31/2025
25,262,852,7/31/2025
53,263,933,7/31/2025
40,341,1071,7/31/2025
25,278,1125,7/31/2025
25,270,1211,7/31/2025
25,269,1404,7/31/2025
25,278,1421,7/31/2025
25,269,1489,7/31/2025
25,270,1531,7/31/2025
25,262,1548,7/31/2025
25,278,1713,7/31/2025
53,263,1955,7/31/2025
25,267,2204,7/31/2025
42,328,18,8/3/2025
6,62,2505,8/3/2025
13,503,163,8/3/2025
76,286,2564,8/3/2025
75,312,1292,8/3/2025
42,326,7,8/4/2025
40,336,895,8/4/2025
13,503,140,8/4/2025
75,289,4064,8/4/2025
75,289,3644,8/5/2025
75,315,2807,8/5/2025
9,92,974,8/5/2025
42,327,3331,8/5/2025
3,93,1283,8/6/2025
75,288,3214,8/6/2025
42,328,281,8/6/2025
7,82,4219,8/7/2025
3,98,3309,8/7/2025
7,81,917,8/7/2025
5,45,827,8/7/2025
26,301,2000,8/7/2025
20,311,1023,8/10/2025
9,116,859,8/11/2025
42,328,157,8/11/2025
9,116,5035,8/12/2025
60,467,2249,8/12/2025
25,275,1454,8/12/2025
11,329,45,8/12/2025
7,77,290,8/12/2025
9,116,3347,8/13/2025
6,78,1494,8/13/2025
3,98,928,8/13/2025
60,514,5041,8/13/2025
42,326,169,8/13/2025
6,65,5246,8/14/2025
6,80,395,8/14/2025
26,309,3700,8/14/2025
60,472,2325,8/14/2025
3,94,563,8/17/2025
75,315,1335,8/17/2025
42,327,102,8/17/2025
44,47,131,8/18/2025
42,326,5,8/18/2025
9,91,1084,8/19/2025
54,389,3382,8/20/2025
75,289,1841,8/20/2025
42,328,1147,8/20/2025
9,91,5871,8/21/2025
54,389,2672,8/21/2025
3,98,5054,8/24/2025
3,104,994,8/24/2025
6,80,397,8/25/2025
26,305,5298,8/25/2025
11,329,68,8/25/2025
40,336,815,8/26/2025
6,80,3567,8/26/2025
60,473,3260,8/26/2025
9,118,2484,8/27/2025
6,569,1296,8/27/2025
9,92,956,8/27/2025
6,85,293,8/27/2025
9,91,1374,8/28/2025
7,88,782,8/28/2025
26,305,4274,8/28/2025
3,98,1082,8/28/2025
42,328,11,9/2/2025
44,349,3229,9/3/2025
3,93,1847,9/3/2025
7,86,1235,9/3/2025
9,90,1086,9/3/2025
75,314,2805,9/3/2025
26,297,2058,9/3/2025
42,325,33,9/3/2025
3,104,3418,9/4/2025
3,112,1501,9/4/2025
20,311,3270,9/4/2025
40,336,354,9/7/2025
5,48,3431,9/7/2025
14,15,3075,9/7/2025
5,48,804,9/7/2025
13,503,364,9/7/2025
75,314,1465,9/7/2025
4,310,1261,9/7/2025
42,325,58,9/7/2025
5,56,6300,9/8/2025
3,114,5300,9/8/2025
4,310,6879,9/8/2025
41,256,589,9/8/2025
42,324,124,9/8/2025
7,86,3106,9/9/2025
5,583,1800,9/9/2025
5,48,228,9/9/2025
20,311,1763,9/9/2025
5,49,5810,9/10/2025
5,55,4164,9/10/2025
3,104,2740,9/10/2025
5,479,972,9/10/2025
14,15,818,9/10/2025
75,312,2312,9/10/2025
5,479,4165,9/11/2025
5,583,3224,9/11/2025
14,7,2114,9/11/2025
13,46,523,9/11/2025
26,308,1613,9/11/2025
26,305,1034,9/11/2025
9,108,2963,9/14/2025
3,111,1513,9/14/2025
44,350,158,9/14/2025
26,299,5743,9/14/2025
25,273,3255,9/14/2025
5,51,5672,9/15/2025
5,50,2834,9/15/2025
3,111,1536,9/15/2025
14,15,944,9/15/2025
54,388,1808,9/15/2025
26,302,1661,9/15/2025
6,78,464,9/16/2025
