Walmart Store Number,Tracking Number,Ship date ,Status ,Delivered date,Service type ,Shipper company ,Recipient,Recipient address ,Recipient state ,Recipient postal ,Received by ,Scheduled delivery date ,Status with details ,,,,,,
126,732792807620,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2700 S SHACKLEFORD RD,AR,72205,KKELLER,,"Delivered: 3/25/2024 10:59 am Signed for by:KKELLER; Little Rock, AR",,,,,,
127,732792807630,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1910 MARTIN LUTHER KING BLVD,AR,72104,TCOOPER,,"Delivered: 3/25/2024 9:33 am Signed for by:TCOOPER; Malvern, AR",,,,,,
157,732792807641,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,3509 E RACE AVE,AR,72143,JASBELL,,"Delivered: 3/25/2024 10:47 am Signed for by:JASBELL; Searcy, AR",,,,,,
169,732792807652,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,322 BROWNSVILLE LOOP,AR,72086,AGOLD,,"Delivered: 3/25/2024 10:22 am Signed for by:AGOLD; Lonoke, AR",,,,,,
261,732792807663,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,4019 CENTRAL AVE,AR,71913,RVILLARREAL,,"Delivered: 3/25/2024 11:26 am Signed for by:RVILLARREAL; Hot Springs National, AR",,,,,,
281,732792807674,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1500 HWY 25B,AR,72543,BHOGAN,,"Delivered: 3/25/2024 1:15 pm Signed for by:BHOGAN; Heber Springs, AR",,,,,,
318,732792807685,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,109 WP MALONE DR,AR,71923,TMOLONE,,"Delivered: 3/25/2024 9:31 am Signed for by:TMOLONE; Arkadelphia, AR",,,,,,
336,732792807696,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1308 S ROCK ST,AR,72150,TSHOPTAW,,"Delivered: 3/25/2024 12:22 pm Signed for by:TSHOPTAW; Sheridan, AR",,,,,,
788,732792807700,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1966 HIGHWAY 65 S,AR,72031,SGRIFFIN,,"Delivered: 3/25/2024 11:43 am Signed for by:SGRIFFIN; Clinton, AR",,,,,,
1105,732792807711,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,4450 E MCCAIN BLVD,AR,72117,CARD,,"Delivered: 3/25/2024 10:38 am Signed for by:CARD; North Little Rock, AR",,,,,,
2575,732792807722,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,3900 DAVE WARD DR,AR,72034,KMCFALL,,"Delivered: 3/25/2024 11:09 am Signed for by:KMCFALL; Conway, AR",,,,,,
2587,732792807733,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,304 S ROCKWOOD DR,AR,72023,ROLMSTEAD,,"Delivered: 3/25/2024 10:33 am Signed for by:ROLMSTEAD; Cabot, AR",,,,,,
3230,732792807744,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,400 BRYANT AVE,AR,72022,MMUCHELLE,,"Delivered: 3/25/2024 9:28 am Signed for by:MMUCHELLE; Bryant, AR",,,,,,
3331,732792807755,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,5501 S OLIVE ST,AR,71603,EBROKS,,"Delivered: 3/25/2024 11:41 am Signed for by:EBROKS; Pine Bluff, AR",,,,,,
4168,732792807766,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2003 W CENTER ST,AR,72012,LSIM,,"Delivered: 3/25/2024 9:39 am Signed for by:LSIM; Beebe, AR",,,,,,
4460,732792807777,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,12001 MAUMELLE BLVD,AR,72113,MMUCK,,"Delivered: 3/25/2024 12:20 pm Signed for by:MMUCK; Maumelle, AR",,,,,,
5244,732792807788,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,19301 CANTRELL RD,AR,72223,PJUSTICE,,"Delivered: 3/25/2024 11:23 am Signed for by:PJUSTICE; Little Rock, AR",,,,,,
5433,732792807799,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,3604 N HIGHWAY 7,AR,71909,TOWENS,,"Delivered: 3/25/2024 8:59 am Signed for by:TOWENS; Hot Springs Village, AR",,,,,,
5706,732792807803,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,700 BOWMAN RD,AR,72211,SMOORE,,"Delivered: 3/25/2024 9:26 am Signed for by:SMOORE; Little Rock, AR",,,,,,
77,732792807814,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,3701 N MAIN ST,TX,76574,LMTA,,"Delivered: 3/25/2024 10:25 am Signed for by:LMTA; Taylor, TX",,,,,,
248,732792807825,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1406 E MILAM ST,TX,76667,LRASHELL,,"Delivered: 3/25/2024 1:41 pm Signed for by:LRASHELL; Mexia, TX",,,,,,
280,732792807836,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,709 W US HIGHWAY 79,TX,76567,BYOUNG,,"Delivered: 3/25/2024 12:59 pm Signed for by:BYOUNG; Rockdale, TX",,,,,,
292,732792807847,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1904 S COLORADO ST,TX,78644,Signature on File,,"Delivered: 3/25/2024 5:24 pm Signed for by:Signature on File; Lockhart, TX; Signature on file",,,,,,
320,732792807858,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,600 S STATE HIGHWAY 6,TX,76661,MMARTINEZ,,"Delivered: 3/25/2024 2:17 pm Signed for by:MMARTINEZ; Marlin, TX",,,,,,
473,732792807869,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2374 E AUSTIN ST,TX,78942,BMACK,,"Delivered: 3/25/2024 3:43 pm Signed for by:BMACK; Giddings, TX",,,,,,
475,732792807870,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2701 S INTERSTATE 35,TX,78664,GGABRELLA,,"Delivered: 3/25/2024 9:32 am Signed for by:GGABRELLA; Round Rock, TX",,,,,,
781,732792807880,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2700 US HIGHWAY 281,TX,78654,LMENA,,"Delivered: 3/25/2024 12:09 pm Signed for by:LMENA; Marble Falls, TX",,,,,,
846,732792807891,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1915 W. STATE HWY. 71,TX,78945,SSMITH,,"Delivered: 3/25/2024 12:04 pm Signed for by:SSMITH; La Grange, TX",,,,,,
1042,732792807906,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,488 HIGHWAY 71 W,TX,78602,AINEED,,"Delivered: 3/25/2024 11:46 am Signed for by:AINEED; Bastrop, TX",,,,,,
1129,732792807917,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,13201 RANCH ROAD 620 N,TX,78717,CSELMA,,"Delivered: 3/25/2024 11:18 am Signed for by:CSELMA; Austin, TX",,,,,,
1185,732792807928,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1030 NORWOOD PARK BLVD,TX,78753,JJACKSON,,"Delivered: 3/25/2024 10:20 am Signed for by:JJACKSON; Austin, TX",,,,,,
1253,732792807939,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,710 E BEN WHITE BLVD,TX,78704,SREVEAL,,"Delivered: 3/25/2024 9:53 am Signed for by:SREVEAL; Austin, TX",,,,,,
1303,732792807940,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,620 S INTERSTATE 35,TX,78628,AMARY,,"Delivered: 3/25/2024 11:21 am Signed for by:AMARY; Georgetown, TX",,,,,,
2133,732792807950,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,5017 W HIGHWAY 290,TX,78735,EMONTEMAYOR,,"Delivered: 3/25/2024 12:46 pm Signed for by:EMONTEMAYOR; Austin, TX",,,,,,
2991,732792807961,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,201 WALTON WAY,TX,78613,TMARIAN,,"Delivered: 3/25/2024 10:20 am Signed for by:TMARIAN; Cedar Park, TX",,,,,,
3169,732792807972,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,11923 US HIGHWAY 290 E,TX,78653,,,"Delivered: 3/25/2024 11:57 am; Manor, TX; Left at front door.Signature Service not requested.",,,,,,
3170,732792807983,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1320 W HWY 290,TX,78621,RREGINA,,"Delivered: 3/25/2024 9:29 am Signed for by:RREGINA; Elgin, TX",,,,,,
3319,732792807994,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2020 HEIGHTS DR,TX,76548,MREED,,"Delivered: 3/25/2024 10:38 am Signed for by:MREED; Harker Heights, TX",,,,,,
3569,732792808008,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,12900 NO. I-35 SVC RD SB,TX,78753,RRAY,,"Delivered: 3/25/2024 10:01 am Signed for by:RRAY; Austin, TX",,,,,,
4130,732792808019,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,5754 KYLE PKWY,TX,78640,KSCALES,,"Delivered: 3/25/2024 10:39 am Signed for by:KSCALES; Kyle, TX",,,,,,
4163,732792808020,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2801 E WHITESTONE BLVD,TX,78613,MHARRINGTON,,"Delivered: 3/25/2024 10:25 am Signed for by:MHARRINGTON; Cedar Park, TX",,,,,,
4219,732792808030,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,690 OLD SAN ANTONIO RD,TX,78610,CCAR,,"Delivered: 3/25/2024 10:13 am Signed for by:CCAR; Buda, TX",,,,,,
4554,732792808041,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2525 W ANDERSON LN,TX,78757,LLINA,,"Delivered: 3/25/2024 11:06 am Signed for by:LLINA; Austin, TX",,,,,,
5389,732792808052,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,600 HEWITT DR,TX,76712,MBLOCKER,,"Delivered: 3/25/2024 10:19 am Signed for by:MBLOCKER; Woodway, TX",,,,,,
5479,732792808063,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1548 FM 685,TX,78660,SSTACEY,,"Delivered: 3/25/2024 10:02 am Signed for by:SSTACEY; Pflugerville, TX",,,,,,
5480,732792808074,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,4700 E PALM VALLEY BLVD,TX,78665,IGAMEZ,,"Delivered: 3/25/2024 11:11 am Signed for by:IGAMEZ; Round Rock, TX",,,,,,
6286,732792808085,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,3404 WEST STAN SCHLUETER LOOP,TX,76549,HGF,,"Delivered: 3/25/2024 11:22 am Signed for by:HGF; Killeen, TX",,,,,,
7156,732792808096,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,733 SUN VALLEY BLVD,TX,76643,MSCHROEDER,,"Delivered: 3/25/2024 10:32 am Signed for by:MSCHROEDER; Hewitt, TX",,,,,,
1099,732792808122,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,501 E PAWNEE ST,KS,67211,LLISA,,"Delivered: 3/25/2024 10:52 am Signed for by:LLISA; Wichita, KS",,,,,,
140,732792808133,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2500 DANIEL MCCALL DR,TX,75904,JLIVE,,"Delivered: 3/25/2024 10:21 am Signed for by:JLIVE; Lufkin, TX",,,,,,
236,732792808144,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1225 E LOOP 304,TX,75835,SPORTER,,"Delivered: 3/25/2024 10:44 am Signed for by:SPORTER; Crockett, TX",,,,,,
251,732792808155,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,135 NE LOOP 564,TX,75773,ALAXTON,,"Delivered: 3/25/2024 9:43 am Signed for by:ALAXTON; Mineola, TX",,,,,,
345,732792808166,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2223 S LOOP 256,TX,75801,AKAULER,,"Delivered: 3/25/2024 1:08 pm Signed for by:AKAULER; Palestine, TX",,,,,,
412,732792808177,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1405 E TYLER ST,TX,75751,LLACKEY,,"Delivered: 3/25/2024 9:51 am Signed for by:LLACKEY; Athens, TX",,,,,,
827,732792808188,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,603 E HIGHWAY 243,TX,75103,SMILLER,,"Delivered: 3/25/2024 10:42 am Signed for by:SMILLER; Canton, TX",,,,,,
1022,732792808199,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,3820 STATE HIGHWAY 64 W,TX,75704,NNIKI,,"Delivered: 3/25/2024 10:48 am Signed for by:NNIKI; Tyler, TX",,,,,,
2688,732792808203,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,6801 S BROADWAY AVE,TX,75703,CBURNS,,"Delivered: 3/25/2024 1:09 pm Signed for by:CBURNS; Tyler, TX",,,,,,
3764,732792808214,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,105 CENTENNIAL BLVD,TX,75771,SMILLER,,"Delivered: 3/25/2024 10:34 am Signed for by:SMILLER; Lindale, TX",,,,,,
404,732792808225,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1015 HIGHWAY 80,TX,78666,LGRIFFITHS,,"Delivered: 3/25/2024 10:41 am Signed for by:LGRIFFITHS; San Marcos, TX",,,,,,
1015,732792808236,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,7555 N MESA ST,TX,79912,ACHAVEZ,,"Delivered: 3/25/2024 8:48 am Signed for by:ACHAVEZ; El Paso, TX",,,,,,
36,732792808247,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2802 W KINGSHIGHWAY,AR,72450,MMITCHELL,,"Delivered: 3/25/2024 10:35 am Signed for by:MMITCHELL; Paragould, AR",,,,,,
62,732792808258,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,3700 E HIGHWAY 18,AR,72315,LPOWELL,,"Delivered: 3/25/2024 11:52 am Signed for by:LPOWELL; Blytheville, AR",,,,,,
68,732792808269,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,800 HIGHWAY 64 E,AR,72396,BWILLIAMS,,"Delivered: 3/25/2024 9:49 am Signed for by:BWILLIAMS; Wynne, AR",,,,,,
74,732792808270,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2720 W KEISER AVE,AR,72370,MADAMS,,"Delivered: 3/25/2024 9:37 am Signed for by:MADAMS; Osceola, AR",,,,,,
91,732792808280,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,205 DEADRICK RD,AR,72335,LUDELL,,"Delivered: 3/25/2024 11:16 am Signed for by:LUDELL; Forrest City, AR",,,,,,
229,732792808291,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,512 INDUSTRIAL PARK DR,AR,72472,KROBINSON,,"Delivered: 3/25/2024 8:07 am Signed for by:KROBINSON; Trumann, AR",,,,,,
1114,732792808306,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,409 SYLAMORE AVE,AR,72560,CREEVES,,"Delivered: 3/25/2024 10:09 am Signed for by:CREEVES; Mountain View, AR",,,,,,
199,732792808317,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,825 MALERICH DR,IL,62656,HBUNN,,"Delivered: 3/25/2024 12:32 pm Signed for by:HBUNN; Lincoln, IL",,,,,,
200,732792808328,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1941 W MORTON AVE,IL,62650,BNORTON,,"Delivered: 3/25/2024 12:23 pm Signed for by:BNORTON; Jacksonville, IL",,,,,,
224,732792808339,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,110 DAVIDSON RD,IL,62864,DDORRIS,,"Delivered: 3/25/2024 12:46 pm Signed for by:DDORRIS; Mount Vernon, IL",,,,,,
1451,732792808340,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,100 LINCOLN AVE,IL,62618,BDAM,,"Delivered: 3/25/2024 9:14 am Signed for by:BDAM; Beardstown, IL",,,,,,
1454,732792808350,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,5211 BROADWAY ST,IL,62305,OTASCO,,"Delivered: 3/25/2024 9:48 am Signed for by:OTASCO; Quincy, IL",,,,,,
1690,732792808361,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,4224 N PROSPECT ST,IL,62526,JBULA,,"Delivered: 3/25/2024 11:03 am Signed for by:JBULA; Decatur, IL",,,,,,
2728,732792808372,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,4625 E MARYLAND ST,IL,62521,JWELLS,,"Delivered: 3/25/2024 9:44 am Signed for by:JWELLS; Decatur, IL",,,,,,
843,732792808383,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,165 US HIGHWAY 19 S,GA,31730,KEVANS,,"Delivered: 3/25/2024 10:39 am Signed for by:KEVANS; Camilla, GA",,,,,,
1006,732792808394,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1215 E 16TH AVE,GA,31015,AJOHNNES,,"Delivered: 3/25/2024 10:47 am Signed for by:AJOHNNES; Cordele, GA",,,,,,
7245,732792808409,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1102 E FRANKLIN ST,GA,31791,TWRIGHT,,"Delivered: 3/25/2024 11:23 am Signed for by:TWRIGHT; Sylvester, GA",,,,,,
1483,732792808410,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,3001 BROADWAY AVE,SD,57078,SLIST,,"Delivered: 3/25/2024 10:58 am Signed for by:SLIST; Yankton, SD",,,,,,
3734,732792808420,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1207 PRINCETON AVE,SD,57069,RWHIPPLE,,"Delivered: 3/25/2024 10:06 am Signed for by:RWHIPPLE; Vermillion, SD",,,,,,
1018,732792808431,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1099 INDIAN DR,GA,31023,ABREWER,,"Delivered: 3/25/2024 11:58 am Signed for by:ABREWER; Eastman, GA",,,,,,
1076,732792808442,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1401 GRAY HWY,GA,31211,CALBRITON,,"Delivered: 3/25/2024 10:04 am Signed for by:CALBRITON; Macon, GA",,,,,,
1112,732792808453,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,855 N CHURCH ST,GA,30286,MFOLDS,,"Delivered: 3/25/2024 1:49 pm Signed for by:MFOLDS; Thomaston, GA",,,,,,
588,732792808464,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2825 LEDO RD,GA,31707,MSMITH,,"Delivered: 3/25/2024 11:08 am Signed for by:MSMITH; Albany, GA",,,,,,
614,732792808475,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,803 NEW FRANKLIN RD,GA,30240,WWALMART,,"Delivered: 3/25/2024 10:30 am Signed for by:WWALMART; LaGrange, GA",,,,,,
5797,732792808486,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,262 CORDELE RD,GA,31705,ASMITH,,"Delivered: 3/25/2024 11:40 am Signed for by:ASMITH; Albany, GA",,,,,,
600,732792808497,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2801 NO. CHARLES ST.,TX,79065,MRAMIRAZ,,"Delivered: 3/25/2024 10:42 am Signed for by:MRAMIRAZ; Pampa, TX",,,,,,
793,732792808501,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1701 N 23RD ST,TX,79015,WWM,,"Delivered: 3/25/2024 9:35 am Signed for by:WWM; Canyon, TX",,,,,,
1516,732792808512,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1501 ROOSEVELT,TX,79007,STILLERY,,"Delivered: 3/25/2024 11:20 am Signed for by:STILLERY; Borger, TX",,,,,,
3383,732792808523,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,4215 CANYON DR,TX,79110,IVASQUEZ,,"Delivered: 3/25/2024 12:48 pm Signed for by:IVASQUEZ; Amarillo, TX",,,,,,
3384,732792808534,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,300 W 15TH ST,TX,79045,KMYRT,,"Delivered: 3/25/2024 11:35 am Signed for by:KMYRT; Hereford, TX",,,,,,
1107,732792808545,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1900 HIGHWAY 165 S,LA,71463,ECOWAN,,"Delivered: 3/25/2024 10:20 am Signed for by:ECOWAN; Oakdale, LA",,,,,,
443,732792808556,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,109 22ND ST,TX,78861,BMYERS,,"Delivered: 3/25/2024 11:07 am Signed for by:BMYERS; Hondo, TX",,,,,,
4103,732792808567,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,175 INTERSTATE 35 N,TX,78016,JALLEN,,"Delivered: 3/25/2024 12:11 pm Signed for by:JALLEN; Devine, TX",,,,,,
9,732792808578,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1303 S MAIN ST,MO,63801,JLINLEY,,"Delivered: 3/25/2024 11:43 am Signed for by:JLINLEY; Sikeston, MO",,,,,,
19,732792808589,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,333 S WESTWOOD BLVD,MO,63901,EWAITES,,"Delivered: 3/25/2024 10:45 am Signed for by:EWAITES; Poplar Bluff, MO",,,,,,
440,732792808590,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2401 HIGHWAY 35 N,TX,78382,EALLISON,,"Delivered: 3/25/2024 7:06 pm Signed for by:EALLISON; Rockport, TX",,,,,,
442,732792808604,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1133 GENERAL CAVAZOS BLVD,TX,78363,ALIMAS,,"Delivered: 3/25/2024 10:25 am Signed for by:ALIMAS; Kingsville, TX",,,,,,
458,732792808615,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2501 W WHEELER AVE,TX,78336,TTOM,,"Delivered: 3/25/2024 11:42 am Signed for by:TTOM; Aransas Pass, TX",,,,,,
463,732792808626,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,502 E FM 351,TX,78102,DMERLO,,"Delivered: 3/25/2024 10:24 am Signed for by:DMERLO; Beeville, TX",,,,,,
470,732792808637,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1821 S PADRE ISLAND DR,TX,78416,EGARCIA,,"Delivered: 3/25/2024 10:01 am Signed for by:EGARCIA; Corpus Christi, TX",,,,,,
490,732792808648,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1250 FLOUR BLUFF DR,TX,78418,LMORRIS,,"Delivered: 3/25/2024 9:13 am Signed for by:LMORRIS; Corpus Christi, TX",,,,,,
791,732792808659,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2701 E MAIN ST,TX,78332,JKILMER,,"Delivered: 3/25/2024 10:24 am Signed for by:JKILMER; Alice, TX",,,,,,
1494,732792808660,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,4109 S STAPLES ST,TX,78411,MMORENO,,"Delivered: 3/25/2024 9:59 am Signed for by:MMORENO; Corpus Christi, TX",,,,,,
5460,732792808670,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2000 US HIGHWAY 181,TX,78374,SSOLIS,,"Delivered: 3/25/2024 9:01 am Signed for by:SSOLIS; Portland, TX",,,,,,
5898,732792808681,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,6101 SARATOGA RD,TX,78414,CVICIOU,,"Delivered: 3/25/2024 10:32 am Signed for by:CVICIOU; Corpus Christi, TX",,,,,,
3,732792808692,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,30983 HIGHWAY 441 S,GA,30529,MBARRETT,,"Delivered: 3/25/2024 11:37 am Signed for by:MBARRETT; Commerce, GA",,,,,,
418,732792808718,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2831 HIGHWAY 15,NE,68352,ASILVIA,,"Delivered: 3/25/2024 11:34 am Signed for by:ASILVIA; Fairbury, NE",,,,,,
2339,732792808729,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2801 NORTHWESTERN AVE,IN,47906,RHARRISON,,"Delivered: 3/25/2024 10:02 am Signed for by:RHARRISON; West Lafayette, IN",,,,,,
109,732792808730,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2000 N WALNUT ST,MO,64429,KBLACKBURN,,"Delivered: 3/25/2024 12:26 pm Signed for by:KBLACKBURN; Cameron, MO",,,,,,
135,732792808740,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1000 GRAVES ST,MO,64601,XDJJD,,"Delivered: 3/25/2024 9:17 am Signed for by:XDJJD; Chillicothe, MO",,,,,,
342,732792808751,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,701 HOPI ST,KS,66434,KWALMART,,"Delivered: 3/25/2024 1:44 pm Signed for by:KWALMART; Hiawatha, KS",,,,,,
560,732792808762,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,4201 N BELT HWY,MO,64506,JJOHNSON,,"Delivered: 3/25/2024 10:31 am Signed for by:JJOHNSON; Saint Joseph, MO",,,,,,
1054,732792808773,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1920 HIGHWAY 73,KS,66002,ZAGNEW,,"Delivered: 3/25/2024 10:09 am Signed for by:ZAGNEW; Atchison, KS",,,,,,
2994,732792808784,3/21/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,3022 S BELT HWY,MO,64503,JBOWMAN,,"Delivered: 3/25/2024 12:23 pm Signed for by:JBOWMAN; Saint Joseph, MO",,,,,,
