STORE_NBR,Kayak On Hands Qty,Total On Order Qty,Season to Date Sales,TY Planned Forecasted Sales,LY Total Sales
1187,0,0,0,0,19
1188,0,0,0,0,0
1189,0,0,0,0,3
1190,11,5,9,92,27
1191,9,8,6,32,17
1192,26,4,8,85,39
1193,16,9,20,65,32
1194,14,10,30,82,64
1195,15,2,34,145,77
1196,7,6,4,15,2
1197,10,4,7,45,15
1198,6,2,9,29,13
1199,34,6,18,91,54
1200,0,0,0,0,0
1201,7,4,13,45,30
1202,12,9,69,110,88
1203,5,0,16,33,12
1204,12,6,5,59,21
1205,8,9,19,89,46
1206,24,0,0,43,4
1207,7,20,44,133,65
1209,9,4,10,79,18
1210,7,7,4,47,21
1211,9,2,7,39,20
1212,4,3,12,50,27
1213,4,8,18,72,52
1214,0,0,0,0,2
1215,8,2,26,62,35
1216,0,0,-1,0,-1
1217,16,11,29,147,74
1218,0,0,0,0,0
1219,27,1,3,68,8
1220,10,1,3,43,2
1221,7,7,12,54,32
1222,6,7,16,47,26
1223,13,6,7,62,29
1224,5,6,10,54,18
1225,23,7,24,72,50
1226,11,11,30,120,112
1227,21,2,15,35,15
1228,0,0,0,0,0
1229,12,4,9,44,25
1230,189,95,183,776,447
1231,0,0,0,0,11
1232,21,8,27,99,55
1233,7,11,34,107,55
1234,9,11,38,86,46
1235,0,0,0,0,0
1236,11,5,10,45,12
1237,16,4,14,76,30
1238,1,0,0,0,0
1239,0,0,0,0,0
1240,7,7,19,146,69
1241,13,7,26,86,52
1242,11,2,7,89,26
1243,12,7,13,81,43
1244,4,3,8,14,4
1245,21,6,22,56,27
1247,57,87,126,327,159
1248,1,0,0,0,0
1249,6,7,17,67,37
1252,19,3,14,103,61
1253,22,1,3,91,23
1254,12,8,28,81,38
1255,10,5,5,14,7
1256,0,0,0,0,0
1257,15,1,7,56,18
1259,41,10,92,195,169
1260,11,2,9,62,34
1261,5,7,9,36,19
1263,15,7,20,71,38
1264,0,0,0,0,0
1265,0,0,0,0,0
1266,0,0,2,0,0
1267,6,3,8,57,24
1268,31,4,20,43,23
1270,0,0,0,0,0
1271,13,8,13,94,56
1272,0,0,0,0,0
1273,27,7,20,82,37
1274,0,0,0,0,0
1275,0,0,0,0,0
1276,3,7,8,49,22
1277,36,4,51,75,52
1279,0,0,0,0,0
1280,32,2,22,133,75
1281,8,0,11,83,28
1282,0,0,0,0,5
1283,2,7,22,72,43
1284,14,2,15,34,19
1285,20,8,32,94,57
1286,0,0,0,0,4
1287,11,3,3,47,13
1288,12,0,6,76,44
1289,11,6,20,107,106
1290,31,1,13,157,33
1291,11,12,11,112,59
1292,70,15,157,354,134
1293,7,1,0,11,1
1294,1,0,0,0,11
1295,30,11,37,75,46
1296,0,0,0,0,0
1297,25,8,146,181,176
1298,6,9,11,71,18
1299,231,0,133,881,529
1300,187,4,17,49,23
1301,22,4,13,115,113
1302,44,17,117,966,192
1303,29,2,8,125,29
1304,3,9,59,166,42
1305,9,3,3,40,20
1306,0,0,0,0,0
1307,5,2,4,5,3
1308,0,0,0,0,0
1309,7,3,14,104,49
1310,5,8,9,69,28
1311,15,4,8,36,11
1312,9,3,9,108,14
1313,0,0,0,0,0
1314,9,3,18,28,15
1315,105,5,53,131,129
1316,9,4,7,57,23
1317,15,4,12,53,23
1318,8,7,23,59,29
1319,28,9,21,135,88
1320,-1,8,22,72,44
1321,9,6,14,70,17
1322,7,3,18,76,33
1323,0,0,0,0,0
1324,17,0,16,0,57
1325,0,0,0,0,0
1326,18,3,30,60,57
1327,15,11,22,83,45
1328,84,0,76,0,80
1329,0,0,0,0,32
1330,0,0,0,0,3
1331,12,4,15,98,53
1332,0,0,1,0,17
1333,0,0,0,0,0
1334,0,0,0,0,0
1335,5,9,41,271,71
1336,1,4,7,59,25
1337,15,16,32,147,56
1338,2,0,0,0,-1
1339,23,7,2,71,33
1340,0,0,0,0,0
1341,7,5,12,55,26
1342,16,2,5,13,5
1344,33,7,35,271,120
1345,27,1,31,92,53
1346,8,8,12,73,44
1347,0,0,0,0,0
1348,76,12,79,167,157
1349,0,0,0,0,1
1350,8,8,20,100,61
1351,9,7,14,105,39
1352,5,0,8,28,14
1353,1,0,0,0,0
1354,10,4,16,28,15
1355,75,13,128,270,158
1356,0,0,0,0,0
1357,0,0,0,0,0
1358,19,4,17,111,47
1359,38,0,4,61,12
1360,62,12,59,156,147
1361,0,0,0,0,0
1362,46,12,15,145,78
1363,7,2,17,45,19
1364,37,8,124,339,159
1365,16,10,30,62,33
1366,7,5,7,45,22
1367,20,5,9,38,19
1368,0,0,0,0,36
1369,155,0,73,546,294
1370,134,4,121,162,83
1371,4,7,11,35,24
1372,0,0,0,0,0
1373,1,0,-1,0,1
1374,0,0,0,0,2
1375,19,18,28,136,106
1376,11,5,14,94,45
1377,7,3,7,48,26
1378,2,10,16,100,35
1379,15,4,6,31,22
1380,11,0,1,0,0
1381,36,14,253,230,166
1382,118,9,84,195,104
1383,122,10,44,185,88
1384,25,4,20,106,72
1385,7,4,10,40,27
1386,16,5,15,80,36
1387,12,5,2,20,6
1388,0,0,0,0,4
1389,5,0,4,0,8
1390,11,6,15,71,52
1391,21,9,8,84,32
1392,13,0,0,0,24
1393,3,9,46,75,45
1394,10,3,2,30,13
1395,0,0,0,0,0
1396,4,6,9,64,21
1397,20,8,32,103,50
1398,0,0,0,0,0
1399,4,6,9,75,48
1400,3,4,19,78,19
1401,0,0,0,0,0
1403,11,5,22,81,77
1404,6,2,5,51,21
1405,5,3,3,13,13
1406,3,7,9,76,43
1407,6,6,17,102,48
1408,11,7,7,60,26
1409,0,0,0,0,0
1410,11,6,11,103,51
1411,0,0,0,0,1
1412,0,0,0,0,7
1413,6,3,8,117,12
1414,0,0,0,0,0
1415,280,8,102,545,281
1416,15,4,5,46,29
1417,56,7,129,683,368
1418,0,0,0,0,0
1419,0,0,0,0,0
1420,0,0,0,0,0
1421,0,0,0,0,0
1422,23,6,17,101,48
1423,0,0,0,0,0
1424,11,3,8,70,46
1425,0,0,0,0,0
1426,14,6,15,96,43
1427,181,6,74,266,130
1428,15,7,23,113,49
1429,5,3,5,4,2
1430,12,3,3,91,19
1431,5,0,3,0,2
1432,10,10,15,131,129
1433,9,5,6,55,29
1434,15,4,16,71,39
1435,73,12,68,227,151
1436,8,3,5,27,15
1437,0,0,0,0,0
1438,101,11,94,267,173
1439,103,3,69,468,153
1440,68,16,96,305,138
1441,10,5,2,36,19
1442,124,6,23,226,126
1443,11,5,6,45,33
1444,11,6,14,68,32
1445,36,6,33,117,108
1446,46,8,22,156,95
1447,31,4,23,144,101
1448,6,8,9,104,54
1449,10,3,3,74,73
1450,20,6,26,124,76
1451,0,3,0,0,0
1452,11,2,4,25,0
1453,2,7,9,90,47
1454,0,3,23,77,46
1455,0,0,0,0,0
1456,0,8,0,0,112
1457,168,3,50,565,443
1458,8,11,71,131,88
1459,0,0,0,0,0
1460,7,3,11,66,32
1461,80,66,69,274,219
1462,14,2,6,47,16
1463,0,0,0,0,1
1464,5,3,10,15,6
1465,71,3,29,79,44
1466,39,4,121,214,131
1467,13,1,15,88,27
1468,6,1,10,52,27
1469,8,6,15,49,29
1470,9,5,17,94,42
1471,0,0,0,0,0
1472,19,1,16,63,35
1473,0,0,0,0,0
1474,15,15,50,121,61
1475,0,0,0,0,0
1476,7,6,8,62,20
1477,182,4,115,575,258
1478,12,5,13,110,53
1479,7,0,0,0,141
1480,0,0,0,0,0
1481,0,0,0,0,1
1482,13,0,3,39,4
1483,66,5,22,157,156
1485,195,1,25,327,200
1486,30,4,34,88,50
1487,18,3,12,110,42
1488,11,13,12,9,8
1489,0,0,0,0,0
1490,0,0,0,0,0
1491,53,4,66,305,143
1492,0,0,0,0,0
1493,2,2,3,23,4
1494,11,2,8,17,11
1495,7,5,21,0,0
1496,7,3,11,81,18
1497,0,0,0,0,0
1498,3,3,4,28,12
1499,54,12,133,497,295
1500,18,11,28,106,42
1501,0,0,-1,0,0
1502,24,1,6,48,29
1503,0,0,0,0,0
1504,0,0,0,0,0
1505,358,0,108,719,374
1506,28,5,31,80,43
1507,12,2,10,40,24
1508,253,1,68,323,181
1509,11,2,9,38,16
1510,4,5,11,43,25
1511,2,0,0,0,0
1512,0,0,0,0,0
1513,1,2,19,67,34
1514,3,3,4,61,19
1515,0,0,0,0,0
1516,22,10,29,125,63
1517,8,3,2,31,8
1518,0,0,0,0,0
1519,115,2,46,90,86
1520,31,2,4,54,36
1521,0,0,0,0,0
1522,6,10,20,64,31
1523,9,3,12,58,33
1524,15,0,7,30,19
1525,14,2,16,45,27
1526,10,4,12,69,25
1527,16,7,32,108,42
1528,11,8,14,49,29
1529,84,11,79,264,181
1530,11,0,6,32,17
1531,3,2,6,57,27
1532,0,0,0,0,0
1533,0,0,0,0,-2
1534,28,5,19,86,61
1535,13,3,11,59,22
1536,106,8,106,225,128
1537,1,5,13,56,25
1538,12,2,11,41,29
1539,0,0,0,0,0
1540,10,5,13,57,52
1541,6,3,6,51,15
1542,81,74,91,545,340
1543,104,9,62,241,152
1544,3,59,26,86,53
1545,0,0,0,0,5
1546,0,0,-2,0,0
1547,6,1,5,179,27
1548,0,0,0,0,0
1549,0,0,0,0,0
1550,54,1,6,132,95
1551,0,0,0,0,0
1552,10,4,7,51,20
1553,0,0,0,0,0
1554,7,4,5,75,39
1555,1,0,0,0,15
1556,0,0,0,0,0
1557,0,0,0,0,0
1558,12,0,3,20,14
1559,0,0,0,0,0
1560,7,4,4,54,21
1561,0,0,0,0,0
1562,0,0,0,0,0
1563,0,0,0,0,0
1564,61,3,57,77,55
1565,189,85,98,445,298
1566,1,6,15,124,85
1567,36,9,19,135,74
1568,9,8,34,293,122
1569,0,0,0,0,0
1570,0,0,0,0,0
1571,42,3,13,112,29
1572,308,4,56,705,494
1573,17,13,36,92,95
1574,0,0,1,0,21
1575,235,12,135,722,377
1576,22,1,2,63,31
1577,8,8,39,91,44
1578,11,3,7,55,17
1579,0,0,0,0,0
1580,0,0,0,0,0
1581,35,3,18,86,35
1583,28,10,14,90,39
1584,0,0,0,0,-1
1585,63,19,103,158,145
1586,0,0,0,0,0
1587,17,10,21,77,39
1588,7,3,4,77,37
1589,2,0,0,0,0
1590,10,8,9,90,15
1591,0,0,0,0,2
1592,15,6,3,42,35
1593,4,13,30,107,51
1594,8,10,18,138,55
1595,0,0,0,0,0
1596,0,0,0,0,0
1597,5,6,18,41,29
1598,0,0,0,0,0
1599,0,0,0,0,0
1600,0,0,0,0,0
1601,0,0,0,0,0
1602,5,3,11,21,11
1603,0,0,0,0,0
1604,132,4,82,209,133
1605,11,1,3,39,10
1606,13,2,14,110,36
1607,0,0,0,0,1
1608,283,5,15,288,199
1609,73,12,79,232,132
1610,3,10,14,71,31
1611,117,3,22,244,115
1612,10,7,11,91,52
1613,10,4,9,22,17
1614,4,3,12,20,12
1615,0,0,0,0,6
1616,131,9,44,275,145
1617,102,10,72,135,117
1618,0,0,0,0,0
1619,5,5,3,65,9
1620,-1,0,2,0,35
1621,28,7,46,93,53
1622,7,5,7,78,28
1623,20,12,18,57,31
1624,13,4,4,63,35
1625,0,0,0,0,38
1626,15,2,5,41,15
1627,25,1,8,50,35
1628,12,2,7,89,24
1629,0,0,0,0,0
1630,59,5,20,97,50
1631,17,0,4,40,21
1632,88,80,45,161,153
1633,15,9,35,104,52
1634,10,9,39,89,44
1635,8,2,5,36,16
1636,73,9,49,148,144
1637,0,0,0,0,0
1638,16,2,12,52,22
1639,7,2,34,93,44
1640,0,0,0,0,0
1641,13,4,5,53,10
1642,5,13,23,109,41
1643,0,5,0,0,0
1644,3,11,20,78,30
1645,8,9,10,87,46
1646,0,0,0,0,0
1647,1,0,0,0,8
1648,266,4,48,375,191
1649,18,2,17,90,51
1650,0,0,0,0,15
1651,15,4,6,71,35
1652,5,6,8,70,37
1653,6,7,15,121,62
1654,146,11,110,474,295
1655,11,5,3,49,18
1656,19,8,22,120,72
1657,10,2,11,61,32
1658,10,3,13,47,15
1659,26,4,17,104,78
1660,0,0,0,0,0
1661,11,3,8,41,19
1662,11,3,8,76,16
1663,4,10,31,113,57
1664,14,4,3,52,14
1665,0,0,0,0,10
1666,1,0,0,0,5
1667,1,0,0,0,9
1668,6,6,7,37,20
1669,47,1,54,135,62
1670,0,0,0,0,3
1671,16,2,6,97,21
1672,13,1,17,56,29
1673,20,115,138,276,149
1674,14,8,10,73,38
1675,0,0,0,0,9
1676,1,0,0,0,0
1677,11,11,27,67,53
1678,8,2,6,80,39
1679,21,9,46,136,134
1680,0,0,0,0,0
1681,0,0,0,0,0
1682,14,2,5,62,22
1683,0,0,0,0,0
1684,5,10,12,70,28
1685,84,2,39,76,53
1686,18,8,11,68,46
1687,15,5,16,56,32
1688,21,0,3,111,24
1689,21,5,21,92,58
1690,0,0,0,0,0
1691,0,0,0,0,0
1692,0,0,0,0,0
1693,0,0,0,0,-2
1694,11,3,20,49,24
1695,40,8,16,108,83
1696,22,7,24,168,63
1697,16,2,8,65,37
1698,113,34,164,591,372
1699,91,10,14,151,140
1700,6,4,6,58,31
1701,0,0,0,0,0
1702,14,6,8,74,27
1703,10,7,16,65,24
1704,12,3,6,68,42
1705,4,7,21,86,86
1707,0,0,0,0,0
1708,22,11,9,135,118
1709,17,14,112,131,131
1710,0,0,0,0,0
1711,15,1,3,21,13
1712,8,1,14,53,24
1713,0,5,0,0,0
1714,12,6,22,145,119
1715,11,6,25,78,36
1716,0,0,0,0,0
1717,0,0,0,0,1
1718,0,0,0,0,0
1719,6,10,21,170,93
1720,14,2,7,11,5
1721,26,4,12,0,0
1722,12,5,12,59,27
1723,20,5,23,87,50
1724,4,6,5,94,13
1726,5,6,8,79,38
1727,7,10,7,27,14
1728,0,0,0,0,0
1729,0,0,0,0,31
1730,3,3,11,159,45
1731,2,0,6,0,29
1732,3,0,0,0,0
1733,4,2,14,77,40
1734,0,0,0,0,0
1735,0,0,0,0,0
1736,18,1,5,45,27
1737,0,0,0,0,0
1738,0,0,0,0,1
1739,2,9,22,77,33
1740,0,0,0,0,0
1741,18,6,47,106,69
1742,24,3,21,99,57
1743,4,6,28,129,62
1744,8,12,25,89,50
1745,0,0,0,0,0
1746,0,0,-1,0,-1
1747,0,0,0,0,0
1748,3,0,0,0,12
1749,77,11,80,239,136
1750,6,3,4,36,18
1751,6,2,3,8,4
1752,4,5,12,70,27
1753,7,11,16,60,31
1754,8,10,7,55,27
1755,47,4,14,98,52
1756,0,0,0,0,0
1757,5,2,23,38,22
1758,0,0,0,0,0
1759,11,6,31,75,48
1760,56,0,85,152,150
1761,0,0,0,0,0
1762,17,0,33,133,54
1763,10,7,28,115,60
1764,0,0,0,0,0
1765,0,0,0,0,31
1766,0,0,0,0,1
1767,66,9,93,610,203
1768,22,9,15,102,57
1769,23,3,24,71,31
1770,5,0,11,30,14
1771,4,9,9,51,35
1772,321,6,134,934,554
1773,5,2,4,15,6
1774,8,4,14,34,13
1775,39,8,38,120,73
1776,30,8,22,61,37
1777,0,0,0,0,2
1778,120,0,60,254,128
1779,0,0,0,0,0
1780,8,5,4,49,26
1781,89,19,70,500,196
1782,8,8,16,141,87
1783,4,5,15,73,29
1784,1,0,0,0,2
1785,14,9,27,68,44
1786,8,5,11,26,12
1787,50,2,49,137,134
1788,18,11,18,44,28
1789,53,14,84,130,124
1790,17,8,14,138,47
1791,25,4,14,114,113
1792,8,4,17,78,26
1793,0,0,0,0,97
1794,32,7,17,166,78
1795,5,4,12,30,17
1796,82,21,111,243,123
1797,93,8,95,398,177
1798,3,2,16,75,40
1799,4,6,13,69,56
1800,0,0,0,0,0
1801,13,4,15,63,11
1802,3,4,17,51,27
1803,0,0,0,0,0
1804,0,0,0,0,0
1805,0,0,0,0,0
1806,2,23,17,143,142
1807,19,6,21,132,45
1808,40,8,19,105,75
1809,134,14,104,599,512
1810,14,10,29,61,36
1811,10,0,3,10,4
1812,4,3,9,47,19
1813,0,0,0,0,2
1814,0,0,0,0,0
1815,8,6,5,73,46
1816,0,0,0,0,1
1817,241,4,91,358,195
1819,13,9,38,86,52
1820,7,12,42,86,50
1821,0,0,0,0,0
1822,15,7,18,23,22
1823,0,0,0,0,0
1825,0,0,0,0,0
1826,1,8,6,0,5
1827,16,9,8,66,57
1828,12,5,5,87,37
1829,9,4,7,67,16
1830,19,11,32,112,112
1831,8,8,14,69,39
1832,0,0,0,0,0
1833,5,5,7,50,28
1834,102,10,61,211,113
1835,4,18,24,69,44
1836,3,6,10,57,20
1837,0,0,0,0,0
1838,0,0,0,0,0
1839,0,0,0,0,0
1840,49,5,16,90,48
1841,14,1,4,30,19
1842,0,0,0,0,0
1843,0,0,0,0,55
1844,19,6,27,99,49
1845,5,7,12,57,25
1846,0,0,0,0,0
1847,11,5,29,71,28
1848,0,0,0,0,0
1849,6,4,12,49,11
1850,5,4,10,54,35
1851,11,3,0,3,3
1852,0,0,0,0,0
1853,8,3,1,64,29
1854,26,2,13,0,33
1855,7,4,11,56,32
1856,18,18,140,262,139
1857,9,6,11,34,4
1858,0,0,0,0,0
1859,9,8,4,40,25
1860,0,0,0,0,0
1861,17,2,5,42,21
1862,0,0,0,0,0
1863,0,0,0,0,0
1864,0,0,-1,0,0
1865,0,0,0,0,0
1866,11,68,45,135,67
1867,0,0,0,0,1
1868,78,8,59,144,144
1869,9,2,20,59,38
1870,1,0,0,0,20
1871,333,3,186,739,427
1872,376,0,181,983,758
1873,-1,0,0,0,0
1874,8,1,16,147,38
1875,12,6,18,118,75
1876,158,0,41,145,132
1877,4,10,22,76,38
1878,303,6,68,606,437
1879,0,0,0,0,0
1880,69,19,100,354,142
1881,0,0,0,0,7
1882,0,0,0,0,0
1883,0,0,0,0,0
1884,12,15,24,75,34
1885,1,8,20,51,22
1886,7,13,37,139,104
1887,91,14,69,262,141
1888,67,11,68,145,83
1889,17,0,16,0,49
1890,11,6,16,75,52
1891,6,7,7,37,25
1892,0,0,0,0,0
1893,0,0,0,0,2
1894,7,3,8,134,21
1895,0,0,0,0,0
1896,21,5,17,117,56
1897,0,0,0,0,0
1898,0,0,0,0,0
1899,0,0,0,0,15
1900,284,125,71,595,408
1901,187,13,92,373,298
1902,50,21,100,295,212
1903,43,8,23,138,67
1904,0,0,0,0,-1
1905,8,0,14,0,159
1906,10,9,32,66,49
1907,11,13,27,97,46
1908,0,0,-1,0,-2
1909,9,15,26,167,85
1910,95,8,8,170,157
1911,6,0,10,60,39
1912,0,0,0,0,0
1913,1,0,0,0,10
1914,0,0,0,0,0
1915,0,0,0,0,0
1916,8,4,3,14,8
1917,18,16,24,88,67
1918,13,16,36,100,57
1919,2,0,0,0,3
1920,0,0,0,0,0
1921,20,48,53,135,64
1922,8,5,2,57,27
1923,10,6,11,89,54
1924,40,6,29,55,17
1925,224,5,73,508,365
1926,1,0,2,0,7
1927,0,0,0,0,0
1928,0,0,0,0,0
1929,67,10,75,162,161
1930,30,6,15,92,49
1931,125,30,163,774,520
1932,19,24,157,303,170
1933,0,0,0,0,0
1934,31,2,24,82,49
1935,0,0,0,0,0
1936,4,3,21,90,79
1937,0,0,0,0,0
1938,0,0,0,0,0
1939,90,14,81,383,215
1940,13,6,10,106,26
1941,0,0,0,0,0
1942,19,2,7,144,33
1943,4,3,8,59,15
1945,13,15,49,145,110
1946,202,115,145,697,387
1947,355,3,64,759,629
1948,0,0,0,0,2
1949,197,7,72,430,240
1950,0,0,0,0,0
1951,65,24,120,271,148
1952,0,0,0,0,0
1953,0,0,0,0,0
1954,24,7,58,154,153
1955,20,4,7,80,39
1956,97,4,68,155,84
1957,3,8,8,47,18
1958,2,0,0,0,2
1959,1,0,-2,0,1
1960,0,0,-1,0,17
1961,12,2,5,48,30
1962,14,6,14,106,45
1963,59,6,24,91,54
1964,89,6,87,148,114
1965,8,3,22,53,33
1966,4,18,32,86,79
1967,3,7,11,51,29
1968,0,0,0,0,0
1969,9,2,6,46,14
1970,0,0,0,0,3
1971,7,4,16,60,30
1972,12,10,8,81,28
1973,54,24,107,149,142
1974,1,0,-1,0,0
1975,34,80,126,172,147
1976,7,6,-3,0,17
1977,101,3,45,134,134
1978,12,13,92,261,176
1979,123,15,81,138,86
1980,29,12,39,219,98
1981,0,0,0,0,0
1982,0,4,0,0,21
1983,9,11,74,107,67
1984,8,5,21,71,44
1985,5,0,4,27,14
1986,0,0,0,0,0
1987,10,11,26,114,115
1988,22,9,20,122,49
1989,0,0,0,0,0
1990,0,0,0,0,0
1991,0,0,0,0,-1
1992,10,4,6,19,9
1993,5,14,21,94,51
1994,20,12,28,120,68
1995,52,22,109,165,160
1996,6,3,5,53,17
1997,5,10,19,54,30
1998,0,0,0,0,0
1999,6,12,25,83,81
2000,16,5,21,173,35
2001,30,4,0,42,19
2002,5,4,4,30,15
2003,0,0,0,0,0
2004,11,5,3,65,18
2005,0,0,0,0,1
2006,186,8,71,274,128
2007,119,8,63,800,473
2008,1,0,6,0,20
2009,0,0,0,0,1
2010,14,5,14,146,97
2012,0,0,0,0,-1
2013,28,0,149,248,173
2014,249,5,116,398,347
2015,0,0,0,0,0
2016,175,12,108,811,421
2019,7,8,14,49,25
2020,0,0,0,0,0
2021,3,13,45,52,25
2022,6,6,8,58,40
2023,11,11,28,65,41
2024,7,13,21,101,39
2025,15,5,12,77,35
2026,18,2,21,23,20
2027,11,8,13,83,41
2028,0,0,0,0,1
2030,239,4,69,624,388
2031,0,0,0,0,0
2032,5,4,4,39,23
2033,14,5,10,43,32
2035,2,0,0,0,24
2036,112,9,245,754,576
2037,333,11,56,1132,639
2038,1,5,9,43,20
2039,0,0,0,0,-1
2040,0,0,0,0,2
2041,1,0,0,0,0
2043,11,16,12,143,143
2044,106,17,49,233,186
2045,0,0,0,0,7
2046,21,29,157,286,166
2047,26,111,206,216,121
2048,16,3,6,50,23
2049,0,0,1,0,15
2050,88,4,44,133,88
2051,0,0,0,0,1
2052,45,8,24,116,95
2053,59,4,9,149,87
2054,28,8,17,107,64
2055,81,10,73,161,94
2056,1,17,29,56,29
2057,6,12,40,109,62
2058,1,0,0,0,0
2059,0,0,0,0,0
2061,1,11,17,152,33
2062,15,3,3,63,35
2063,7,7,22,85,35
2064,8,21,26,108,54
2065,11,3,19,144,26
2066,0,0,0,0,0
2067,15,2,21,0,39
2068,15,5,32,85,56
2069,130,8,38,153,144
2070,222,7,33,300,191
2071,373,61,109,899,457
2072,18,1,10,0,9
2073,0,0,0,0,0
2074,312,340,397,1358,1126
2075,347,0,92,978,636
2077,14,13,12,149,73
2078,65,11,136,324,145
2079,72,21,58,241,137
2080,1,0,0,0,17
2081,10,7,16,71,39
2082,0,0,0,0,0
2083,7,7,8,68,35
2084,385,29,62,724,609
2085,13,2,17,30,31
2086,0,0,0,0,3
2087,0,0,0,0,0
2088,79,11,44,194,68
2089,-1,5,15,86,34
2090,8,16,24,76,46
2091,4,4,8,25,14
2092,5,0,8,158,139
2093,4,11,27,92,38
2094,20,4,3,69,36
2095,26,16,42,121,124
2096,2,4,0,0,2
2097,11,8,19,143,27
2098,0,0,0,0,0
2099,9,0,-1,0,19
2100,80,7,16,73,34
2101,87,6,43,154,151
2102,52,6,18,127,127
2103,0,0,0,0,0
2104,14,8,11,57,37
2105,0,0,0,0,0
2106,22,6,10,92,49
2107,84,5,36,133,133
2108,14,5,24,71,36
2109,15,3,14,61,26
2110,0,0,0,0,0
2111,13,6,15,60,28
2112,16,6,10,92,54
2113,0,0,0,0,0
2114,16,17,46,100,55
2115,3,9,18,123,93
2116,147,24,237,625,399
2117,6,4,0,28,7
2118,10,6,21,56,24
2119,17,3,1,23,5
2120,29,20,127,324,190
2121,408,10,126,1160,963
2122,0,0,0,0,0
2123,0,0,0,0,0
2124,0,0,0,0,0
2125,0,0,0,0,0
2126,0,18,0,0,-1
2127,7,10,10,94,45
2128,6,10,15,50,32
2129,12,10,55,96,92
2130,18,9,14,136,35
2131,32,6,6,33,18
2132,23,0,0,0,0
2133,10,2,7,22,7
2134,0,0,0,0,0
2135,8,9,17,53,26
2136,5,7,7,105,27
2137,0,0,0,0,0
2138,32,77,150,586,135
2139,0,0,-1,0,4
2140,118,16,108,660,372
2141,1,0,0,0,0
2142,13,12,44,117,52
2143,30,18,81,210,182
2144,1,15,21,103,38
2145,0,0,0,0,4
2146,5,11,27,69,21
2147,306,13,87,821,404
2149,5,7,23,176,61
2150,34,4,7,73,32
2151,0,0,1,0,1
2152,0,0,0,0,1
2153,10,15,33,92,67
2154,0,0,0,0,0
2155,8,14,26,187,80
2156,9,6,18,44,22
2157,8,6,19,67,19
2158,0,0,0,0,0
2159,75,15,86,337,150
2160,0,0,0,0,0
2161,9,5,6,23,13
2163,0,0,0,0,2
2164,114,14,160,441,343
2166,5,8,17,51,51
2167,0,0,0,0,1
2169,53,30,105,248,143
2170,7,3,26,52,22
2174,16,7,8,40,20
2175,47,17,182,522,290
2176,4,7,25,38,17
2177,0,0,-1,0,0
2178,47,10,46,69,36
2180,14,2,13,36,20
2181,0,0,0,0,0
2183,163,4,85,420,331
2184,10,7,29,45,23
2185,75,9,69,238,119
2187,21,17,32,114,111
2188,334,188,83,556,445
2189,22,7,15,133,66
2190,19,4,5,110,45
2191,0,6,14,57,19
2192,34,3,15,157,130
2193,3,7,28,38,19
2194,0,0,0,0,0
2195,10,5,17,54,24
2196,296,7,52,821,421
2197,15,5,8,88,71
2198,0,0,0,0,1
2199,148,13,70,460,155
2200,10,2,23,80,29
2202,53,13,152,211,154
2204,0,0,0,0,0
2205,8,12,24,64,36
2206,15,4,6,57,29
2207,0,0,0,0,0
2208,3,7,19,47,21
2209,7,6,8,94,20
2210,14,6,12,90,29
2211,0,0,0,0,0
2213,9,3,3,24,13
2214,5,4,6,31,9
2215,0,0,0,0,0
2218,21,3,1,28,12
2221,115,21,132,466,166
2222,10,3,17,32,8
2223,0,0,0,0,3
2224,4,6,7,51,27
2225,12,3,15,33,17
2226,0,0,0,0,0
2227,0,0,0,0,0
2228,3,13,25,131,47
2230,3,0,2,0,3
2231,0,0,0,0,0
2232,20,9,9,59,31
2233,0,0,0,0,0
2234,8,16,28,111,51
2236,12,9,36,64,39
2237,5,6,12,35,16
2238,21,4,9,74,38
2239,1,0,0,0,0
2240,27,1,15,0,35
2241,0,0,0,0,4
2242,0,0,0,0,0
2243,142,16,117,617,431
2244,11,6,13,79,47
2245,8,7,16,48,20
2247,0,0,0,0,0
2248,0,0,0,0,0
2249,258,12,128,721,509
2250,0,0,0,0,0
2251,0,0,0,0,0
2252,1,0,-1,0,4
2253,7,4,10,60,35
2254,0,0,0,0,6
2255,14,0,10,0,36
2256,14,2,15,67,20
2257,0,0,0,0,-1
2258,6,2,6,15,10
2259,327,8,243,1316,923
2261,8,11,19,71,44
2262,8,24,32,265,45
2263,0,0,0,0,6
2264,16,5,3,44,24
2265,0,0,0,0,3
2266,0,0,0,0,0
2267,0,0,0,0,0
2269,-2,0,0,0,109
2270,29,4,97,267,149
2271,6,3,7,46,32
2272,8,5,19,49,20
2273,14,6,5,64,25
2274,29,25,121,200,142
2275,0,0,0,0,0
2276,8,5,21,120,119
2277,6,5,11,72,41
2278,37,20,102,149,90
2279,0,0,0,0,0
2280,1,0,0,0,0
2281,0,0,0,0,0
2282,2,5,17,67,36
2283,10,8,26,125,23
2284,13,13,14,62,30
2285,12,11,28,134,100
2286,14,9,18,97,26
2287,11,6,16,66,24
2288,0,0,0,0,0
2289,30,21,144,217,156
2290,0,0,0,0,0
2291,11,6,9,186,37
2292,0,0,0,0,0
2293,46,5,25,239,129
2294,8,4,7,63,27
2295,8,1,7,42,15
2297,0,0,0,0,9
2299,14,5,6,80,29
2300,0,0,0,0,-1
2302,17,1,7,0,25
2306,9,2,11,41,20
2307,51,8,14,124,81
2308,2,118,0,80,58
