STORE_NBR,Kayak On Hands Qty,Total On Order Qty,Season to Date Sales,TY Planned Forecasted Sales,LY Total Sales
1187,0,0,0,0,19
1188,0,0,0,0,0
1189,3,0,1,0,3
1190,12,0,18,92,27
1191,18,0,18,32,17
1192,33,0,11,85,39
1193,12,9,33,65,32
1194,27,0,45,82,64
1195,17,2,43,145,77
1196,16,0,9,15,2
1197,15,1,9,45,15
1198,9,0,12,29,13
1199,33,0,40,91,54
1200,-1,0,0,0,0
1201,20,2,19,45,30
1202,18,0,119,110,88
1203,10,2,18,33,12
1204,19,0,9,59,21
1205,21,0,28,89,46
1206,28,0,0,43,4
1207,21,6,74,133,65
1209,11,0,16,79,18
1210,14,0,11,47,21
1211,8,0,16,39,20
1212,9,2,14,50,27
1213,9,7,38,72,52
1214,0,0,0,0,2
1215,17,0,32,62,35
1216,0,0,-1,0,-1
1217,48,1,51,147,74
1218,0,0,0,0,0
1219,30,0,5,68,8
1220,14,1,4,43,2
1221,15,1,19,54,32
1222,10,7,31,47,26
1223,22,0,16,62,29
1224,14,2,16,54,18
1225,29,0,32,72,50
1226,20,0,47,120,112
1227,21,4,22,35,15
1228,1,0,-2,0,0
1229,23,1,18,44,25
1230,98,0,387,776,447
1231,0,0,-1,0,11
1232,34,2,37,99,55
1233,22,2,58,107,55
1234,39,1,60,86,46
1235,0,0,0,0,0
1236,28,0,13,45,12
1237,21,0,20,76,30
1238,1,0,0,0,0
1239,0,0,0,0,0
1240,9,7,27,146,69
1241,17,0,50,86,52
1242,12,0,11,89,26
1243,23,2,27,81,43
1244,5,0,12,14,4
1245,23,12,41,56,27
1247,75,2,235,327,159
1248,1,0,0,0,0
1249,10,0,26,67,37
1252,22,0,20,103,61
1253,22,0,9,91,23
1254,20,4,40,81,38
1255,18,0,5,14,7
1256,0,0,0,0,0
1257,27,0,12,56,18
1259,24,0,133,195,169
1260,17,4,11,62,34
1261,13,0,18,36,19
1263,19,0,42,71,38
1264,0,0,0,0,0
1265,0,0,0,0,0
1266,0,0,2,0,0
1267,12,0,13,57,24
1268,37,0,27,43,23
1270,0,0,0,0,0
1271,27,3,19,94,56
1272,0,0,0,0,0
1273,23,0,48,82,37
1274,0,0,0,0,0
1275,0,0,0,0,0
1276,11,0,14,49,22
1277,15,0,104,75,52
1279,0,0,0,0,0
1280,16,0,37,133,75
1281,6,0,13,83,28
1282,0,0,0,0,5
1283,15,0,40,72,43
1284,22,6,18,34,19
1285,27,0,55,94,57
1286,0,0,0,0,4
1287,13,0,8,47,13
1288,8,2,16,76,44
1289,11,0,36,107,106
1290,18,0,35,157,33
1291,31,3,14,112,59
1292,61,12,219,354,134
1293,10,1,2,11,1
1294,1,0,0,0,11
1295,22,3,49,75,46
1296,0,0,0,0,0
1297,41,1,189,181,176
1298,16,1,22,71,18
1299,196,0,183,881,529
1300,194,1,24,49,23
1301,31,0,23,115,113
1302,44,0,172,966,192
1303,26,0,19,125,29
1304,3,0,70,166,42
1305,4,0,17,40,20
1306,0,0,0,0,0
1307,3,0,10,5,3
1308,0,0,0,0,0
1309,10,0,22,104,49
1310,5,0,34,69,28
1311,13,6,14,36,11
1312,15,2,14,108,14
1313,0,0,0,0,0
1314,10,7,27,28,15
1315,38,0,150,131,129
1316,13,0,13,57,23
1317,19,0,25,53,23
1318,13,0,40,59,29
1319,36,4,43,135,88
1320,9,0,40,72,44
1321,18,1,24,70,17
1322,7,0,28,76,33
1323,0,0,0,0,0
1324,11,0,22,0,57
1325,0,0,0,0,0
1326,8,0,43,60,57
1327,27,0,40,83,45
1328,67,0,111,0,80
1329,0,0,0,0,32
1330,0,0,0,0,3
1331,13,0,27,98,53
1332,0,0,1,0,17
1333,0,0,0,0,0
1334,0,0,0,0,0
1335,18,1,60,271,71
1336,7,0,13,59,25
1337,17,2,50,147,56
1338,0,0,0,0,-1
1339,29,0,8,71,33
1340,0,0,0,0,0
1341,8,0,30,55,26
1342,22,0,7,13,5
1344,21,0,55,271,120
1345,20,9,61,92,53
1346,13,8,29,73,44
1347,0,0,0,0,0
1348,59,9,122,167,157
1349,0,0,0,0,1
1350,16,1,39,100,61
1351,18,0,28,105,39
1352,6,0,9,28,14
1353,0,0,0,0,0
1354,7,6,35,28,15
1355,58,13,190,270,158
1356,0,0,0,0,0
1357,0,0,0,0,0
1358,14,2,27,111,47
1359,34,0,10,61,12
1360,59,0,106,156,147
1361,0,0,0,0,0
1362,44,8,47,145,78
1363,7,4,26,45,19
1364,23,10,171,339,159
1365,7,0,74,62,33
1366,5,0,22,45,22
1367,28,3,13,38,19
1368,0,0,0,0,36
1369,85,0,114,546,294
1370,141,2,125,162,83
1371,6,0,23,35,24
1372,0,0,0,0,0
1373,1,0,-1,0,1
1374,0,0,0,0,2
1375,28,9,55,136,106
1376,13,0,30,94,45
1377,4,0,15,48,26
1378,9,0,34,100,35
1379,23,0,13,31,22
1380,8,0,5,0,0
1381,51,3,284,230,166
1382,67,0,128,195,104
1383,107,5,78,185,88
1384,13,0,50,106,72
1385,9,0,13,40,27
1386,19,2,36,80,36
1387,17,2,4,20,6
1388,0,0,0,0,4
1389,0,0,9,0,8
1390,21,6,30,71,52
1391,35,5,21,84,32
1392,15,0,0,0,24
1393,17,0,67,75,45
1394,12,0,7,30,13
1395,0,0,0,0,0
1396,1,0,19,64,21
1397,22,0,49,103,50
1398,0,0,0,0,0
1399,8,0,24,75,48
1400,5,0,22,78,19
1401,0,0,0,0,0
1403,21,1,28,81,77
1404,6,0,13,51,21
1405,8,0,9,13,13
1406,8,0,19,76,43
1407,10,0,23,102,48
1408,22,0,13,60,26
1409,0,0,0,0,0
1410,11,0,21,103,51
1411,0,0,0,0,1
1412,0,0,0,0,7
1413,7,0,14,117,12
1414,0,0,0,0,0
1415,152,0,266,545,281
1416,11,0,20,46,29
1417,73,0,203,683,368
1418,0,0,0,0,0
1419,0,0,0,0,0
1420,0,0,0,0,0
1421,0,0,0,0,0
1422,20,0,41,101,48
1423,0,0,0,0,0
1424,7,5,22,70,46
1425,0,0,0,0,0
1426,20,0,29,96,43
1427,112,0,165,266,130
1428,16,0,44,113,49
1429,3,0,19,4,2
1430,3,0,21,91,19
1431,2,0,6,0,2
1432,18,0,37,131,129
1433,13,0,18,55,29
1434,0,0,42,71,39
1435,45,0,141,227,151
1436,10,3,13,27,15
1437,0,0,0,0,0
1438,36,8,207,267,173
1439,53,0,108,468,153
1440,45,9,147,305,138
1441,14,0,5,36,19
1442,110,3,58,226,126
1443,20,0,10,45,33
1444,25,0,18,68,32
1445,11,0,74,117,108
1446,38,0,51,156,95
1447,13,0,55,144,101
1448,12,0,25,104,54
1449,4,0,17,74,73
1450,23,1,44,124,76
1451,5,0,7,0,0
1452,12,0,7,25,0
1453,8,0,18,90,47
1454,5,0,29,77,46
1455,0,0,0,0,0
1456,3,0,8,0,112
1457,42,0,185,565,443
1458,26,4,95,131,88
1459,0,0,0,0,0
1460,11,0,22,66,32
1461,67,0,138,274,219
1462,10,6,17,47,16
1463,0,0,0,0,1
1464,9,0,14,15,6
1465,49,3,47,79,44
1466,26,4,164,214,131
1467,11,0,28,88,27
1468,4,0,14,52,27
1469,21,2,29,49,29
1470,12,0,34,94,42
1471,0,0,0,0,0
1472,8,0,34,63,35
1473,1,0,1,0,0
1474,25,2,57,121,61
1475,0,0,0,0,0
1476,26,0,27,62,20
1477,126,0,214,575,258
1478,18,0,24,110,53
1479,1,0,0,0,141
1480,0,0,0,0,0
1481,4,0,0,0,1
1482,14,1,5,39,4
1483,44,0,53,157,156
1485,90,0,133,327,200
1486,34,4,49,88,50
1487,21,0,23,110,42
1488,12,8,25,9,8
1489,0,0,0,0,0
1490,0,0,0,0,0
1491,21,0,129,305,143
1492,0,0,0,0,0
1493,0,5,3,23,4
1494,11,0,16,17,11
1495,8,0,23,0,0
1496,13,0,18,81,18
1497,0,0,0,0,0
1498,13,0,9,28,12
1499,102,1,223,497,295
1500,22,0,47,106,42
1501,0,0,-1,0,0
1502,20,2,12,48,29
1503,0,0,0,0,0
1504,0,0,0,0,0
1505,193,1,209,719,374
1506,23,0,50,80,43
1507,17,0,18,40,24
1508,118,0,219,323,181
1509,16,0,18,38,16
1510,16,0,22,43,25
1511,2,0,0,0,0
1512,0,0,0,0,0
1513,10,7,23,67,34
1514,4,1,9,61,19
1515,0,0,0,0,0
1516,27,0,42,125,63
1517,12,1,5,31,8
1518,0,0,0,0,0
1519,85,0,91,90,86
1520,24,0,23,54,36
1521,0,0,0,0,0
1522,13,0,39,64,31
1523,14,5,22,58,33
1524,8,4,15,30,19
1525,21,2,23,45,27
1526,8,0,22,69,25
1527,16,8,53,108,42
1528,11,0,28,49,29
1529,68,1,148,264,181
1530,14,0,8,32,17
1531,9,0,8,57,27
1532,0,0,0,0,0
1533,0,0,0,0,-2
1534,17,0,65,86,61
1535,16,0,30,59,22
1536,108,6,140,225,128
1537,3,0,22,56,25
1538,12,0,28,41,29
1539,0,0,0,0,0
1540,10,0,31,57,52
1541,6,4,15,51,15
1542,78,0,206,545,340
1543,27,0,161,241,152
1544,21,0,53,86,53
1545,0,0,0,0,5
1546,0,0,-2,0,0
1547,7,0,11,179,27
1548,0,0,0,0,0
1549,0,0,0,0,0
1550,49,0,16,132,95
1551,0,0,0,0,0
1552,9,0,16,51,20
1553,0,0,0,0,0
1554,13,0,14,75,39
1555,1,0,0,0,15
1556,0,0,0,0,0
1557,0,0,0,0,0
1558,9,3,12,20,14
1559,0,0,0,0,0
1560,37,0,5,54,21
1561,0,0,0,0,0
1562,0,0,0,0,0
1563,0,0,0,0,0
1564,41,0,87,77,55
1565,181,0,287,445,298
1566,8,0,27,124,85
1567,25,0,44,135,74
1568,12,0,49,293,122
1569,0,0,0,0,0
1570,0,0,0,0,0
1571,17,0,49,112,29
1572,181,0,202,705,494
1573,23,0,60,92,95
1574,0,0,1,0,21
1575,68,2,261,722,377
1576,29,0,9,63,31
1577,10,0,53,91,44
1578,9,5,11,55,17
1579,0,0,0,0,0
1580,0,0,0,0,0
1581,16,0,42,86,35
1583,43,2,20,90,39
1584,0,0,0,0,-1
1585,28,0,176,158,145
1586,0,0,0,0,0
1587,19,8,45,77,39
1588,33,0,10,77,37
1589,2,0,0,0,0
1590,25,0,12,90,15
1591,0,0,0,0,2
1592,12,0,11,42,35
1593,15,0,50,107,51
1594,10,0,32,138,55
1595,0,0,0,0,0
1596,0,0,0,0,0
1597,8,0,30,41,29
1598,0,0,0,0,0
1599,0,0,0,0,0
1600,0,0,0,0,0
1601,0,0,0,0,0
1602,5,0,17,21,11
1603,0,0,0,0,0
1604,44,0,199,209,133
1605,15,2,10,39,10
1606,17,0,26,110,36
1607,0,0,0,0,1
1608,257,0,54,288,199
1609,27,0,167,232,132
1610,1,0,29,71,31
1611,91,0,60,244,115
1612,14,4,19,91,52
1613,6,0,19,22,17
1614,10,1,19,20,12
1615,0,0,0,0,6
1616,62,0,123,275,145
1617,33,0,181,135,117
1618,0,0,-1,0,0
1619,6,0,10,65,9
1620,-1,0,3,0,35
1621,17,0,83,93,53
1622,11,0,14,78,28
1623,13,1,39,57,31
1624,17,1,5,63,35
1625,0,0,0,0,38
1626,17,1,6,41,15
1627,18,0,19,50,35
1628,9,0,17,89,24
1629,0,0,0,0,0
1630,12,1,39,97,50
1631,21,5,13,40,21
1632,56,0,93,161,153
1633,12,0,63,104,52
1634,3,0,76,89,44
1635,8,0,12,36,16
1636,9,0,124,148,144
1637,0,0,0,0,0
1638,21,5,18,52,22
1639,10,2,69,93,44
1640,0,0,0,0,0
1641,19,0,11,53,10
1642,8,0,45,109,41
1643,3,0,6,0,0
1644,7,1,35,78,30
1645,19,0,13,87,46
1646,0,0,0,0,0
1647,1,0,0,0,8
1648,173,0,141,375,191
1649,10,0,42,90,51
1650,2,0,0,0,15
1651,20,0,9,71,35
1652,11,0,15,70,37
1653,11,0,29,121,62
1654,82,0,225,474,295
1655,16,0,7,49,18
1656,13,0,35,120,72
1657,1,0,32,61,32
1658,13,3,17,47,15
1659,22,0,40,104,78
1660,0,0,0,0,0
1661,12,3,15,41,19
1662,6,0,21,76,16
1663,17,3,54,113,57
1664,21,0,5,52,14
1665,0,0,0,0,10
1666,1,0,0,0,5
1667,1,0,0,0,9
1668,9,0,13,37,20
1669,18,0,83,135,62
1670,0,0,0,0,3
1671,9,0,30,97,21
1672,3,0,38,56,29
1673,18,0,275,276,149
1674,21,0,21,73,38
1675,0,0,0,0,9
1676,1,0,0,0,0
1677,21,0,45,67,53
1678,6,0,17,80,39
1679,24,0,121,136,134
1680,0,0,0,0,0
1681,0,0,0,0,0
1682,12,1,17,62,22
1683,0,0,0,0,0
1684,4,1,23,70,28
1685,46,0,95,76,53
1686,20,0,31,68,46
1687,14,9,33,56,32
1688,15,6,17,111,24
1689,21,0,36,92,58
1690,0,0,0,0,0
1691,0,0,0,0,0
1692,0,0,0,0,0
1693,0,0,0,0,-2
1694,9,0,35,49,24
1695,11,0,57,108,83
1696,22,0,56,168,63
1697,20,0,10,65,37
1698,51,0,282,591,372
1699,90,0,58,151,140
1700,25,0,22,58,31
1701,0,0,0,0,0
1702,20,3,13,74,27
1703,8,1,39,65,24
1704,15,0,13,68,42
1705,7,0,37,86,86
1707,0,0,0,0,0
1708,22,1,48,135,118
1709,22,0,154,131,131
1710,2,0,0,0,0
1711,14,3,6,21,13
1712,9,6,21,53,24
1713,2,0,19,0,0
1714,9,0,39,145,119
1715,18,0,35,78,36
1716,0,0,0,0,0
1717,0,0,0,0,1
1718,0,0,0,0,0
1719,13,0,34,170,93
1720,10,9,14,11,5
1721,16,0,29,0,0
1722,9,0,32,59,27
1723,30,0,34,87,50
1724,2,0,20,94,13
1726,10,0,21,79,38
1727,1,0,18,27,14
1728,0,0,0,0,0
1729,1,0,3,0,31
1730,8,4,17,159,45
1731,0,0,8,0,29
1732,1,0,3,0,0
1733,6,0,19,77,40
1734,0,0,0,0,0
1735,0,0,0,0,0
1736,7,0,19,45,27
1737,0,0,0,0,0
1738,0,0,0,0,1
1739,3,1,36,77,33
1740,0,0,0,0,0
1741,16,2,76,106,69
1742,26,0,29,99,57
1743,21,0,40,129,62
1744,18,0,39,89,50
1745,0,0,0,0,0
1746,0,0,-1,0,-1
1747,0,0,0,0,0
1748,1,0,2,0,12
1749,17,0,179,239,136
1750,4,0,12,36,18
1751,11,0,4,8,4
1752,6,0,16,70,27
1753,23,0,21,60,31
1754,8,0,29,55,27
1755,51,0,24,98,52
1756,0,0,0,0,0
1757,7,0,32,38,22
1758,0,0,0,0,0
1759,24,15,65,75,48
1760,41,0,113,152,150
1761,0,0,0,0,0
1762,9,0,44,133,54
1763,18,2,47,115,60
1764,0,0,0,0,0
1765,0,0,0,0,31
1766,0,0,0,0,1
1767,57,1,129,610,203
1768,28,0,33,102,57
1769,11,0,36,71,31
1770,5,0,11,30,14
1771,10,0,21,51,35
1772,138,0,360,934,554
1773,9,1,7,15,6
1774,10,4,24,34,13
1775,57,2,101,120,73
1776,17,0,54,61,37
1777,0,0,0,0,2
1778,63,0,133,254,128
1779,0,0,0,0,0
1780,4,0,13,49,26
1781,17,0,173,500,196
1782,15,0,31,141,87
1783,4,0,36,73,29
1784,0,0,-1,0,2
1785,15,0,50,68,44
1786,8,0,21,26,12
1787,29,0,91,137,134
1788,9,0,63,44,28
1789,55,3,124,130,124
1790,23,0,28,138,47
1791,22,0,36,114,113
1792,10,0,22,78,26
1793,0,0,-1,0,97
1794,30,1,31,166,78
1795,15,0,24,30,17
1796,14,0,169,243,123
1797,38,0,200,398,177
1798,6,0,22,75,40
1799,7,0,30,69,56
1800,1,0,0,0,0
1801,18,0,23,63,11
1802,2,0,33,51,27
1803,0,0,0,0,0
1804,0,0,0,0,0
1805,0,0,0,0,0
1806,3,0,69,143,142
1807,11,2,45,132,45
1808,33,0,56,105,75
1809,61,0,212,599,512
1810,6,0,59,61,36
1811,10,1,4,10,4
1812,3,0,15,47,19
1813,0,0,0,0,2
1814,0,0,0,0,0
1815,13,2,6,73,46
1816,0,0,0,0,1
1817,124,3,202,358,195
1819,7,0,64,86,52
1820,14,1,58,86,50
1821,0,0,0,0,0
1822,18,0,27,23,22
1823,0,0,0,0,0
1825,0,0,0,0,0
1826,9,1,12,0,5
1827,16,0,22,66,57
1828,7,0,21,87,37
1829,13,1,15,67,16
1830,11,0,66,112,112
1831,12,0,30,69,39
1832,0,0,0,0,0
1833,4,1,19,50,28
1834,63,1,139,211,113
1835,2,0,42,69,44
1836,10,0,18,57,20
1837,0,0,0,0,0
1838,0,0,0,0,0
1839,0,0,0,0,0
1840,45,0,28,90,48
1841,18,2,9,30,19
1842,0,0,0,0,0
1843,0,0,-1,0,55
1844,17,1,52,99,49
1845,19,4,18,57,25
1846,0,0,0,0,0
1847,23,1,48,71,28
1848,0,0,0,0,0
1849,7,0,17,49,11
1850,6,0,18,54,35
1851,15,0,0,3,3
1852,0,0,0,0,0
1853,34,0,5,64,29
1854,17,1,30,0,33
1855,8,0,16,56,32
1856,70,0,230,262,139
1857,7,0,14,34,4
1858,0,0,0,0,0
1859,65,0,5,40,25
1860,0,0,0,0,0
1861,12,0,15,42,21
1862,0,0,0,0,0
1863,0,0,0,0,0
1864,0,0,-1,0,0
1865,0,0,0,0,0
1866,37,0,92,135,67
1867,0,0,0,0,1
1868,25,0,138,144,144
1869,7,0,32,59,38
1870,1,0,0,0,20
1871,116,0,419,739,427
1872,112,0,447,983,758
1873,0,0,0,0,0
1874,7,3,25,147,38
1875,9,0,30,118,75
1876,60,0,163,145,132
1877,16,9,33,76,38
1878,93,0,293,606,437
1879,0,0,0,0,0
1880,42,3,168,354,142
1881,0,0,0,0,7
1882,0,0,0,0,0
1883,0,0,0,0,0
1884,4,10,57,75,34
1885,4,1,30,51,22
1886,10,0,64,139,104
1887,59,0,120,262,141
1888,18,0,131,145,83
1889,22,0,54,0,49
1890,15,1,33,75,52
1891,2,0,22,37,25
1892,0,0,0,0,0
1893,0,0,0,0,2
1894,-1,0,19,134,21
1895,0,0,0,0,0
1896,10,0,38,117,56
1897,0,0,0,0,0
1898,0,0,0,0,0
1899,0,0,0,0,15
1900,202,0,240,595,408
1901,62,0,237,373,301
1902,22,0,166,295,212
1903,41,2,61,138,67
1904,0,0,0,0,-1
1905,3,0,19,0,159
1906,3,0,48,66,49
1907,17,0,46,97,46
1908,0,0,-1,0,-2
1909,10,0,53,167,85
1910,86,0,38,170,157
1911,2,0,10,60,39
1912,0,0,0,0,0
1913,1,0,0,0,10
1914,0,0,0,0,0
1915,0,0,0,0,0
1916,14,2,7,14,8
1917,98,0,37,88,67
1918,15,0,67,100,57
1919,0,0,3,0,3
1920,1,0,-1,0,0
1921,29,0,79,135,64
1922,57,0,7,57,27
1923,12,0,24,89,54
1924,6,0,68,55,17
1925,120,4,226,508,365
1926,1,0,2,0,7
1927,0,0,0,0,0
1928,0,0,0,0,0
1929,30,0,146,162,161
1930,26,0,30,92,49
1931,113,0,395,774,520
1932,66,0,303,303,170
1933,0,0,0,0,0
1934,30,7,44,82,49
1935,0,0,0,0,0
1936,53,0,98,90,79
1937,0,0,0,0,0
1938,0,0,0,0,0
1939,11,0,202,383,215
1940,15,0,26,106,26
1941,0,0,0,0,0
1942,3,0,28,144,33
1943,1,0,20,59,15
1945,3,0,77,145,110
1946,69,0,311,697,387
1947,148,0,206,759,629
1948,0,0,0,0,2
1949,156,0,154,430,240
1950,0,0,0,0,0
1951,67,0,207,271,148
1952,0,0,0,0,0
1953,0,0,0,0,0
1954,27,0,113,154,153
1955,19,0,14,80,39
1956,91,0,134,155,84
1957,19,4,12,47,18
1958,0,0,0,0,2
1959,0,0,-2,0,1
1960,0,0,-1,0,17
1961,20,0,14,48,30
1962,23,0,30,106,45
1963,53,5,42,91,54
1964,57,0,141,148,114
1965,13,0,36,53,33
1966,15,0,54,86,79
1967,8,0,13,51,29
1968,0,0,0,0,0
1969,9,2,13,46,14
1970,0,0,0,0,3
1971,6,0,27,60,30
1972,22,5,21,81,28
1973,40,0,161,149,142
1974,0,0,0,0,0
1975,56,0,206,172,147
1976,3,0,10,0,17
1977,44,1,107,134,134
1978,7,0,119,261,176
1979,89,2,137,138,86
1980,21,0,78,219,98
1981,0,0,0,0,0
1982,1,0,7,0,21
1983,14,5,94,107,67
1984,6,0,33,71,44
1985,3,0,5,27,14
1986,0,0,0,0,0
1987,5,0,53,114,115
1988,29,1,38,122,49
1989,0,0,0,0,0
1990,0,0,0,0,0
1991,0,0,0,0,-1
1992,30,0,14,19,9
1993,6,0,57,94,51
1994,22,0,55,120,68
1995,48,3,158,165,160
1996,11,0,10,53,17
1997,12,0,32,54,30
1998,0,0,0,0,0
1999,9,0,43,83,81
2000,16,13,52,173,35
2001,33,2,3,42,19
2002,11,3,7,30,15
2003,0,0,0,0,0
2004,18,0,15,65,18
2005,0,0,0,0,1
2006,118,7,184,274,128
2007,43,9,151,800,473
2008,0,0,5,0,20
2009,0,0,0,0,1
2010,9,0,21,146,97
2012,-1,0,0,0,-1
2013,-1,0,174,248,173
2014,145,0,257,398,347
2015,1,0,-1,0,0
2016,10,0,232,811,421
2019,8,1,25,49,25
2020,0,0,0,0,0
2021,5,0,61,52,25
2022,2,0,22,58,40
2023,15,0,42,65,41
2024,10,0,44,101,39
2025,20,5,19,77,35
2026,24,1,27,23,20
2027,6,0,28,83,41
2028,0,0,0,0,1
2030,144,17,157,624,388
2031,0,0,0,0,0
2032,5,2,8,39,23
2033,13,0,32,43,32
2035,5,0,2,0,24
2036,116,0,428,754,576
2037,222,15,186,1132,639
2038,3,0,15,43,20
2039,0,0,0,0,-1
2040,0,0,0,0,2
2041,1,0,0,0,0
2043,13,0,38,143,143
2044,64,4,119,233,186
2045,0,0,0,0,7
2046,3,0,228,286,166
2047,13,0,380,216,121
2048,17,0,17,50,23
2049,0,0,1,0,15
2050,73,0,61,133,88
2051,0,0,0,0,1
2052,52,0,60,116,95
2053,84,1,26,149,87
2054,33,0,31,107,64
2055,8,0,172,161,94
2056,9,0,52,56,29
2057,5,0,65,109,62
2058,1,0,0,0,0
2059,0,0,0,0,0
2061,4,0,31,152,33
2062,14,0,18,63,35
2063,8,0,31,85,35
2064,10,0,59,108,54
2065,20,0,38,144,26
2066,0,0,0,0,0
2067,15,2,32,0,39
2068,5,2,53,85,56
2069,121,1,72,153,144
2070,186,0,78,300,191
2071,303,0,221,899,457
2072,16,4,21,0,9
2073,0,0,0,0,0
2074,258,0,766,1358,1126
2075,182,0,228,978,636
2077,98,1,44,149,73
2078,83,0,163,324,145
2079,21,0,136,241,137
2080,1,0,0,0,17
2081,22,2,19,71,39
2082,0,0,0,0,0
2083,10,0,24,68,35
2084,240,0,223,724,609
2085,11,2,28,30,31
2086,0,0,0,0,3
2087,0,0,1,0,0
2088,52,0,96,194,68
2089,4,0,29,86,34
2090,11,1,59,76,46
2091,14,2,14,25,14
2092,7,0,8,158,139
2093,7,0,51,92,38
2094,48,0,9,69,36
2095,17,0,61,121,124
2096,2,0,3,0,2
2097,8,0,37,143,27
2098,-1,0,0,0,0
2099,1,0,-1,0,19
2100,18,0,92,73,34
2101,45,4,113,154,151
2102,33,0,58,127,127
2103,0,0,0,0,0
2104,12,1,35,57,37
2105,0,0,0,0,0
2106,15,0,25,92,49
2107,23,0,61,133,133
2108,18,1,44,71,36
2109,8,2,31,61,26
2110,0,0,0,0,0
2111,22,0,28,60,28
2112,23,3,14,92,54
2113,0,0,0,0,0
2114,24,3,65,100,55
2115,6,0,34,123,93
2116,77,0,437,625,399
2117,12,2,1,28,7
2118,4,0,34,56,24
2119,23,0,2,23,5
2120,8,0,195,324,190
2121,191,5,371,1160,963
2122,2,0,0,0,0
2123,0,0,1,0,0
2124,0,0,0,0,0
2125,0,0,-1,0,0
2126,18,0,0,0,-1
2127,12,0,21,94,45
2128,7,0,33,50,32
2129,4,1,83,96,92
2130,13,0,29,136,35
2131,32,0,14,33,18
2132,23,0,0,0,0
2133,15,0,9,22,7
2134,0,0,0,0,0
2135,13,0,40,53,26
2136,7,0,18,105,27
2137,0,0,0,0,0
2138,40,0,244,586,135
2139,0,0,-1,0,4
2140,153,0,218,660,372
2141,1,0,0,0,0
2142,3,0,66,117,52
2143,20,0,153,210,182
2144,3,0,38,103,38
2145,0,0,0,0,4
2146,4,0,48,69,21
2147,149,0,258,821,404
2149,5,0,37,176,61
2150,51,0,13,73,32
2151,0,0,1,0,1
2152,0,0,0,0,1
2153,5,0,73,92,67
2154,0,0,0,0,0
2155,5,0,48,187,80
2156,12,0,29,44,22
2157,4,0,30,67,19
2158,0,0,0,0,0
2159,47,0,139,337,150
2160,0,0,0,0,0
2161,14,0,15,23,13
2163,0,0,0,0,2
2164,48,1,260,441,343
2166,7,0,36,51,51
2167,0,0,0,0,1
2169,32,4,179,248,143
2170,5,0,37,52,22
2174,9,0,26,40,20
2175,73,5,299,522,290
2176,15,6,34,38,17
2177,0,0,-1,0,0
2178,5,0,114,69,36
2180,7,0,32,36,20
2181,0,0,0,0,0
2183,81,0,210,420,331
2184,9,0,38,45,23
2185,72,0,95,238,119
2187,22,5,69,114,111
2188,311,0,161,556,445
2189,20,1,38,133,66
2190,22,0,13,110,45
2191,10,0,19,57,19
2192,10,0,43,157,130
2193,3,0,40,38,19
2194,0,0,0,0,0
2195,9,1,29,54,24
2196,208,4,144,821,421
2197,10,1,23,88,71
2198,0,0,0,0,1
2199,107,0,135,460,155
2200,11,0,28,80,29
2202,18,0,227,211,154
2204,0,0,0,0,0
2205,13,0,37,64,36
2206,19,2,11,57,29
2207,0,0,0,0,0
2208,6,0,28,47,21
2209,7,0,17,94,20
2210,11,0,21,90,29
2211,0,0,0,0,0
2213,9,0,11,24,13
2214,8,0,8,31,9
2215,0,0,0,0,0
2218,22,3,5,28,12
2221,47,3,228,466,166
2222,3,0,28,32,8
2223,0,0,0,0,3
2224,2,0,15,51,27
2225,12,0,21,33,17
2226,0,0,0,0,0
2227,0,0,0,0,0
2228,17,0,37,131,47
2230,3,0,2,0,3
2231,0,0,0,0,0
2232,14,1,26,59,31
2233,0,0,0,0,0
2234,15,0,56,111,51
2236,14,3,53,64,39
2237,18,2,19,35,16
2238,18,0,19,74,38
2239,1,0,0,0,0
2240,24,2,23,0,35
2241,0,0,0,0,4
2242,0,0,0,0,0
2243,98,0,273,617,431
2244,17,0,24,79,47
2245,60,0,33,48,20
2247,0,0,0,0,0
2248,0,0,0,0,0
2249,64,25,366,721,509
2250,0,0,0,0,0
2251,0,0,0,0,0
2252,1,0,-1,0,4
2253,33,0,31,60,35
2254,0,0,0,0,6
2255,10,0,11,0,36
2256,16,3,21,67,20
2257,0,0,0,0,-1
2258,9,2,7,15,10
2259,85,0,681,1316,923
2261,9,0,31,71,44
2262,18,0,61,265,45
2263,0,0,0,0,6
2264,11,0,16,44,24
2265,0,0,0,0,3
2266,0,0,0,0,0
2267,0,0,0,0,0
2269,0,0,0,0,109
2270,22,0,156,267,149
2271,13,0,24,46,32
2272,6,0,33,49,20
2273,15,0,20,64,25
2274,7,0,178,200,142
2275,0,0,0,0,0
2276,7,0,33,120,119
2277,10,7,21,72,41
2278,23,0,162,149,90
2279,0,0,0,0,0
2280,1,0,0,0,0
2281,0,0,0,0,0
2282,1,0,25,67,36
2283,-4,0,47,125,23
2284,15,1,30,62,30
2285,12,0,62,134,100
2286,8,2,47,97,26
2287,15,1,24,66,24
2288,0,0,0,0,0
2289,12,0,196,217,156
2290,0,0,0,0,0
2291,73,0,18,186,37
2292,0,0,0,0,0
2293,34,0,40,239,129
2294,14,0,10,63,27
2295,8,6,18,42,15
2297,0,0,0,0,9
2299,9,0,18,80,29
2300,0,0,0,0,-1
2302,18,1,15,0,25
2306,9,2,19,41,20
2307,52,2,29,124,81
